15-68901,http://tshop.r10s.jp/cps-mm/cabinet/diy/imgamon-1550.jpg?fitin=700:700,376.8000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,amon エーモン 1550 プラグ　細線タイプ,,"■アクセサリーソケットからの電源取り出しに
■細線コード(0.2sq)がついたプラグ 

【仕様】
・DC12V車専用
・使用可能電力:DC12V24W以下
・コードの太さ:0.2sq
・コードの長さ:1m
・ミニ管ヒューズ(2A)内蔵

 【内容物】
・プラグ細線タイプ:1個",amon エーモン 1550 プラグ　細線タイプ：Car Parts Shop MM,ホイールバッテリー充電器カー用品オーディオスピーカーオイルナビゲーションプラグチェーンetcハーネス取付金具地デジドライブレコーダーTRD工具ツールセットオートエグゼMUGENNISMOamon エーモン 1550 プラグ　細線タイプ,amon エーモン 1550 プラグ　細線タイプ[rn]
15-68923,http://tshop.r10s.jp/cps-mm/cabinet/diy1/imgat-rx23-13.jpg?fitin=700:700,8320.0000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,audio-technica オーディオテクニカ AT-RX23/1.3 OFCオーディオケーブル（RCAケーブル、ピンケーブル） Rexat レグザット,【送料無料】,"OFC導体とトリプルハイブリッドインシュレーションシステムでカーオーディオに適した高信頼伝送を実現。

OFC導体によりパワフルかつ量感あふれる低音再生。
有害な振動を減衰するハイブラー＋マグネシウムウィスカー＋チタン入りレオストマーのトリプルハイブリッドインシュレーションシステム。
銅テープ＋編組シールドの強力2重シールド。
最大90℃までの耐熱仕様。
金メッキコンタクトで高耐久性・高信頼性。
＊OFC：Oxgen-Free Copper（高純度無酸素銅）99.99％純度の無酸素銅
＊ハイブラー：クラレの制振性熱可塑エラストマーの登録商標です。
＊レオストマー：リケンテクノスのコンパウンド登録商標です。",audio-technica オーディオテクニカ AT-RX23/1.3 OFCオーディオケーブル（RCAケーブル、ピンケーブル） Rexat レグザット：Car Parts Shop MM,ホイールバッテリー充電器カー用品オーディオスピーカーオイルナビゲーションプラグチェーンetcハーネス取付金具地デジドライブレコーダーTRD工具ツールセットオートエグゼMUGENNISMOaudio-technica オーディオテクニカ AT-RX23/1.3 OFCオーディオケーブル（RCAケーブル、ピンケーブル） Rexat レグザット,【送料無料】。audio-technica オーディオテクニカ AT-RX23/1.3 OFCオーディオケーブル（RCAケーブル、ピンケーブル） Rexat レグザット[rn]
15-68924,http://tshop.r10s.jp/cps-mm/cabinet/diy1/imgat-rx23-20.jpg?fitin=700:700,9600.0000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,audio-technica オーディオテクニカ AT-RX23/2.0 OFCオーディオケーブル（RCAケーブル、ピンケーブル） Rexat レグザット,【送料無料】,"OFC導体とトリプルハイブリッドインシュレーションシステムでカーオーディオに適した高信頼伝送を実現。

OFC導体によりパワフルかつ量感あふれる低音再生。
有害な振動を減衰するハイブラー＋マグネシウムウィスカー＋チタン入りレオストマーのトリプルハイブリッドインシュレーションシステム。
銅テープ＋編組シールドの強力2重シールド。
最大90℃までの耐熱仕様。
金メッキコンタクトで高耐久性・高信頼性。
＊OFC：Oxgen-Free Copper（高純度無酸素銅）99.99％純度の無酸素銅
＊ハイブラー：クラレの制振性熱可塑エラストマーの登録商標です。
＊レオストマー：リケンテクノスのコンパウンド登録商標です。",audio-technica オーディオテクニカ AT-RX23/2.0 OFCオーディオケーブル（RCAケーブル、ピンケーブル） Rexat レグザット：Car Parts Shop MM,ホイールバッテリー充電器カー用品オーディオスピーカーオイルナビゲーションプラグチェーンetcハーネス取付金具地デジドライブレコーダーTRD工具ツールセットオートエグゼMUGENNISMOaudio-technica オーディオテクニカ AT-RX23/2.0 OFCオーディオケーブル（RCAケーブル、ピンケーブル） Rexat レグザット,【送料無料】。audio-technica オーディオテクニカ AT-RX23/2.0 OFCオーディオケーブル（RCAケーブル、ピンケーブル） Rexat レグザット[rn]
15-68925,http://tshop.r10s.jp/cps-mm/cabinet/diy1/imgat-rx23-30.jpg?fitin=700:700,12800.0000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,audio-technica オーディオテクニカ AT-RX23/3.0 OFCオーディオケーブル（RCAケーブル、ピンケーブル） Rexat レグザット,【送料無料】,"OFC導体とトリプルハイブリッドインシュレーションシステムでカーオーディオに適した高信頼伝送を実現。

OFC導体によりパワフルかつ量感あふれる低音再生。
有害な振動を減衰するハイブラー＋マグネシウムウィスカー＋チタン入りレオストマーのトリプルハイブリッドインシュレーションシステム。
銅テープ＋編組シールドの強力2重シールド。
最大90℃までの耐熱仕様。
金メッキコンタクトで高耐久性・高信頼性。
＊OFC：Oxgen-Free Copper（高純度無酸素銅）99.99％純度の無酸素銅
＊ハイブラー：クラレの制振性熱可塑エラストマーの登録商標です。
＊レオストマー：リケンテクノスのコンパウンド登録商標です。",audio-technica オーディオテクニカ AT-RX23/3.0 OFCオーディオケーブル（RCAケーブル、ピンケーブル） Rexat レグザット：Car Parts Shop MM,ホイールバッテリー充電器カー用品オーディオスピーカーオイルナビゲーションプラグチェーンetcハーネス取付金具地デジドライブレコーダーTRD工具ツールセットオートエグゼMUGENNISMOaudio-technica オーディオテクニカ AT-RX23/3.0 OFCオーディオケーブル（RCAケーブル、ピンケーブル） Rexat レグザット,【送料無料】。audio-technica オーディオテクニカ AT-RX23/3.0 OFCオーディオケーブル（RCAケーブル、ピンケーブル） Rexat レグザット[rn]
15-68926,http://tshop.r10s.jp/cps-mm/cabinet/diy1/imgat-rx23-40.jpg?fitin=700:700,17280.0000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,audio-technica オーディオテクニカ AT-RX23/4.0 OFCオーディオケーブル（RCAケーブル、ピンケーブル） Rexat レグザット,【送料無料】,"OFC導体とトリプルハイブリッドインシュレーションシステムでカーオーディオに適した高信頼伝送を実現。

OFC導体によりパワフルかつ量感あふれる低音再生。
有害な振動を減衰するハイブラー＋マグネシウムウィスカー＋チタン入りレオストマーのトリプルハイブリッドインシュレーションシステム。
銅テープ＋編組シールドの強力2重シールド。
最大90℃までの耐熱仕様。
金メッキコンタクトで高耐久性・高信頼性。
＊OFC：Oxgen-Free Copper（高純度無酸素銅）99.99％純度の無酸素銅
＊ハイブラー：クラレの制振性熱可塑エラストマーの登録商標です。
＊レオストマー：リケンテクノスのコンパウンド登録商標です。",audio-technica オーディオテクニカ AT-RX23/4.0 OFCオーディオケーブル（RCAケーブル、ピンケーブル） Rexat レグザット：Car Parts Shop MM,ホイールバッテリー充電器カー用品オーディオスピーカーオイルナビゲーションプラグチェーンetcハーネス取付金具地デジドライブレコーダーTRD工具ツールセットオートエグゼMUGENNISMOaudio-technica オーディオテクニカ AT-RX23/4.0 OFCオーディオケーブル（RCAケーブル、ピンケーブル） Rexat レグザット,【送料無料】。audio-technica オーディオテクニカ AT-RX23/4.0 OFCオーディオケーブル（RCAケーブル、ピンケーブル） Rexat レグザット[rn]
15-68927,http://tshop.r10s.jp/cps-mm/cabinet/diy1/imgat-rx23-50.jpg?fitin=700:700,19200.0000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,audio-technica オーディオテクニカ AT-RX23/5.0 OFCオーディオケーブル（RCAケーブル、ピンケーブル） Rexat レグザット,【送料無料】,"OFC導体とトリプルハイブリッドインシュレーションシステムでカーオーディオに適した高信頼伝送を実現。

OFC導体によりパワフルかつ量感あふれる低音再生。
有害な振動を減衰するハイブラー＋マグネシウムウィスカー＋チタン入りレオストマーのトリプルハイブリッドインシュレーションシステム。
銅テープ＋編組シールドの強力2重シールド。
最大90℃までの耐熱仕様。
金メッキコンタクトで高耐久性・高信頼性。
＊OFC：Oxgen-Free Copper（高純度無酸素銅）99.99％純度の無酸素銅
＊ハイブラー：クラレの制振性熱可塑エラストマーの登録商標です。
＊レオストマー：リケンテクノスのコンパウンド登録商標です。",audio-technica オーディオテクニカ AT-RX23/5.0 OFCオーディオケーブル（RCAケーブル、ピンケーブル） Rexat レグザット：Car Parts Shop MM,ホイールバッテリー充電器カー用品オーディオスピーカーオイルナビゲーションプラグチェーンetcハーネス取付金具地デジドライブレコーダーTRD工具ツールセットオートエグゼMUGENNISMOaudio-technica オーディオテクニカ AT-RX23/5.0 OFCオーディオケーブル（RCAケーブル、ピンケーブル） Rexat レグザット,【送料無料】。audio-technica オーディオテクニカ AT-RX23/5.0 OFCオーディオケーブル（RCAケーブル、ピンケーブル） Rexat レグザット[rn]
15-68928,http://tshop.r10s.jp/cps-mm/cabinet/diy1/imgat-rx23-60.jpg?fitin=700:700,22400.0000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,audio-technica オーディオテクニカ AT-RX23/6.0 OFCオーディオケーブル（RCAケーブル、ピンケーブル） Rexat レグザット,【送料無料】,"OFC導体とトリプルハイブリッドインシュレーションシステムでカーオーディオに適した高信頼伝送を実現。

OFC導体によりパワフルかつ量感あふれる低音再生。
有害な振動を減衰するハイブラー＋マグネシウムウィスカー＋チタン入りレオストマーのトリプルハイブリッドインシュレーションシステム。
銅テープ＋編組シールドの強力2重シールド。
最大90℃までの耐熱仕様。
金メッキコンタクトで高耐久性・高信頼性。
＊OFC：Oxgen-Free Copper（高純度無酸素銅）99.99％純度の無酸素銅
＊ハイブラー：クラレの制振性熱可塑エラストマーの登録商標です。
＊レオストマー：リケンテクノスのコンパウンド登録商標です。",audio-technica オーディオテクニカ AT-RX23/6.0 OFCオーディオケーブル（RCAケーブル、ピンケーブル） Rexat レグザット：Car Parts Shop MM,ホイールバッテリー充電器カー用品オーディオスピーカーオイルナビゲーションプラグチェーンetcハーネス取付金具地デジドライブレコーダーTRD工具ツールセットオートエグゼMUGENNISMOaudio-technica オーディオテクニカ AT-RX23/6.0 OFCオーディオケーブル（RCAケーブル、ピンケーブル） Rexat レグザット,【送料無料】。audio-technica オーディオテクニカ AT-RX23/6.0 OFCオーディオケーブル（RCAケーブル、ピンケーブル） Rexat レグザット[rn]
15-68929,http://tshop.r10s.jp/cps-mm/cabinet/diy1/imgat-bc92-03.jpg?fitin=700:700,1280.0000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,audio-technica オーディオテクニカ AT-BC92/0.3 AVケーブル（RCAケーブル変換）,,"さまざまな機種に使用できるOFC導体を使用した高音質変換ケーブル。

過酷な車室内の温度環境に対応した耐熱シース。
車室内で取り回しが容易なソフトシース。
高音質・高画質を実現するOFC(無酸素銅)を採用。
接触抵抗が小さく経年劣化に強い金メッキプラグを採用。
OFC：Oxgen-Free Copper（高純度無酸素銅）99.99％純度の無酸素銅

パイオニア社製のドライブレコーダーND-DVR1の出力変換に使用可能。

ケーブル0.3m",audio-technica オーディオテクニカ AT-BC92/0.3 AVケーブル（RCAケーブル変換）：Car Parts Shop MM,ホイールバッテリー充電器カー用品オーディオスピーカーオイルナビゲーションプラグチェーンetcハーネス取付金具地デジドライブレコーダーTRD工具ツールセットオートエグゼMUGENNISMOaudio-technica オーディオテクニカ AT-BC92/0.3 AVケーブル（RCAケーブル変換）,audio-technica オーディオテクニカ AT-BC92/0.3 AVケーブル（RCAケーブル変換）[rn]
15-68930,http://tshop.r10s.jp/cps-mm/cabinet/diy1/imgamon-1194.jpg?fitin=700:700,176.0000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,amon エーモン 1194 ダブルコードクリップ 10個入,【メール便可能】,"■テレビアンテナなどのダブルコード車内配線固定に
■2.00sq以下のダブルコードに使用可能
■サイズ
11.0×15.0mm（両面テープ付）
■入り数
10個",amon エーモン 1194 ダブルコードクリップ 10個入：Car Parts Shop MM,ホイールバッテリー充電器カー用品オーディオスピーカーオイルナビゲーションプラグチェーンetcハーネス取付金具地デジドライブレコーダーTRD工具ツールセットオートエグゼMUGENNISMOamon エーモン 1194 ダブルコードクリップ 10個入,【メール便可能】。amon エーモン 1194 ダブルコードクリップ 10個入[rn]
15-68931,http://tshop.r10s.jp/cps-mm/cabinet/diy1/imgamon-1781.jpg?fitin=700:700,104.0000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,amon エーモン 1781 配線グロメット（内径8φ） 3個入,【メール便可能】,"■配線穴をキレイに仕上げる
■配線コードの保護に
■配線コードを通してからでも取り付けができる
■内径
8φ
■取り付け板厚
0.8～3.0mm
■取り付け穴径
13φ
■材質
ナイロン66
■入り数
3個",amon エーモン 1781 配線グロメット（内径8φ） 3個入：Car Parts Shop MM,ホイールバッテリー充電器カー用品オーディオスピーカーオイルナビゲーションプラグチェーンetcハーネス取付金具地デジドライブレコーダーTRD工具ツールセットオートエグゼMUGENNISMOamon エーモン 1781 配線グロメット（内径8φ） 3個入,【メール便可能】。amon エーモン 1781 配線グロメット（内径8φ） 3個入[rn]
15-68932,http://tshop.r10s.jp/cps-mm/cabinet/diy1/imgamon-1795.jpg?fitin=700:700,352.0000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,amon エーモン 1795 配線モール車内用 1m（ダークグレー）,【メール便可能】,"■フレキシブルな素材で、曲面にもフィットして配線の取りまわしができる！
■貼り付けるだけ！目立たないカラー！
■サイズ
全長1m
■カラー
ダークグレー
■材質
本体/エラストマー
両面テープ
・基材/PET
・粘着剤/リケイ紙（白色側）アクリル系粘着剤
・粘着剤/リケイ紙（黄色側）ゴム系粘着剤
■入り数
1巻",amon エーモン 1795 配線モール車内用 1m（ダークグレー）：Car Parts Shop MM,ホイールバッテリー充電器カー用品オーディオスピーカーオイルナビゲーションプラグチェーンetcハーネス取付金具地デジドライブレコーダーTRD工具ツールセットオートエグゼMUGENNISMOamon エーモン 1795 配線モール車内用 1m（ダークグレー）,【メール便可能】。amon エーモン 1795 配線モール車内用 1m（ダークグレー）[rn]
15-68933,http://tshop.r10s.jp/cps-mm/cabinet/diy2/imgamon-1797.jpg?fitin=700:700,408.0000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,amon エーモン 1797 配線モール（S） 2m,【メール便可能】,"■配線をキレイに隠す！
■フレキシブルな素材で曲面にもフィット！
■貼り付けるだけ！目立たないカラー！
■長さ：2m
■材質：
　本体/エラストマー
　マウント/ABS樹脂
　エンドキャップ/ポリエチレン
　両面テープ
　・基材/不織布
　・粘着剤/アクリル系粘着剤
■収納スペース：MAX直径4mm
　 0.5sqの場合→2本
　 0.2sqの場合→4本
■入り数：1巻
【付属】マウント24個入（両面テープ付）
　　　 　エンドキャップ4個入",amon エーモン 1797 配線モール（S） 2m：Car Parts Shop MM,ホイールバッテリー充電器カー用品オーディオスピーカーオイルナビゲーションプラグチェーンetcハーネス取付金具地デジドライブレコーダーTRD工具ツールセットオートエグゼMUGENNISMOamon エーモン 1797 配線モール（S） 2m,【メール便可能】。amon エーモン 1797 配線モール（S） 2m[rn]
15-68934,http://tshop.r10s.jp/cps-mm/cabinet/diy/imgamon-2980.jpg?fitin=700:700,272.0000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,amon エーモン 2980 配線止め金具　ミニ,,"■コードの固定・小物掛けに。 

■サイズ
8.0×15.5mm (両面テープ付)
■入り数
30個",amon エーモン 2980 配線止め金具　ミニ：Car Parts Shop MM,ホイールバッテリー充電器カー用品オーディオスピーカーオイルナビゲーションプラグチェーンetcハーネス取付金具地デジドライブレコーダーTRD工具ツールセットオートエグゼMUGENNISMOamon エーモン 2980 配線止め金具　ミニ,amon エーモン 2980 配線止め金具　ミニ[rn]
15-68935,http://tshop.r10s.jp/cps-mm/cabinet/diy/imgamon-2981.jpg?fitin=700:700,224.0000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,amon エーモン 2981 配線止め金具(黒),【メール便可能】,"■コードの固定・小物掛けに。 

■サイズ
10.0×19.5mm(両面テープ付)
■入り数
20個",amon エーモン 2981 配線止め金具(黒)：Car Parts Shop MM,ホイールバッテリー充電器カー用品オーディオスピーカーオイルナビゲーションプラグチェーンetcハーネス取付金具地デジドライブレコーダーTRD工具ツールセットオートエグゼMUGENNISMOamon エーモン 2981 配線止め金具(黒),【メール便可能】。amon エーモン 2981 配線止め金具(黒)[rn]
15-68936,http://tshop.r10s.jp/cps-mm/cabinet/diy/imgamon-1790.jpg?fitin=700:700,208.8000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,amon エーモン 1790 収縮チューブ,【メール便可能】,"■コード接続部の絶縁・保護に
■必要な分だけ切って使える巻タイプ
■ドライヤーなどの熱(60℃～100℃)で約50%収縮
■UL規格(UL224)認定品 

 【仕様】
・サイズ:内径3φ　長さ2m
・使用可能温度範囲:-45~125℃
・材質:難燃性ポリオレフィン

【内容物】
・収縮チューブ(2m巻タイプ):1本",amon エーモン 1790 収縮チューブ：Car Parts Shop MM,ホイールバッテリー充電器カー用品オーディオスピーカーオイルナビゲーションプラグチェーンetcハーネス取付金具地デジドライブレコーダーTRD工具ツールセットオートエグゼMUGENNISMOamon エーモン 1790 収縮チューブ,【メール便可能】。amon エーモン 1790 収縮チューブ[rn]
15-68937,http://tshop.r10s.jp/cps-mm/cabinet/diy1/imgat-rx97mb-30.jpg?fitin=700:700,25600.0000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,audio-technica オーディオテクニカ AT-RX97MB/3.0 トリプルハイブリッドUSBケーブル Rexat レグザット,【送料無料】,"トリプルハイブリッド導体の電源ライン＋ハイブリッド導体の信号ラインによりUSB接続での高解像度再生を徹底追求。

電源ラインにPC-Triple C+6N-OFC+OFCトリプルハイブリッド導体を採用。
信号ラインにPC-Triple C+6N-OFCハイブリッド導体を採用。
ハイブラーとハネナイトスタビライザーを組み合わせたハイブリッドインシュレーションシステムで不要振動の減衰に効果を発揮。
金メッキコンタクトで耐久性・信頼性を向上。
銅テープ＋OFC編組シールドの強力2重シールド。
最大90℃までの耐熱仕様。
ケーブルはUSB2.0相当。
＊PC-TripleC：高純度銅素材であるOFCを鍛造技術にて製造した素材。
　(古河電工が製造・販売している高純度無酸素銅をFCM独自の鍛造方法で製造するものです)
　FCM株式会社および株式会社プロモーションワークスの登録商標です。
＊6N-OFC：99.99997％の無酸素銅
＊OFC：Oxgen-Free Copper(高純度無酸素銅)99.99％純度の無酸素銅
＊ハイブラー：ゴム弾性があり、高い制振性能を発揮します。
　クラレの制振性熱可塑エラストマーの登録商標です。",audio-technica オーディオテクニカ AT-RX97MB/3.0 トリプルハイブリッドUSBケーブル Rexat レグザット：Car Parts Shop MM,ホイールバッテリー充電器カー用品オーディオスピーカーオイルナビゲーションプラグチェーンetcハーネス取付金具地デジドライブレコーダーTRD工具ツールセットオートエグゼMUGENNISMOaudio-technica オーディオテクニカ AT-RX97MB/3.0 トリプルハイブリッドUSBケーブル Rexat レグザット,【送料無料】。audio-technica オーディオテクニカ AT-RX97MB/3.0 トリプルハイブリッドUSBケーブル Rexat レグザット[rn]
15-68938,http://tshop.r10s.jp/cps-mm/cabinet/diy1/imgat-rx97ex-13.jpg?fitin=700:700,17920.0000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,audio-technica オーディオテクニカ AT-RX97EX/1.3 トリプルハイブリッドUSBケーブル Rexat レグザット,【送料無料】,"トリプルハイブリッド導体の電源ライン＋ハイブリッド導体の信号ラインによりUSB接続での高解像度再生を徹底追求。

電源ラインにPC-Triple C+6N-OFC+OFCトリプルハイブリッド導体を採用。
信号ラインにPC-Triple C+6N-OFCハイブリッド導体を採用。
ハイブラーとハネナイトスタビライザーを組み合わせたハイブリッドインシュレーションシステムで不要振動の減衰に効果を発揮。
金メッキコンタクトで耐久性・信頼性を向上。
銅テープ＋OFC編組シールドの強力2重シールド。
最大90℃までの耐熱仕様。
ケーブルはUSB2.0相当。
＊PC-TripleC：高純度銅素材であるOFCを鍛造技術にて製造した素材。
　(古河電工が製造・販売している高純度無酸素銅をFCM独自の鍛造方法で製造するものです)
　FCM株式会社および株式会社プロモーションワークスの登録商標です。
＊6N-OFC：99.99997％の無酸素銅
＊OFC：Oxgen-Free Copper(高純度無酸素銅)99.99％純度の無酸素銅
＊ハイブラー：ゴム弾性があり、高い制振性能を発揮します。
　クラレの制振性熱可塑エラストマーの登録商標です。",audio-technica オーディオテクニカ AT-RX97EX/1.3 トリプルハイブリッドUSBケーブル Rexat レグザット：Car Parts Shop MM,ホイールバッテリー充電器カー用品オーディオスピーカーオイルナビゲーションプラグチェーンetcハーネス取付金具地デジドライブレコーダーTRD工具ツールセットオートエグゼMUGENNISMOaudio-technica オーディオテクニカ AT-RX97EX/1.3 トリプルハイブリッドUSBケーブル Rexat レグザット,【送料無料】。audio-technica オーディオテクニカ AT-RX97EX/1.3 トリプルハイブリッドUSBケーブル Rexat レグザット[rn]
15-68939,http://tshop.r10s.jp/cps-mm/cabinet/diy1/imgat-rx97-13.jpg?fitin=700:700,17920.0000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,audio-technica オーディオテクニカ AT-RX97/1.3 トリプルハイブリッドUSBケーブル Rexat レグザット,【送料無料】,"トリプルハイブリッド導体の電源ライン＋ハイブリッド導体の信号ラインによりUSB接続での高解像度再生を徹底追求。

電源ラインにPC-Triple C+6N-OFC+OFCトリプルハイブリッド導体を採用。
信号ラインにPC-Triple C+6N-OFCハイブリッド導体を採用。
ハイブラーとハネナイトスタビライザーを組み合わせたハイブリッドインシュレーションシステムで不要振動の減衰に効果を発揮。
金メッキコンタクトで耐久性・信頼性を向上。
銅テープ＋OFC編組シールドの強力2重シールド。
最大90℃までの耐熱仕様。
ケーブルはUSB2.0相当。
＊PC-TripleC：高純度銅素材であるOFCを鍛造技術にて製造した素材。
　(古河電工が製造・販売している高純度無酸素銅をFCM独自の鍛造方法で製造するものです)
　FCM株式会社および株式会社プロモーションワークスの登録商標です。
＊6N-OFC：99.99997％の無酸素銅
＊OFC：Oxgen-Free Copper(高純度無酸素銅)99.99％純度の無酸素銅
＊ハイブラー：ゴム弾性があり、高い制振性能を発揮します。
　クラレの制振性熱可塑エラストマーの登録商標です。",audio-technica オーディオテクニカ AT-RX97/1.3 トリプルハイブリッドUSBケーブル Rexat レグザット：Car Parts Shop MM,ホイールバッテリー充電器カー用品オーディオスピーカーオイルナビゲーションプラグチェーンetcハーネス取付金具地デジドライブレコーダーTRD工具ツールセットオートエグゼMUGENNISMOaudio-technica オーディオテクニカ AT-RX97/1.3 トリプルハイブリッドUSBケーブル Rexat レグザット,【送料無料】。audio-technica オーディオテクニカ AT-RX97/1.3 トリプルハイブリッドUSBケーブル Rexat レグザット[rn]
15-68940,http://tshop.r10s.jp/cps-mm/cabinet/diy1/imgat-rx97-20.jpg?fitin=700:700,21120.0000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,audio-technica オーディオテクニカ AT-RX97/2.0 トリプルハイブリッドUSBケーブル Rexat レグザット,【送料無料】,"トリプルハイブリッド導体の電源ライン＋ハイブリッド導体の信号ラインによりUSB接続での高解像度再生を徹底追求。

電源ラインにPC-Triple C+6N-OFC+OFCトリプルハイブリッド導体を採用。
信号ラインにPC-Triple C+6N-OFCハイブリッド導体を採用。
ハイブラーとハネナイトスタビライザーを組み合わせたハイブリッドインシュレーションシステムで不要振動の減衰に効果を発揮。
金メッキコンタクトで耐久性・信頼性を向上。
銅テープ＋OFC編組シールドの強力2重シールド。
最大90℃までの耐熱仕様。
ケーブルはUSB2.0相当。
＊PC-TripleC：高純度銅素材であるOFCを鍛造技術にて製造した素材。
　(古河電工が製造・販売している高純度無酸素銅をFCM独自の鍛造方法で製造するものです)
　FCM株式会社および株式会社プロモーションワークスの登録商標です。
＊6N-OFC：99.99997％の無酸素銅
＊OFC：Oxgen-Free Copper(高純度無酸素銅)99.99％純度の無酸素銅
＊ハイブラー：ゴム弾性があり、高い制振性能を発揮します。
　クラレの制振性熱可塑エラストマーの登録商標です。",audio-technica オーディオテクニカ AT-RX97/2.0 トリプルハイブリッドUSBケーブル Rexat レグザット：Car Parts Shop MM,ホイールバッテリー充電器カー用品オーディオスピーカーオイルナビゲーションプラグチェーンetcハーネス取付金具地デジドライブレコーダーTRD工具ツールセットオートエグゼMUGENNISMOaudio-technica オーディオテクニカ AT-RX97/2.0 トリプルハイブリッドUSBケーブル Rexat レグザット,【送料無料】。audio-technica オーディオテクニカ AT-RX97/2.0 トリプルハイブリッドUSBケーブル Rexat レグザット[rn]
15-68941,http://tshop.r10s.jp/cps-mm/cabinet/diy1/imgat-rx97-30.jpg?fitin=700:700,25600.0000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,audio-technica オーディオテクニカ AT-RX97/3.0 トリプルハイブリッドUSBケーブル Rexat レグザット,【送料無料】,"トリプルハイブリッド導体の電源ライン＋ハイブリッド導体の信号ラインによりUSB接続での高解像度再生を徹底追求。

電源ラインにPC-Triple C+6N-OFC+OFCトリプルハイブリッド導体を採用。
信号ラインにPC-Triple C+6N-OFCハイブリッド導体を採用。
ハイブラーとハネナイトスタビライザーを組み合わせたハイブリッドインシュレーションシステムで不要振動の減衰に効果を発揮。
金メッキコンタクトで耐久性・信頼性を向上。
銅テープ＋OFC編組シールドの強力2重シールド。
最大90℃までの耐熱仕様。
ケーブルはUSB2.0相当。
＊PC-TripleC：高純度銅素材であるOFCを鍛造技術にて製造した素材。
　(古河電工が製造・販売している高純度無酸素銅をFCM独自の鍛造方法で製造するものです)
　FCM株式会社および株式会社プロモーションワークスの登録商標です。
＊6N-OFC：99.99997％の無酸素銅
＊OFC：Oxgen-Free Copper(高純度無酸素銅)99.99％純度の無酸素銅
＊ハイブラー：ゴム弾性があり、高い制振性能を発揮します。
　クラレの制振性熱可塑エラストマーの登録商標です。",audio-technica オーディオテクニカ AT-RX97/3.0 トリプルハイブリッドUSBケーブル Rexat レグザット：Car Parts Shop MM,ホイールバッテリー充電器カー用品オーディオスピーカーオイルナビゲーションプラグチェーンetcハーネス取付金具地デジドライブレコーダーTRD工具ツールセットオートエグゼMUGENNISMOaudio-technica オーディオテクニカ AT-RX97/3.0 トリプルハイブリッドUSBケーブル Rexat レグザット,【送料無料】。audio-technica オーディオテクニカ AT-RX97/3.0 トリプルハイブリッドUSBケーブル Rexat レグザット[rn]
15-68942,http://tshop.r10s.jp/cps-mm/cabinet/diy1/imgamon-e318.jpg?fitin=700:700,120.0000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,amon エーモン E318 配線止め金具（小） 6個入,【メール便可能】,"■コードの固定に
■PVCコーティング
■電線の被服に傷をつけることなく、確実に保持します。
■折り曲げて配線を固定するので、抜けたり動いたりしません。
■サイズ
11.0×20.0mm (両面テープ付)
■入り数
6個",amon エーモン E318 配線止め金具（小） 6個入：Car Parts Shop MM,ホイールバッテリー充電器カー用品オーディオスピーカーオイルナビゲーションプラグチェーンetcハーネス取付金具地デジドライブレコーダーTRD工具ツールセットオートエグゼMUGENNISMOamon エーモン E318 配線止め金具（小） 6個入,【メール便可能】。amon エーモン E318 配線止め金具（小） 6個入[rn]
