15-108301,http://tshop.r10s.jp/dtc/cabinet/00529563/now_printing.gif?fitin=700:700,3744.0000,,パソコン・周辺機器 > 外付けドライブ・ストレージ > 外付けハードディスクドライブ,【中古】IO DATAHDCA-U1.0CW【291-ud】,,<table width=100%><tr><td><font size=2>【商品カテゴリ】ハードディスク【商品グレード】∥★★★∥中古品∥<BR><BR>【対応】USB2.0(外付)<BR>【容量】1TB (3.5インチ)<BR>【性能】・USB2.0接続 1.0TB 外付HDD・縦置き、横置き両対応のコンパクト設計。ファンレス、静音設計。電源連動機能搭載!盗難防止用鍵取付穴「セキュリティスロット」付き。<BR><BR>【商品グレード】∥★★★∥中古品∥<BR>【外観状態】全体変色有り。<BR>【付属品】[ACアダプタ]が付属。<BR>【欠品】[必ずお読みください、かんたんガイド、USBケーブル]欠品。<BR>【備考】データ消去・初期化を行なった「未フォーマット」の状態でのお届けとなりますので、そのままではエクスプローラー上で認識・表示されません。ご利用環境にあわせてフォーマット作業を行ったうえでご使用ください。<BR><BR>【ご注意事項】<BR>・こちらの商品は中古商品になります。<BR>・表示されている商品画像はイメージになります。実際の商品とは異なります。<BR>・万一初期不良等がありました場合はご返品のみのご対応となります。<BR>・中古商品に関しましてはメーカー保証、保証書は付属しておりません。<BR>・その他注意事項はPCサイトにてご確認ください。</font></td></tr></table>,【中古】IO DATAHDCA-U1.0CW【291-ud】：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone【中古】IO DATAHDCA-U1.0CW【291-ud】,【中古】IO DATAHDCA-U1.0CW【291-ud】[rn]
15-108322,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_132/4981254032893_ll.jpg?fitin=700:700,15069.6000,,パソコン・周辺機器 > 外付けドライブ・ストレージ > 外付けハードディスクドライブ,【送料無料】BUFFALO 24時間連続録画対応 SeeQVault対応 テレビ録画専用設計USB3．0対応外付けHDD(3TB) HDV-SQ3.0U3/V [HDVSQ30U3V]【KK9N0D18P】,,□商品説明<br>●テレビ・レコーダーが換わっても録画番組を引き継げる。<br>●新しい機器への引継ぎがカンタン。<br>●TVデザインのトレンドに合わせた新デザイン インテリアとしても室内にマッチ。<br>●静音を追求した設計 動作音が気になるリビング・寝室に最適。<br>●テレビ周りに配慮したレイアウト・デザイン。<br>●テレビやゲーム機につないで楽しさ広がる。<br>●パナソニック推奨だから録画・再生に最適 DIGA(ディーガ)の3番組同時録画に対応。<br>●24時間連続使用でも安定動作。<br>●スーパーecoで環境と家計にやさしい。<br>□商品仕様<br>●容量:3TB<br>●対応するパソコン:USB3.0/2.0端子搭載のWindowsパソコン ※USB3.0/2.0端子非搭載パソコンは、別途バッファロー社製増設用インターフェースをご利用ください。<br>●対応OS:Windows 10/8.1(64/32)/7(64/32)<br>●USB部:[インターフェース]USB3.0/2.0  [ポート数]1ポート  [コネクター形状]USB3.0 Micro B<br>●エネルギー消費効率(2011年4月改定):B区分 0.0024 ※エネルギー消費効率とは、省エネ法で定める測定方法により測定した消費電力を省エネ法で定める記憶容量で除したものです。<br>●グリーン購入法(2011年4月改定):対応<br>●RoHS基準値:準拠<br>●電源:AC100V 50/60Hz<br>●最大消費電力:18W<br>●動作環境:温度5～35℃、湿度20～80%※結露なきこと<br>●外形寸法:W20.7×H4.05×D12.3cm ※本体のみ(突起部除く)<br>●質量:約900g ※本体のみ<br>●主な付属品:USB3.0ケーブル (A to MicroB、2m)、ACアダプター、取扱説明書 ※保証書はパッケージに記載 ※添付ソフトウェアはバッファロー社ホームページよりダウンロードしてご使用下さい。,【送料無料】BUFFALO 24時間連続録画対応 SeeQVault対応 テレビ録画専用設計USB3．0対応外付けHDD(3TB) HDV-SQ3.0U3/V [HDVSQ30U3V]【KK9N0D18P】：エディオン　楽天市場店,【送料無料】BUFFALO 24時間連続録画対応 SeeQVault対応 テレビ録画専用設計USB3．0対応外付けHDD(3TB) HDV-SQ3.0U3/V [HDVSQ30U3V]【KK9N0D18P】,【送料無料】BUFFALO 24時間連続録画対応 SeeQVault対応 テレビ録画専用設計USB3．0対応外付けHDD(3TB) HDV-SQ3.0U3/V [HDVSQ30U3V]【KK9N0D18P】[rn]
15-108323,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_069/4957180114682_ll.jpg?fitin=700:700,9536.0000,,パソコン・周辺機器 > 外付けドライブ・ストレージ > 外付けハードディスクドライブ,【送料無料】I/Oデータ 1TB ポータブルHDドライブ カクうす シルバー HDPX-UTA1.0S [HDPXUTA10S]【KK9N0D18P】,,□商品説明<br>●本商品は、全面アルミボディのUSB 3.0対応ポータブルHDDです。高精細な超薄型アルミパネルを採用し、高い剛性も確保しました。美しさにもこだわり、Ultrabook(TM)やMacBook Airにも最適なデザインです。またパソコン快適化アプリ「IO.APPs」を無料でダウンロードできます。<br>●全面アルミ素材を採用したこだわりのデザインハードディスク。高精細な薄型アルミを採用し、軽量化も実現。薄くても強いアルミ筐体だからウルトラブックなどの薄型モバイルノートパソコンとの持ち運びにも適しています。<br>●USB 2.0に比べて約10倍(規格値)も高速な「USB 3.0」に対応。ケーブルをパソコンの青色のUSBポートにつなげば、データのバックアップや動画ファイルのコピーもスピーディーに行うことができます。従来のUSB 2.0インターフェイスにもそのまま接続可能です。<br>●USBバスパワー駆動で、ACアダプター不要!電源を気にせずお使いいただけます。また、USB 3.0に対応となったMacBook Air/MacBook Proなら、USB 3.0の高速性をフルに活かすことができ、高速性を生かしたTime Machine機能による高速バックアップにも対応しています。<br>□商品仕様<br>●ディスク記憶容量:1TB<br>●動作環境:USB 3.0/USB 2.0いずれかのポートを装備した機種(USB 3.0/USB 2.0いずれかのインターフェイス商品を装備した機種を含む) ※ USB 3.0でご使用いただくには、USBポートおよびOSがUSB 3.0に対応している必要があります。対応していない場合は、USB 2.0として動作します。<br>●対応機種:Windowsパソコン、Mac<br>●フォーマット:NTFS<br>●設置条件:横置き<br>●インターフェイス:USB 3.0/USB 2.0(MicroBコネクター)×1<br>●電源:USBバスパワー<br>●エネルギー消費効率:0.0012W/GB、区分 H、グリーン購入法基準 適合<br>●使用温度範囲:5～35℃<br>●使用湿度範囲:20～80% ※ ただし結露なきこと<br>●外形寸法(本体のみ):W7.6×H1.2×D11.4cm<br>●質量(本体のみ):約170g<br>●各種取得規格・法規制:VCCI Class B、RoHS指令準拠<br>●保証期間:1年保証<br>●添付品:USB 3.0ケーブル(A-MicroBタイプ/30cm) ※ USB 3.0/2.0で使用可。,【送料無料】I/Oデータ 1TB ポータブルHDドライブ カクうす シルバー HDPX-UTA1.0S [HDPXUTA10S]【KK9N0D18P】：エディオン　楽天市場店,【送料無料】I/Oデータ 1TB ポータブルHDドライブ カクうす シルバー HDPX-UTA1.0S [HDPXUTA10S]【KK9N0D18P】,【送料無料】I/Oデータ 1TB ポータブルHDドライブ カクうす シルバー HDPX-UTA1.0S [HDPXUTA10S]【KK9N0D18P】[rn]
15-108324,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_069/4957180115436_ll.jpg?fitin=700:700,6384.0000,,パソコン・周辺機器 > 外付けドライブ・ストレージ > 外付けハードディスクドライブ,【送料無料】I/Oデータ 外付型 1.0TB HDドライブ AVHD-UT1.0E [AVHDUT10E]【KK9N0D18P】,,□商品説明<br>●本商品は、テレビ録画に最適な横置きハードディスク。こだわりの設計と工夫で快適なテレビ録画・再生を実現!東芝ハイビジョン液晶テレビ＜レグザ＞、シャープ製液晶テレビ「アクオス」など、様々なテレビやレコーダーに対応。 USBケーブル1本つなぐだけの簡単接続です。<br>●必要最低限の要素だけを残したシンプル、かつ高級感あふれるブラックボディは、テレビと良く似合います。高さわずか4.3cmのスリムさは、テレビの下やAVラックにもピッタリ。1.5mのUSBケーブルを添付しているので、余裕をもって設置できます。<br>●ファンレス構造を採用し、ファンの回転による雑音をカットしました。さらに、内部のハードディスクの振動を吸収するゴム製の「防振ダンパー」を採用。振動による雑音を低減しました。ファンレス&防振設計で、より静かなテレビ視聴の環境を実現しました。<br>●テレビやレコーダーなどにUSBケーブルを1本つなぐだけで、本商品にハイビジョン番組を録画できます。録画・再生の操作もテレビやレコーダーなどに付属のリモコン1つで行うことができます。※ テレビで録画した番組と、パソコンのデータを共有させることはできません。<br>□商品仕様<br>●ディスク記憶容量:1.0TB<br>【対応機種】<br>●対応OS(日本語版のみ):Windows 8.1(32・64ビット)/Windows 8(32・64ビット)/Windows 7(32・64ビット)、Mac OS X 10.7～10.9<br>●対応デジタル家電:メーカーHPをご確認ください。<br>●※USB 3.0もしくはUSB 2.0ポートを装備した機種(USB 3.0もしくはUSB 2.0インターフェイス商品を装備した機種を含む)<br>【基本仕様】<br>●形式:外付型<br>●設置条件:横置き<br>●インターフェイス:USB 3.0/USB 2.0<br>●コネクタ形状:USB(Bコネクタ)×1<br>●フォーマット:NTFS<br>●エネルギー消費効率:0.0051W/GB、区分 A、グリーン購入法基準 適合<br>●各種取得規格・法規制:VCCI Class B、電気用品安全法(PSE)※ACアダプター、RoHS指令準拠、グリーン購入法<br>●電源:添付のACアダプターより電源供給<br>●定格電圧:AC100V±10%(50/60Hz)<br>●使用温度範囲:5～35℃<br>●使用湿度範囲:20～80% ※結露なきこと<br>●外形寸法:W19.6×H4.3×D12.4cm ※突起部・ゴム足を含む<br>●質量:約1.1kg ※本体のみ<br>●添付品:USB 3.0/2.0ケーブルA-B(1.5m) 1本、ACアダプター、振動吸収シート ※サポートCDは添付しておりません。 ※ソフトウェアは全てダウンロード提供となります。,【送料無料】I/Oデータ 外付型 1.0TB HDドライブ AVHD-UT1.0E [AVHDUT10E]【KK9N0D18P】：エディオン　楽天市場店,【送料無料】I/Oデータ 外付型 1.0TB HDドライブ AVHD-UT1.0E [AVHDUT10E]【KK9N0D18P】,【送料無料】I/Oデータ 外付型 1.0TB HDドライブ AVHD-UT1.0E [AVHDUT10E]【KK9N0D18P】[rn]
15-108325,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_147/4953103301924_ll.jpg?fitin=700:700,6894.4000,,パソコン・周辺機器 > 外付けドライブ・ストレージ > 外付けハードディスクドライブ,【送料無料】SEAGATE 外付けポータブルハードディスクExpansion(1TB) ホワイト SGP-NY010UWH [SGPNY010UWH]【KK9N0D18P】,,□商品説明<br>●世界最大級のHDDメーカーであるシーゲートが自ら開発した世界品質の外付けポータブルハードディスクです。<br>●シーゲートは世界有数のハードディスクドライブメーカーです。累計20億台を超える出荷実績が裏付ける高度な生産管理体制により、優れた品質の製品を皆様にお届けしています。<br>●販売元のエレコムが日本語のかんたん接続ガイドや、国内スタッフによる充実した年中無休の電話サポート体制をご用意しておりますので、はじめて購入されるお客様にも安心してお使いいただけます。<br>●USB3.0対応で従来のUSB2.0の10倍の5Gbps(理論値)の高速転送が可能です。動画や写真などの大容量データを軽快に扱うことができます。<br>●NTFS形式にフォーマット済みなので、Windowsパソコンに接続するだけですぐに使用可能です。<br>●USB3.0対応のテレビに接続すれば、2番組同時録画などのさらに便利な機能もご利用いただけます。※機能の詳細、対応可否はテレビ側の仕様に依存します。<br>●耐久性にも優れ、24時間連続テレビ録画にも対応しています。<br>●シャープ/アクオス、東芝/レグザ、ソニー/ブラビア、パナソニック/ビエラ、LGエレクトロニクス/Smart TV、ハイセンス、DXアンテナ、オリオンなどのデジタルテレビに接続可能です。※但しテレビがUSB-HDD録画に対応している必要があります。<br>●パソコンやテレビへの接続方法、設定方法を分かりやすく解説した「かんたん接続ガイド」を同梱しています。<br>●国内主要メーカーに加えて、海外メーカーも含む、17社分のテレビ・レコーダー本体メーカー別ガイドをご用意しています。<br>●最新テレビ機種との対応情報も随時Web更新しているので、QRコードからすぐに確認ができ、安心してお買い上げいただけます。<br>●ファンレス設計なので、耳障りな冷却ファンの騒音がありません。<br>●EU の「RoHS 指令(電器・電子機器に対する特定有害物質の使用制限)」に準拠した、環境にやさしい製品です。<br>□商品仕様<br>●容量:1TB<br>●対応パソコン:標準でUSB3.0またはUSB2.0ポートを搭載したパソコンおよびApple Macシリーズ<br>●対応OS:Windows 10 8.1 7 / macOS Sierra 10.12 / Mac OS X 10.11 10.10 10.9 10.8<br>●ドライブ数:1<br>●回転数:非固定<br>●インタフェース:USB3.0/2.0<br>●コネクタ形状:USB3.0 Micro-B×1<br>●出荷時フォーマット:NTFS<br>●その他機能:PC電源連動、アクセスLED、RoHS指令<br>●環境配慮事項:RoHS対応<br>●使用可能地域:日本国内 ※本製品の日本国外での使用、サポート、保証については、一切お受けいたしかねますので、あらかじめご了承ください。<br>●電気用品安全法:対象外<br>●入力電圧:5V(USBバスパワー)<br>●外形寸法:W8.0×H1.48×D11.7cm<br>●質量:約170 g<br>●付属品:USB3.0(USB2.0互換)ケーブル(約45cmコネクタ含む)×1、クイックスタートガイド(保証書付)、TV向けかんたん接続ガイド,【送料無料】SEAGATE 外付けポータブルハードディスクExpansion(1TB) ホワイト SGP-NY010UWH [SGPNY010UWH]【KK9N0D18P】：エディオン　楽天市場店,【送料無料】SEAGATE 外付けポータブルハードディスクExpansion(1TB) ホワイト SGP-NY010UWH [SGPNY010UWH]【KK9N0D18P】,【送料無料】SEAGATE 外付けポータブルハードディスクExpansion(1TB) ホワイト SGP-NY010UWH [SGPNY010UWH]【KK9N0D18P】[rn]
15-108326,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_069/4957180117669_ll.jpg?fitin=700:700,11968.0000,,パソコン・周辺機器 > 外付けドライブ・ストレージ > 外付けハードディスクドライブ,【送料無料】I・Oデータ HDS2-UTシリーズ用交換ハードディスク(1TB) HDUOP-1 [HDUOP1]【KK9N0D18P】,,●容量:1TB<br>●対応機種:HDS2-UTシリーズ<br>●形式:交換用<br>●グリーン購入法基準:適合<br>●エネルギー消費効率:0.0054W/GB 区分A<br>●使用温度範囲:5～35℃<br>●使用湿度範囲:20～80%(結露なきこと)<br>●質量:700g<br>●保証期間:1年保証,【送料無料】I・Oデータ HDS2-UTシリーズ用交換ハードディスク(1TB) HDUOP-1 [HDUOP1]【KK9N0D18P】：エディオン　楽天市場店,【送料無料】I・Oデータ HDS2-UTシリーズ用交換ハードディスク(1TB) HDUOP-1 [HDUOP1]【KK9N0D18P】,【送料無料】I・Oデータ HDS2-UTシリーズ用交換ハードディスク(1TB) HDUOP-1 [HDUOP1]【KK9N0D18P】[rn]
15-108327,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_151/4953103482029_ll.jpg?fitin=700:700,7758.4000,,パソコン・周辺機器 > 外付けドライブ・ストレージ > 外付けハードディスクドライブ,【送料無料】エレコム テレビ・レコーダー録画用外付けハードディスク(1TB) e:RECOデスクトップ ELD-ERT010UBK [ELDERT010UBK]【KK9N0D18P】,,□商品説明<br>●テレビやレコーダーなどの機器に接続し、番組の録画にお使い頂けます。<br>●かんたん接続ガイドや、国内スタッフによる充実した電話サポート体制をご用意しておりますので、はじめて購入されるお客様にも安心してお使い頂けます。<br>●USB3.0対応で従来のUSB2.0の10倍の5Gbps(理論値)の高速転送が可能です。動画や写真などの大容量データを軽快に扱うことができます。<br>●USB3.0対応のテレビに接続すれば、2番組同時録画などのさらに便利な機能もご利用いただけます。(※機能の詳細、対応可否はテレビ側の仕様に依存します。)<br>●シャープ/アクオス、東芝/レグザ、ソニー/ブラビア、パナソニック/ビエラ、LGエレクトロニクス/Smart TV、ハイセンス、DXアンテナ、オリオンなどのデジタルテレビに接続可能です。(但しテレビがUSB-HDD録画に対応している必要があります。)<br>●テレビへレコーダーの接続方法、設定方法を分かりやすく解説した「かんたん接続ガイド」を同梱しています。ハードディスクの知識が無くても安心してご使用いただけます。<br>●ファンレス設計なので、耳障りな冷却ファンの騒音がありません。<br>●EU の「RoHS 指令(電器・電子機器に対する特定有害物質の使用制限)」に準拠した、環境にやさしい製品です。<br>●タテ置きもヨコ置きも可能ですので、テレビも周りで最適な設置が可能です。<br>●本体背面にセキュリティスロットを装備していますので、本来の利用者以外の持ち出し防止や盗難防止に役立ちます。<br>□商品仕様<br>●容量:1TB<br>●対応パソコン:標準でUSB3.0またはUSB2.0ポートを搭載したパソコンおよびApple Macシリーズ<br>●対応OS:Windows 10、8.1、8、7 / Mac OS X 10.11、10.10、10.9、10.8<br>●ドライブ数:1<br>●回転数:非固定<br>●インタフェース:USB3.0/2.0<br>●コネクタ形状:USB3.0 Micro-B×1<br>●出荷時フォーマット:NTFS<br>●その他機能:セキュリティスロット、PC電源連動、アクセスLED(※1Clickボタン、RAID機能、冷却FAN無し)<br>●環境配慮事項:RoHS対応<br>●使用可能地域:日本国内 ※本製品の日本国外での使用、サポート、保証については、一切お受けいたしかねますので、あらかじめご了承ください。<br>●電気用品安全法:PSEマーク表示<br>●入力電圧:100V、50/60Hz (ACアダプタ)<br>●外形寸法:W18.3×H3.5×D12.0cm<br>●質量:850g(本体のみ)<br>●付属品:USB3.0ケーブル(約100cmコネクタ含む)×1、クイックガイド(保証書付)、TV向けかんたん接続ガイド、ACアダプター(約150cmコネクタ含まず),【送料無料】エレコム テレビ・レコーダー録画用外付けハードディスク(1TB) e:RECOデスクトップ ELD-ERT010UBK [ELDERT010UBK]【KK9N0D18P】：エディオン　楽天市場店,【送料無料】エレコム テレビ・レコーダー録画用外付けハードディスク(1TB) e:RECOデスクトップ ELD-ERT010UBK [ELDERT010UBK]【KK9N0D18P】,【送料無料】エレコム テレビ・レコーダー録画用外付けハードディスク(1TB) e:RECOデスクトップ ELD-ERT010UBK [ELDERT010UBK]【KK9N0D18P】[rn]
15-108328,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_126/4957180122069_ll.jpg?fitin=700:700,6304.0000,,パソコン・周辺機器 > 外付けドライブ・ストレージ > 外付けハードディスクドライブ,【送料無料】I・Oデータ WD製ドライブ搭載 USB 3．0/2．0対応 外付ハードディスク(1TB) ホワイト HDCL-UTE1W [HDCLUTE1W]【KK9N0D18P】,,□商品説明<br>●WD(ウエスタンデジタル)製ドライブ採用。<br>●作動音が気にならない静音性。<br>●USB 3.0対応「超高速ハードディスク」。<br>●再フォーマットしなくても、Macでフルに使える!<br>●テレビとつないで録画できる!。<br>●ビデオカメラの映像をダイレクトに残せる。<br>●縦置き・横置き両対応のコンパクト設計。<br>●便利・快適アプリ「IO.APPs」。<br>□商品仕様<br>●ディスク記憶容量:1TB<br>【対応機種】<br>●対応OS:Windows Windows 10(32・64ビット)/Windows 8.1(32・64ビット)/Windows 8(32・64ビット)/Windows 7(32・64ビット)/Windows Vista(32・64ビット)、Mac OS X 10.7～10.10<br>●対応機種:Windowsパソコン、Mac ※USB 3.0でご使用いただくには、USBポートおよびOS(ドライバ含む)がUSB 3.0に対応している必要があります。対応していない場合は、USB 2.0として動作します。<br>●対応デジタル家電:メーカーHPをご確認ください。<br>●※USB 3.0 / USB 2.0いずれかのポートを装備した機種(USB 3.0 / USB 2.0いずれかのインターフェイス商品を装備した機種を含む)<br>【その他仕様】<br>●設置条件:縦置き・横置き<br>●形式:外付型<br>●コネクタ形状:USB(Bコネクタ)×1<br>●フォーマット:NTFS<br>●インターフェイス:USB 3.1 Gen1(USB 3.0)/USB 2.0<br>●エネルギー消費効率:0.0047W/GB、区分 A、グリーン購入法基準 適合<br>●電源:添付のACアダプターより電源供給<br>●定格電圧:AC100V(50/60Hz)<br>●使用温度範囲:5～35℃<br>●使用湿度範囲:20～80% ※結露なきこと<br>●本体寸法:W3.9×H12.0×D18.5cm ※突起部分含まず<br>●質量:約1.1kg(本体のみ)<br>●付属品:USB 3.0ケーブルA-B(約1m)1本、ACアダプター,【送料無料】I・Oデータ WD製ドライブ搭載 USB 3．0/2．0対応 外付ハードディスク(1TB) ホワイト HDCL-UTE1W [HDCLUTE1W]【KK9N0D18P】：エディオン　楽天市場店,【送料無料】I・Oデータ WD製ドライブ搭載 USB 3．0/2．0対応 外付ハードディスク(1TB) ホワイト HDCL-UTE1W [HDCLUTE1W]【KK9N0D18P】,【送料無料】I・Oデータ WD製ドライブ搭載 USB 3．0/2．0対応 外付ハードディスク(1TB) ホワイト HDCL-UTE1W [HDCLUTE1W]【KK9N0D18P】[rn]
15-108329,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_149/4981254042274_ll.jpg?fitin=700:700,8545.6000,,パソコン・周辺機器 > 外付けドライブ・ストレージ > 外付けハードディスクドライブ,【送料無料】BUFFALO ターボPC EX2 Plus対応 耐衝撃&USB3．1(Gen1)/USB3．0用ポータブルHDD(1TB) ミニステーション ピンク HD-PNF1.0U3-BPE [HDPNF10U3BPE]【KK9N0D18P】,,□商品説明<br>●フラットデザイン&コンパクトサイズ。<br>●耐衝撃ボディーで不意のアクシデントから守る。<br>●テレビやゲーム機につないで楽しさ広がる。<br>●「おでかけロック」が大切なデータを守る。<br>●安心・簡単暗号化「SecureLock Mobile2」。<br>●ファイル転送効率化ソフトウェア「ターボPC EX2 Plus」が実現 保存容量最大20%UP&コピー時間さらに短縮。<br>□商品仕様<br>●容量:1TB<br>【対応機種】<br>●対応するパソコン:USB3.1(Gen1) / USB3.0 / 2.0 Type-A端子を搭載するWindowsパソコンおよびMac<br>●対応OS:Windows 10 / 8.1 / 7、Mac OS 10.10以降<br>【USB部】<br>●インターフェース:USB3.1(Gen1) / USB3.0 / 2.0<br>●端子数:1<br>●端子形状:USB3.0 Micro-B<br>【その他仕様】<br>●準拠規格:USBマスストレージクラス<br>●エネルギー消費効率:H区分0.00137(2011年4月改定)<br>●グリーン購入法:対応(2011年4月改定)<br>●RoHS基準値:準拠<br>●電源:USBバスパワー<br>●動作保証環境:温度5～35℃、湿度20～80%※結露なきこと<br>●外形寸法:W7.95×H1.6×D11.5cm ※本体のみ(突起物除く)<br>●質量:約170g ※本体のみ<br>●主な付属品:USB3.1(Gen1)ケーブル(50cm)、取扱説明書(保証書),【送料無料】BUFFALO ターボPC EX2 Plus対応 耐衝撃&amp;USB3．1(Gen1)/USB3．0用ポータブルHDD(1TB) ミニステーション ピンク HD-PNF1.0U3-BPE [HDPNF10U3BPE]【KK9N0D18P】：エディオン　楽天市場店,【送料無料】BUFFALO ターボPC EX2 Plus対応 耐衝撃&amp;USB3．1(Gen1)/USB3．0用ポータブルHDD(1TB) ミニステーション ピンク HD-PNF1.0U3-BPE [HDPNF10U3BPE]【KK9N0D18P】,【送料無料】BUFFALO ターボPC EX2 Plus対応 耐衝撃&amp;USB3．1(Gen1)/USB3．0用ポータブルHDD(1TB) ミニステーション ピンク HD-PNF1.0U3-BPE [HDPNF10U3BPE]【KK9N0D18P】[rn]
15-108330,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_149/4981254041383_ll.jpg?fitin=700:700,9904.0000,,パソコン・周辺機器 > 外付けドライブ・ストレージ > 外付けハードディスクドライブ,【送料無料】BUFFALO 24時間連続録画対応 USB3．1(Gen1)/USB3．0対応外付けHDD(2TB) Turbo PC EX2 Plus ブラック HD-LL2.0U3-BKF [HDLL20U3BKF]【KK9N0D18P】,,□商品説明<br>●24時間連続使用でも安定動作。<br>●静音設計で音が気にならない。<br>●パナソニック推奨だから録画・再生に最適 DIGA(ディーガ)の3番組同時録画に対応。<br>●テレビやゲーム機につないで楽しさ広がる。<br>●環境にも家計にも優しい省エネ機能。<br>●テレビ&パソコン。どちらでも使える。<br>●安心・簡単暗号化「SecureLock Mobile2」。<br>●ファイル転送効率化ソフトウェア「ターボPC EX2 Plus」が実現 保存容量最大20%UP&コピー時間さらに短縮。<br>●置き方が選べる。タテ置き・ヨコ置き対応。<br>□商品仕様<br>●容量:2TB<br>【対応機種】<br>●対応機種:USB3.1(Gen1) / USB3.0 / 2.0 Type-A端子を搭載するWindowsパソコンおよびMac<br>●対応OS:Windows 10 / 8.1 / 7、Mac 10.10以降<br>【USB部】<br>●インターフェース:USB3.1(Gen1) / USB3.0 / 2.0<br>●端子数:1<br>●端子形状:USB 3.0 MicroB<br>●ファイルシステム:NTFS<br>【その他仕様】<br>●転送速度(規格値):[USB3.1(Gen1)/USB3.0]最大5.0Gbps [USB2.0]最大480Mbps<br>●エネルギー消費効率:B区分 0.0032(2011年4月改定)<br>●グリーン購入法:対応(2011年4月改定)<br>●RoHS基準値:準拠<br>●電源:AC100V 50/60Hz<br>●最大消費電力:18W<br>●動作環境:温度5～35℃、湿度20～80%(結露なきこと)<br>●外形寸法:W3.9×H12.0×D18.7cm ※本体のみ(突起部除く)<br>●質量:約1.0kg<br>●主な付属品:USB3.1(Gen1)ケーブル(1m)、ACアダプター、取扱説明書(保証書),【送料無料】BUFFALO 24時間連続録画対応 USB3．1(Gen1)/USB3．0対応外付けHDD(2TB) Turbo PC EX2 Plus ブラック HD-LL2.0U3-BKF [HDLL20U3BKF]【KK9N0D18P】：エディオン　楽天市場店,【送料無料】BUFFALO 24時間連続録画対応 USB3．1(Gen1)/USB3．0対応外付けHDD(2TB) Turbo PC EX2 Plus ブラック HD-LL2.0U3-BKF [HDLL20U3BKF]【KK9N0D18P】,【送料無料】BUFFALO 24時間連続録画対応 USB3．1(Gen1)/USB3．0対応外付けHDD(2TB) Turbo PC EX2 Plus ブラック HD-LL2.0U3-BKF [HDLL20U3BKF]【KK9N0D18P】[rn]
15-108331,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_147/4981254038147_ll.jpg?fitin=700:700,47520.0000,,パソコン・周辺機器 > 外付けドライブ・ストレージ > 外付けハードディスクドライブ,【送料無料】BUFFALO HDD買い替え推奨通知搭載 USB3．0用 外付けHDD(8TB) ドライブステーションプロ HD-SH8TU3 [HDSH8TU3]【KK9N0D18P】,,□商品説明<br>●購入から3年間安心して使える。<br>●HDD買い替え推奨通知で運用も安心(特許出願済)。<br>●ドライブのRead/Writeの容量(総アクセス量)合計が簡単に分かる「DriveStation Check Tool」。<br>□商品仕様<br>●容量:8TB<br>●対応機種:[パソコン]USB3.0/2.0端子搭載のWindowsパソコン、Mac(Intelプロセッサー搭載機のみ) ※USB3.0/USB2.0非搭載機種は、別途バッファロー製インターフェースボードをご利用ください。<br>●対応OS:Windows 10、8.1/7(64bit/32bit)、Server 2012R2/Server 2012/Server 2008R2/Server 2008(64bit/32bit)、Mac 10.9以降<br>●USB部:[インターフェース]USB3.0/2.0 [端子数]1 [コネクター形状]USB3.0コネクター(micro B) [バスパワー]非対応<br>●交換用FAN:OP-FAN-ALEM<br>●対応ACアダプター:OP-AC12PR<br>●対応セキュリティスロット製品:「対応セキュリティスロット製品一覧」をご覧ください。<br>●搭載ドライブ:8TB<br>●グリーン購入法(2011年4月改定):対応<br>●エネルギー消費効率(2011年4月改定):C区分0.0012<br>●RoHS基準値:準拠<br>●電源:AC100V 50/60Hz<br>●最大消費電力:48W<br>●動作環境:温度5～35℃、湿度20～80% ※結露なきこと<br>●外形寸法:W4.5×H12.6×D20.2cm ※本体のみ(突起部除く)<br>●質量:約1.3kg(本体のみ)<br>●主な付属品:USB3.0ケーブル(A to micro B 1m)、ACアダプター、クランプ(電源ケーブル抜け防止用)、取扱説明書、保証書,【送料無料】BUFFALO HDD買い替え推奨通知搭載 USB3．0用 外付けHDD(8TB) ドライブステーションプロ HD-SH8TU3 [HDSH8TU3]【KK9N0D18P】：エディオン　楽天市場店,【送料無料】BUFFALO HDD買い替え推奨通知搭載 USB3．0用 外付けHDD(8TB) ドライブステーションプロ HD-SH8TU3 [HDSH8TU3]【KK9N0D18P】,【送料無料】BUFFALO HDD買い替え推奨通知搭載 USB3．0用 外付けHDD(8TB) ドライブステーションプロ HD-SH8TU3 [HDSH8TU3]【KK9N0D18P】[rn]
