15-47001,http://tshop.r10s.jp/kg-maido/cabinet/noimg01.gif?fitin=700:700,55811.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ダイア DAIA ベンダーラム(PB-1用11t) RS-11255A,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>●（株）ダイア<br><br>【仕様】<br>●PB-1用<br>●交換部品<br>※特に数量・付属品表記がない場合、商品1点でのお値段となります。</p>",ダイア DAIA ベンダーラム(PB-1用11t) RS-11255A：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ダイア DAIA ベンダーラム(PB-1用11t) RS-11255A,ダイア DAIA ベンダーラム(PB-1用11t) RS-11255A[rn]
15-47012,http://tshop.r10s.jp/kg-maido/cabinet/noimg01.gif?fitin=700:700,33486.4000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ダイア DAIA ベンダーシュー G-80A PB-2使用 B-3268C,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>●（株）ダイア<br><br>【仕様】<br>●ダイア製ベンダー用<br>●交換部品<br>※特に数量・付属品表記がない場合、商品1点でのお値段となります。</p>",ダイア DAIA ベンダーシュー G-80A PB-2使用 B-3268C：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ダイア DAIA ベンダーシュー G-80A PB-2使用 B-3268C,ダイア DAIA ベンダーシュー G-80A PB-2使用 B-3268C[rn]
15-47013,http://tshop.r10s.jp/kg-maido/cabinet/bosch01/dre-9902.jpg?fitin=700:700,1467.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ドレメル DREMEL 超硬カッター(φ2.4mm) 9902,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●ボッシュ（株）<br>
<br>
【特長】<br>
●硬化鉄やステンレス、鋳鉄、非鉄金属、セラミック、プラスチック、硬質木材、その他の硬質材料の面取りや研磨、材料除去に使用します。<br>
<br>
【用途】<br>
●硬化鉄、鋳鉄、非鉄金属、セラミックなど硬化材料の面取りや研磨に。<br>
<br>
【仕様】<br>
●軸径(mm):3.2<br>
●刃長(mm):13<br>
●製造国:アメリカ<br>
●刃径(mm):2.4<br>
●質量(g):10<br>
<br>
【材質・仕上げ】<br>
●超硬<br>
<br>
【原産国】<br>
●アメリカ<br>
<br>
【質量】<br>
●10G</p>",ドレメル DREMEL 超硬カッター(φ2.4mm) 9902：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ドレメル DREMEL 超硬カッター(φ2.4mm) 9902,ドレメル DREMEL 超硬カッター(φ2.4mm) 9902[rn]
15-47014,http://tshop.r10s.jp/kg-maido/cabinet/noimg01.gif?fitin=700:700,8371.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ダイア DAIA B-200用シューR8 B-3306,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>●（株）ダイア<br><br>【仕様】<br>●B-200用<br>●交換部品<br>※特に数量・付属品表記がない場合、商品1点でのお値段となります。</p>",ダイア DAIA B-200用シューR8 B-3306：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ダイア DAIA B-200用シューR8 B-3306,ダイア DAIA B-200用シューR8 B-3306[rn]
15-47015,http://tshop.r10s.jp/kg-maido/cabinet/bosch01/dre-ez545.jpg?fitin=700:700,5321.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ドレメル DREMEL ダイヤモンドホイール(22.2mm) EZ545,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●ボッシュ（株）<br>
<br>
【特長】<br>
●大理石やコンクリート、レンガなどの硬質材料の切断に最適です。<br>
●イージーロックシステムにより、ホイールの着脱が簡単に行えます。<br>
●EZ402マンドレルを使用してください。<br>
<br>
【用途】<br>
●コンクリート、レンガ、セラミックの切断<br>
<br>
【仕様】<br>
●外径(mm):38.1<br>
●軸径(mm):3.2<br>
●質量(g):10<br>
<br>
【原産国】<br>
●中国<br>
<br>
【質量】<br>
●10G</p>",ドレメル DREMEL ダイヤモンドホイール(22.2mm) EZ545：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ドレメル DREMEL ダイヤモンドホイール(22.2mm) EZ545,ドレメル DREMEL ダイヤモンドホイール(22.2mm) EZ545[rn]
15-47016,http://tshop.r10s.jp/kg-maido/cabinet/yuatu01/di-9p-b-6940c.jpg?fitin=700:700,11072.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ダイア DAIA CT-240用T型コネクターダイス T-240 9P-B-9382,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>●（株）ダイア<br><br>【仕様】<br>●適応電線合計断面積(mm2)：191～240<br>●1コネクター圧縮箇所：3<br>※ご注文は1組単位となります。</p>",ダイア DAIA CT-240用T型コネクターダイス T-240 9P-B-9382：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ダイア DAIA CT-240用T型コネクターダイス T-240 9P-B-9382,ダイア DAIA CT-240用T型コネクターダイス T-240 9P-B-9382[rn]
15-47017,http://tshop.r10s.jp/kg-maido/cabinet/yuatu01/di-sdf-19b0.jpg?fitin=700:700,124320.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ダイア DAIA フェイスカッター SDF-19B0,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>●（株）ダイア<br><br>【仕様】<br>●切断能力：D10～D19(異形棒鋼SD345)<br>●電源：AC100V 50/60Hz<br>●モーター部：消費電力1010W 10.5A<br>●外形寸法：長360×高105×幅135mm<br>●質量(コード除く)：3.5kg<br>●チップソー：24刃超硬　外径100×厚1.6mm<br>※特に数量・付属品表記がない場合、商品1点でのお値段となります。</p>",ダイア DAIA フェイスカッター SDF-19B0：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ダイア DAIA フェイスカッター SDF-19B0,ダイア DAIA フェイスカッター SDF-19B0[rn]
15-47018,http://tshop.r10s.jp/kg-maido/cabinet/yuatu01/di-b-5380a.jpg?fitin=700:700,7997.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ダイア DAIA HPP-2・DP-2共通パンチ替刃(薄鋼電線管)C-75 B-5380G,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>●（株）ダイア<br><br>【仕様】<br>●HPP-2・DP-2用<br>●呼び径：75<br>●打抜き穴サイズ(φ)：77.1<br>※ご注文は1組単位となります。</p>",ダイア DAIA HPP-2・DP-2共通パンチ替刃(薄鋼電線管)C-75 B-5380G：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ダイア DAIA HPP-2・DP-2共通パンチ替刃(薄鋼電線管)C-75 B-5380G,ダイア DAIA HPP-2・DP-2共通パンチ替刃(薄鋼電線管)C-75 B-5380G[rn]
15-47019,http://tshop.r10s.jp/kg-maido/cabinet/noimg01.gif?fitin=700:700,6976.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ダイア DAIA PB-1用ピポットシュー1個 B-3324XB,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>●（株）ダイア<br><br>【仕様】<br>●PB-1用<br>●交換部品<br>※特に数量・付属品表記がない場合、商品1点でのお値段となります。</p>",ダイア DAIA PB-1用ピポットシュー1個 B-3324XB：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ダイア DAIA PB-1用ピポットシュー1個 B-3324XB,ダイア DAIA PB-1用ピポットシュー1個 B-3324XB[rn]
15-47020,http://tshop.r10s.jp/kg-maido/cabinet/bosch01/dre-ez544.jpg?fitin=700:700,2159.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ドレメル DREMEL カーバイドカッティングホイール(38.1mm) EZ544,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●ボッシュ（株）<br>
<br>
【特長】<br>
●材質に超硬を採用し、切れ味が良く、長寿命です。金属には使用しないでください。<br>
●イージーロックシステムにより、ホイールの着脱が簡単に行えます。<br>
●EZ402マンドレルを使用してください。<br>
<br>
【用途】<br>
●木材、プラスチック、グラスファイバーの切削<br>
<br>
【仕様】<br>
●外径(mm):38.1<br>
●軸径(mm):3.2<br>
●質量(g):10<br>
<br>
【原産国】<br>
●中国<br>
<br>
【質量】<br>
●10G</p>",ドレメル DREMEL カーバイドカッティングホイール(38.1mm) EZ544：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ドレメル DREMEL カーバイドカッティングホイール(38.1mm) EZ544,ドレメル DREMEL カーバイドカッティングホイール(38.1mm) EZ544[rn]
15-47021,http://tshop.r10s.jp/kg-maido/cabinet/yuatu01/di-b-4682c.jpg?fitin=700:700,8371.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ダイア DAIA PR-65N用替刃 鉄板用1/2(φ14mm)1組 B-4682D,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>●（株）ダイア<br><br>【仕様】<br>●PR-65N用<br>●交換部品<br>※特に数量・付属品表記がない場合、商品1点でのお値段となります。</p>",ダイア DAIA PR-65N用替刃 鉄板用1/2(φ14mm)1組 B-4682D：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ダイア DAIA PR-65N用替刃 鉄板用1/2(φ14mm)1組 B-4682D,ダイア DAIA PR-65N用替刃 鉄板用1/2(φ14mm)1組 B-4682D[rn]
15-47022,http://tshop.r10s.jp/kg-maido/cabinet/bosch01/dre-150.jpg?fitin=700:700,392.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ドレメル DREMEL ドリル(φ3.2mm) 150,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●ボッシュ（株）<br>
<br>
【特長】<br>
●木材、プラスチック、軟質金属用です。<br>
●ガラスやセラミックなどの硬質材料には使用できません。<br>
<br>
【用途】<br>
●木材　プラスチック　軟鋼板への穴あけ<br>
<br>
【仕様】<br>
●製造国:ドイツ<br>
●軸径(mm):3.2<br>
●錐径（mm）:3.2<br>
●質量(g):12<br>
<br>
【原産国】<br>
●ドイツ<br>
<br>
【質量】<br>
●12G</p>",ドレメル DREMEL ドリル(φ3.2mm) 150：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ドレメル DREMEL ドリル(φ3.2mm) 150,ドレメル DREMEL ドリル(φ3.2mm) 150[rn]
15-47023,http://tshop.r10s.jp/kg-maido/cabinet/anex01/actx-3015.jpg?fitin=700:700,554.4000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,アネックス ANEX ヘクスローブカラービット 1本組 T30×150 ACTX-3015,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●（株）兼古製作所<br>
<br>
【特長】<br>
●サイズを色で識別できます。<br>
●電動ドライバー装着時に塗装部分が邪魔にならない両端部非塗装です。<br>
<br>
【仕様】<br>
●全長(mm):150<br>
●刃先:Ｔ30<br>
●質量(g):44<br>
●シャンク径：6.35mm<br>
<br>
【材質・仕上げ】<br>
●クロムモリブデンバナジウム鋼<br>
<br>
【原産国】<br>
●日本<br>
<br>
【質量】<br>
●44.00G</p>",アネックス ANEX ヘクスローブカラービット 1本組 T30&times;150 ACTX-3015：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材アネックス ANEX ヘクスローブカラービット 1本組 T30&times;150 ACTX-3015,アネックス ANEX ヘクスローブカラービット 1本組 T30&times;150 ACTX-3015[rn]
15-47024,http://tshop.r10s.jp/kg-maido/cabinet/tajima01/ta-wm125.jpg?fitin=700:700,2660.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,タジマツール Tajima 胴ベルトLサイズ アルミワンフィンガーバックル 黒 TA-AL145-BK,,"<p>【メーカー】<br>
●（株）ＴＪＭデザイン<br>
<br>
【特長】<br>
●革手袋でも操作が簡単なアルミワンフィンガーバックル<br>
●腰の強い特厚50mm幅ナイロンベルト（長さ1450mm）<br>
<br>
【仕様】<br>
●バックルタイプ：アルミワンフィンガーバックル<br>
●色：黒<br>
●重量：245g<br>
●包装状態：ブリスター<br>
●包装寸法：(mm)：タテ295×ヨコ110×アツサ60<br>
●胴ベルト寸法幅×長さ(mm):50×1450</p>",タジマツール Tajima 胴ベルトLサイズ アルミワンフィンガーバックル 黒 TA-AL145-BK：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材タジマツール Tajima 胴ベルトLサイズ アルミワンフィンガーバックル 黒 TA-AL145-BK,タジマツール Tajima 胴ベルトLサイズ アルミワンフィンガーバックル 黒 TA-AL145-BK[rn]
15-47025,http://tshop.r10s.jp/honda-walk/cabinet/generator_honda/hp-32650892003_01.jpg?fitin=700:700,815.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ホンダ発電機　オプション　バッテリーチャージコード 充電コード〔品番32650-892-013〕,ホンダ正規取扱店,"EX6、EU9i、EU9ientry、EU16i、EU24i、EU26i、EU28is、EM23、EM26用の直流12Vをバッテリーにつなぐ際のバッテリーチャージコードです。<br>
一本あると、いざという時に便利です。<br>
コード長さ2m<br>",ホンダ発電機　オプション　バッテリーチャージコード 充電コード〔品番32650-892-013〕：プラウ　ホンダウォーク,耕運機耕うん機ユキオス発電機刈払機草刈機HONDAポンプsnowpeak除雪機アウトドア芝刈機精米機インバーター発電機薪割り機ヤマハ非常用クボタ耕運機家庭用YAMAHAホンダ発電機　オプション　バッテリーチャージコード 充電コード〔品番32650-892-013〕,ホンダ正規取扱店。ホンダ発電機　オプション　バッテリーチャージコード 充電コード〔品番32650-892-013〕[rn]
15-47026,http://tshop.r10s.jp/honda-walk/cabinet/17211-zs9-a01.jpg?fitin=700:700,432.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ホンダ発電機純正パーツ　EB23、EB26、EM26、EM23、EX22、EU24i、EU28is用〔※〕　エアクリーナー　【17211-zs9-a01→17211-zs9-a02へ部品統合】,ホンダ正規取扱店,,ホンダ発電機純正パーツ　EB23、EB26、EM26、EM23、EX22、EU24i、EU28is用〔※〕　エアクリーナー　【17211-zs9-a01&rarr;17211-zs9-a02へ部品統合】：プラウ　ホンダウォーク,耕運機耕うん機ユキオス発電機刈払機草刈機HONDAポンプsnowpeak除雪機アウトドア芝刈機精米機インバーター発電機薪割り機ヤマハ非常用クボタ耕運機家庭用YAMAHAホンダ発電機純正パーツ　EB23、EB26、EM26、EM23、EX22、EU24i、EU28is用〔※〕　エアクリーナー　【17211-zs9-a01&rarr;17211-zs9-a02へ部品統合】,ホンダ正規取扱店。ホンダ発電機純正パーツ　EB23、EB26、EM26、EM23、EX22、EU24i、EU28is用〔※〕　エアクリーナー　【17211-zs9-a01&rarr;17211-zs9-a02へ部品統合】[rn]
15-47027,http://tshop.r10s.jp/honda-walk/cabinet/generator_honda/ho-10472_01.jpg?fitin=700:700,3440.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ホンダ発電機　オプション　EU9i 、エネポEU9iGB用並列運転コード【品番32660-ZT3-000】【eu9i-10472】,,,ホンダ発電機　オプション　EU9i 、エネポEU9iGB用並列運転コード【品番32660-ZT3-000】【eu9i-10472】：プラウ　ホンダウォーク,耕運機耕うん機ユキオス発電機刈払機草刈機HONDAポンプsnowpeak除雪機アウトドア芝刈機精米機インバーター発電機薪割り機ヤマハ非常用クボタ耕運機家庭用YAMAHAホンダ発電機　オプション　EU9i 、エネポEU9iGB用並列運転コード【品番32660-ZT3-000】【eu9i-10472】,ホンダ発電機　オプション　EU9i 、エネポEU9iGB用並列運転コード【品番32660-ZT3-000】【eu9i-10472】[rn]
