11-1401,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_051/4906186510288_ll.jpg?fitin=700:700,298.4000,,パソコン・周辺機器 > PCサプライ・消耗品 > コピー用紙・印刷用紙 > その他,エーワン マルチカード 各種プリンタ兼用紙 カラータイプ ピーチ A4判 10面 名刺サイズ 10シート入り 51028 [51028],,□商品説明<br>●いろいろなプリンタで印刷できるタイプの名刺用紙です。<br>●ミシン目部分を山折り谷折りするだけで名刺サイズに切り離せるマイクロミシンカットタイプです。<br>●名刺だけでなく、色分けの必要なカード作成にも使える淡いカラーの用紙です。<br>□商品仕様<br>●対応プリンタ:インクジェットプリンタ(染料系インク・顔料系インクに対応)、レーザープリンタ(カラーレーザー・モノクロレーザーに対応)、コピー機(カラーコピー機に対応)、熱転写(カラーレーザー・モノクロレーザーに対応)、ドット(ドットインパクトプリンタに対応)、手書き(手書きでお使いいただける商品です)<br>●シートサイズ:A4判(210×297mm)<br>●一片サイズ:91mm×55mm<br>●面付:10面 2列×5段<br>●厚み:155g/m2(0.18mm)<br>●材質:上質紙<br>●入数:10シート(100枚),エーワン マルチカード 各種プリンタ兼用紙 カラータイプ ピーチ A4判 10面 名刺サイズ 10シート入り 51028 [51028]：エディオン　楽天市場店,エーワン マルチカード 各種プリンタ兼用紙 カラータイプ ピーチ A4判 10面 名刺サイズ 10シート入り 51028 [51028],エーワン マルチカード 各種プリンタ兼用紙 カラータイプ ピーチ A4判 10面 名刺サイズ 10シート入り 51028 [51028][rn]
11-1413,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_015/4546113017055_ll.jpg?fitin=700:700,2920.8000,,パソコン・周辺機器 > PCサプライ・消耗品 > コピー用紙・印刷用紙 > その他,PICTORICO A3ノビ セミグロスペーパー 20枚入り ピクトリコプロ PPS-200A3+20 [PPS200A3ﾉﾋﾞ20]【NYOA】,高級グレードの半光沢写真用紙。,□商品説明<br>●新しい技術による「新ピクトリコ・クリスタル層」で、きめ細かい画質再現。<br>●厚みのある高白色度の印画紙をベールに採用。<br>●高画質に求められる色濃度・色域に加え、速乾性・耐水性を実現。<br>●光沢を抑えることにより、鮮やかな色彩をお楽しみいただけます。<br>●「ラスター(微粒面)」の半光沢。展示の際のライティングを気にせず展示できます。<br>□商品仕様<br>●サイズ:A3ノビ(329mm×483mm)<br>●材質:印画紙<br>●表面:半光沢<br>●坪量:285g/m2<br>●厚さ:295μm<br>●入数:20枚,PICTORICO A3ノビ セミグロスペーパー 20枚入り ピクトリコプロ PPS-200A3+20 [PPS200A3ﾉﾋﾞ20]【NYOA】：エディオン　楽天市場店,PICTORICO A3ノビ セミグロスペーパー 20枚入り ピクトリコプロ PPS-200A3+20 [PPS200A3ﾉﾋﾞ20]【NYOA】,高級グレードの半光沢写真用紙。。PICTORICO A3ノビ セミグロスペーパー 20枚入り ピクトリコプロ PPS-200A3+20 [PPS200A3ﾉﾋﾞ20]【NYOA】[rn]
11-1414,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_015/4546113017017_ll.jpg?fitin=700:700,382.4000,,パソコン・周辺機器 > PCサプライ・消耗品 > コピー用紙・印刷用紙 > その他,PICTORICO ハガキ セミグロスペーパー 20枚入り ピクトリコプロ PPS200HG20 [PPS200HG20],高級グレードの半光沢写真用紙。,□商品説明<br>●新しい技術による「新ピクトリコ・クリスタル層」で、きめ細かい画質再現。<br>●厚みのある高白色度の印画紙をベールに採用。<br>●高画質に求められる色濃度・色域に加え、速乾性・耐水性を実現。<br>●光沢を抑えることにより、鮮やかな色彩をお楽しみいただけます。<br>●「ラスター(微粒面)」の半光沢。展示の際のライティングを気にせず展示できます。<br>●※片面のみ印刷可能です(ハガキとして使う場合、宛名印刷はできません)。<br>□商品仕様<br>●サイズ:ハガキ(100mm×148mm)<br>●材質:印画紙<br>●表面:半光沢<br>●坪量:285g/m2<br>●厚さ:295μm<br>●入数:20枚,PICTORICO ハガキ セミグロスペーパー 20枚入り ピクトリコプロ PPS200HG20 [PPS200HG20]：エディオン　楽天市場店,PICTORICO ハガキ セミグロスペーパー 20枚入り ピクトリコプロ PPS200HG20 [PPS200HG20],高級グレードの半光沢写真用紙。。PICTORICO ハガキ セミグロスペーパー 20枚入り ピクトリコプロ PPS200HG20 [PPS200HG20][rn]
11-1415,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_102/4988617158146_ll.jpg?fitin=700:700,400.0000,,パソコン・周辺機器 > PCサプライ・消耗品 > コピー用紙・印刷用紙 > その他,エプソン A4 写真用紙ライト 薄手光沢 20枚入り KA420SLU [KA420SLU],,□商品説明<br>●薄手なのでアルバム保存やスクラップブッキング、メニューやポスターにもおすすめの写真用紙です。<br>□商品仕様<br>●用紙タイプ:薄手光沢紙<br>●サイズ:A4<br>●坪量:200g/m2<br>●紙厚:0.20mm<br>●白色度:92%<br>●対応機種:詳細はメーカーHPにてご確認ください。<br>●入数:20枚,エプソン A4 写真用紙ライト 薄手光沢 20枚入り KA420SLU [KA420SLU]：エディオン　楽天市場店,エプソン A4 写真用紙ライト 薄手光沢 20枚入り KA420SLU [KA420SLU],エプソン A4 写真用紙ライト 薄手光沢 20枚入り KA420SLU [KA420SLU][rn]
11-1416,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_015/4546113014665_ll.jpg?fitin=700:700,1170.4000,,パソコン・周辺機器 > PCサプライ・消耗品 > コピー用紙・印刷用紙 > その他,PICTORICO A4 フォトペーパー 20枚入り ピクトリコプロ PPR200-A4/20 [PPR200A420]【NYOA】,美しい発色とシャドー部の豊かな表情が持ち味。,□商品説明<br>●新しい技術による「新ピクトリコ・クリスタル層」で、きめ細かい画質再現。<br>●シャドー部の黒の質感を向上、ハイライト部の鮮やかな色再現。<br>●高い白色度の印画紙をベースに採用。<br>●平滑性のある印画紙によるつややかな光沢感。<br>●紙の厚さだけでなく、コシもしっかりした重厚感ある手触り。<br>□商品仕様<br>●サイズ:A4(210mm×297mm)<br>●材質:印画紙<br>●表面:超光沢<br>●坪量:290g/m2<br>●厚さ:290μm<br>●入数:20枚,PICTORICO A4 フォトペーパー 20枚入り ピクトリコプロ PPR200-A4/20 [PPR200A420]【NYOA】：エディオン　楽天市場店,PICTORICO A4 フォトペーパー 20枚入り ピクトリコプロ PPR200-A4/20 [PPR200A420]【NYOA】,美しい発色とシャドー部の豊かな表情が持ち味。。PICTORICO A4 フォトペーパー 20枚入り ピクトリコプロ PPR200-A4/20 [PPR200A420]【NYOA】[rn]
11-1417,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_121/4969887312742_ll.jpg?fitin=700:700,526.4000,,パソコン・周辺機器 > PCサプライ・消耗品 > コピー用紙・印刷用紙 > その他,サンワサプライ ブルーレイディスク対応ポータブルハードケース（8枚収納・ブラック） ブラック FCD-JKBD8BK [FCDJKBD8BK],,□商品説明<br>●ブルーレイディスクの収納に対応した凹凸が少なく柔らかい不織布を採用しています。<br>●ケース部分は衝撃に強く割れにくいPP（ポリプロピレン）素材でメディアを衝撃からしっかり保護します。<br>●スリムなポータブルケースなのでカバンに入れても邪魔になりません。<br>●バックル式構造を採用しており簡単に開閉ができます。<br>＜使用上の注意＞<br>※保管時は本製品及び収納ディスクに圧力がかかる状態で保管しないでください。ディスクの読み込み不良の原因になる場合があります。<br>※本製品を重ね置きしたり、重いものを乗せたりしないでください。<br>※レーベル面を上にしてディスクを収納してください。<br>※2枚以上のディスクを重ねて収納しないでください。<br>※ディスク記録面が接する不織布表面部にゴミや汚れがないことをご確認ください。<br>※12cmディスク専用です。その他のサイズのディスクは使用しないでください。<br>※両面記録用ディスクは使用しないでください。データ面を破損することがあります。<br>※ホコリの多いところ、高温・多湿の場所には保管しないでください。ケースやディスクが変形することがあります。<br>※落下させるなど強い衝撃を与えないでください。破損の原因となります。<br>※本製品はディスクに微小傷を一切つけずに収納・使用することを目的とした製品ではありません。<br>※本製品の使用または使用不能から生じる二次的な損害（事業利益の損失、事業の中断、ディスクの記録内容の変化・消失など）に関して、弊社は一切責任を負いません。<br>□商品仕様<br>●カラー：ブラック<br>●収容量：ブルーレイディスク・DVD・CD8枚<br>●サイズ：約W156×D19×H140mm<br>●材質：ケース・不織布/PP（ポリプロピレン）、バックル/ABS樹脂,サンワサプライ ブルーレイディスク対応ポータブルハードケース（8枚収納・ブラック） ブラック FCD-JKBD8BK [FCDJKBD8BK]：エディオン　楽天市場店,サンワサプライ ブルーレイディスク対応ポータブルハードケース（8枚収納・ブラック） ブラック FCD-JKBD8BK [FCDJKBD8BK],サンワサプライ ブルーレイディスク対応ポータブルハードケース（8枚収納・ブラック） ブラック FCD-JKBD8BK [FCDJKBD8BK][rn]
11-1418,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_091/4977766693387_ll.jpg?fitin=700:700,1304.0000,,パソコン・周辺機器 > PCサプライ・消耗品 > コピー用紙・印刷用紙 > その他,ブラザー 感熱ロール紙（1インチ芯）A4判　30mロール2巻 コミュシェ THP-10 [THP10]【NYOA】,,●1インチ芯　　　　　　　　　　　　　　　　　　　　　●A4判　　　　　　　　　　　　　　　　　　　　　　　　●30mロール2巻,ブラザー 感熱ロール紙（1インチ芯）A4判　30mロール2巻 コミュシェ THP-10 [THP10]【NYOA】：エディオン　楽天市場店,ブラザー 感熱ロール紙（1インチ芯）A4判　30mロール2巻 コミュシェ THP-10 [THP10]【NYOA】,ブラザー 感熱ロール紙（1インチ芯）A4判　30mロール2巻 コミュシェ THP-10 [THP10]【NYOA】[rn]
11-1419,http://tshop.r10s.jp/akibamac/cabinet/04987139/4974268252456.jpg?fitin=700:700,369.6000,,パソコン・周辺機器 > PCサプライ・消耗品 > コピー用紙・印刷用紙 > その他,ササガワOA賞状用紙 縦書用（A4サイズ・10枚・白） 10-1060 (101060),,美しい金色の輝きを保つ特殊印刷をした賞状です。新たな印刷方法を用いているので、インクジェット、レーザープリンタにも対応しています。,ササガワOA賞状用紙 縦書用（A4サイズ・10枚・白） 10-1060 (101060)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンササガワOA賞状用紙 縦書用（A4サイズ・10枚・白） 10-1060 (101060),ササガワOA賞状用紙 縦書用（A4サイズ・10枚・白） 10-1060 (101060)[rn]
11-1420,http://tshop.r10s.jp/akibamac/cabinet/04659793/4902668091665.jpg?fitin=700:700,6544.0000,,パソコン・周辺機器 > PCサプライ・消耗品 > コピー用紙・印刷用紙 > その他,【送料無料】ヒサゴGB985-2P（ストックフォーム/A4タテ/2P/白紙/250セット） (GB9852P),,2枚とも紙色・刷り色は同じです。,【送料無料】ヒサゴGB985-2P（ストックフォーム/A4タテ/2P/白紙/250セット） (GB9852P)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】ヒサゴGB985-2P（ストックフォーム/A4タテ/2P/白紙/250セット） (GB9852P),【送料無料】ヒサゴGB985-2P（ストックフォーム/A4タテ/2P/白紙/250セット） (GB9852P)[rn]
11-1421,http://tshop.r10s.jp/akibamac/cabinet/04987139/4971655121982.jpg?fitin=700:700,366.4000,,パソコン・周辺機器 > PCサプライ・消耗品 > コピー用紙・印刷用紙 > その他,菅公ﾖ198 彩づくし ｶﾗｰ封筒 洋形DL(25) ﾎﾜｲﾄ,,インクジェットプリンター用の喪中はがき。,菅公ﾖ198 彩づくし ｶﾗｰ封筒 洋形DL(25) ﾎﾜｲﾄ：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン菅公ﾖ198 彩づくし ｶﾗｰ封筒 洋形DL(25) ﾎﾜｲﾄ,菅公ﾖ198 彩づくし ｶﾗｰ封筒 洋形DL(25) ﾎﾜｲﾄ[rn]
11-1422,http://tshop.r10s.jp/akibamac/cabinet/04659793/4902668116146.jpg?fitin=700:700,358.4000,,パソコン・周辺機器 > PCサプライ・消耗品 > コピー用紙・印刷用紙 > その他,ヒサゴLP11NS(カラーレーザプリンタ専用/名刺・カード/A4サイズ/10面/20シート/200枚）,,名刺・カード：カラーレーザプリンタ専用（10面）より鮮やかにカラーを再現するカラーレーザプリンタ専用紙の名刺・カード。,ヒサゴLP11NS(カラーレーザプリンタ専用/名刺・カード/A4サイズ/10面/20シート/200枚）：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンヒサゴLP11NS(カラーレーザプリンタ専用/名刺・カード/A4サイズ/10面/20シート/200枚）,ヒサゴLP11NS(カラーレーザプリンタ専用/名刺・カード/A4サイズ/10面/20シート/200枚）[rn]
