16-14301,,7234.4000,,家電 > 住宅設備家電 > その他住宅設備家電,■〒三菱マテリアルツールズ（株）/三菱　Ｍ級ダイヤコート【CNMG120416-RM  MC7015】(6636012)受注単位:10,切削工具\旋削・フライス加工工具\チップ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>",■〒三菱マテリアルツールズ（株）/三菱　Ｍ級ダイヤコート【CNMG120416-RM  MC7015】(6636012)受注単位:10：クローバー資材館,■〒三菱マテリアルツールズ（株）/三菱　Ｍ級ダイヤコート【CNMG120416-RM  MC7015】(6636012)受注単位:10,切削工具\旋削・フライス加工工具\チップ。■〒三菱マテリアルツールズ（株）/三菱　Ｍ級ダイヤコート【CNMG120416-RM  MC7015】(6636012)受注単位:10[rn]
16-14312,,212.8000,,家電 > 住宅設備家電 > その他住宅設備家電,■〒サトーパーツ（株）/サトーパーツ　クリップ　Ｃ－３シリーズ　３Ａ用クリップとキャップのセット　黒【C-3-3-B】(4360222)受注単位:1,生産加工用品\電設配線部品\ブレーカ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
●ケーブルの先端に取り付け、リード線を作るために使用します。●仮配線、模型、教材などのテスト。●通電(導通)確認など。●色:黒●全長(mm):47●定格(A):30V-3A●クリップ全長(mm):42.0●穴寸法(mm):4.0●本体径(mm):14.0●キャップ径(mm):14.0●最大開口寸法(mm):5.0●電線挿入孔(mm):4.0●質量(g):6.6●耐電圧:AC1000V(１分間)●絶縁抵抗:DC500V、100MΩ以上●キャップ:塩化ビニール（PVC）●クリップ本体:黄銅",■〒サトーパーツ（株）/サトーパーツ　クリップ　Ｃ&minus;３シリーズ　３Ａ用クリップとキャップのセット　黒【C-3-3-B】(4360222)受注単位:1：クローバー資材館,■〒サトーパーツ（株）/サトーパーツ　クリップ　Ｃ&minus;３シリーズ　３Ａ用クリップとキャップのセット　黒【C-3-3-B】(4360222)受注単位:1,生産加工用品\電設配線部品\ブレーカ。■〒サトーパーツ（株）/サトーパーツ　クリップ　Ｃ&minus;３シリーズ　３Ａ用クリップとキャップのセット　黒【C-3-3-B】(4360222)受注単位:1[rn]
16-14313,,14212.8000,,家電 > 住宅設備家電 > その他住宅設備家電,■〒ＨＡＺＥＴ社/ＨＡＺＥＴ　切替式ギヤレンチ（コンビタイプ）　２７ｍｍ【606-27】(4393911)受注単位:1,作業用品\作業灯・照明用品\ラチェットレンチ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
●正逆切替レバー付のコンビネーションタイプギヤレンチです。●７２枚ギヤを採用、滑らかで細かい送り作業（５°）が可能です。●ギヤレンチ部は１３°オフセットです。●梨地仕上げですので、油などによる手の滑りを防ぎます。●産業機械・自動車・建設機械整備など。●厚み(mm)スパナ:14.7●厚み(mm)めがね:15.8●全長(mm):359.2●対辺寸法(mm):27●質量(g):610●クロームバナジューム",■〒ＨＡＺＥＴ社/ＨＡＺＥＴ　切替式ギヤレンチ（コンビタイプ）　２７ｍｍ【606-27】(4393911)受注単位:1：クローバー資材館,■〒ＨＡＺＥＴ社/ＨＡＺＥＴ　切替式ギヤレンチ（コンビタイプ）　２７ｍｍ【606-27】(4393911)受注単位:1,作業用品\作業灯・照明用品\ラチェットレンチ。■〒ＨＡＺＥＴ社/ＨＡＺＥＴ　切替式ギヤレンチ（コンビタイプ）　２７ｍｍ【606-27】(4393911)受注単位:1[rn]
16-14314,,3057.6000,,家電 > 住宅設備家電 > その他住宅設備家電,■〒Ｗｅｒａ社/Ｗｅｒａ　８７８０　コロス　エクステンション【3695】(4317424)受注単位:1,作業用品\作業灯・照明用品\照明器具,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
●ラチェットハンマー「コロス」用のエクステンションバーです。●全長(mm):478●軸長(mm):341●質量(g):461",■〒Ｗｅｒａ社/Ｗｅｒａ　８７８０　コロス　エクステンション【3695】(4317424)受注単位:1：クローバー資材館,■〒Ｗｅｒａ社/Ｗｅｒａ　８７８０　コロス　エクステンション【3695】(4317424)受注単位:1,作業用品\作業灯・照明用品\照明器具。■〒Ｗｅｒａ社/Ｗｅｒａ　８７８０　コロス　エクステンション【3695】(4317424)受注単位:1[rn]
16-14315,,4025.6000,,家電 > 住宅設備家電 > その他住宅設備家電,■〒（株）イチグチ/ＡＣ　ＡＣ－ＢＡＮＤ【AC3030-240】(3069249)受注単位:50,作業用品\研削研磨用品\ハンド用ドラム・研磨バンド,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
●特殊R/R研磨布使用のため、研削、研磨力が優れてます。●研磨布使用のため、割れる危険性はありません。●一定の外径で研磨できます。●ステンレス、鉄、非鉄金属の微細バリ取り。●円筒内面、曲面の研削研磨。●最高使用回転数(rpm):13000●内径(mm):30●幅(mm):30●粒度(#):240●質量(g):4●最高使用回転数以下でご使用ください。●保護メガネをご使用ください。",■〒（株）イチグチ/ＡＣ　ＡＣ&minus;ＢＡＮＤ【AC3030-240】(3069249)受注単位:50：クローバー資材館,■〒（株）イチグチ/ＡＣ　ＡＣ&minus;ＢＡＮＤ【AC3030-240】(3069249)受注単位:50,作業用品\研削研磨用品\ハンド用ドラム・研磨バンド。■〒（株）イチグチ/ＡＣ　ＡＣ&minus;ＢＡＮＤ【AC3030-240】(3069249)受注単位:50[rn]
16-14316,,12069.6000,,家電 > 住宅設備家電 > その他住宅設備家電,■〒三菱マテリアルツールズ（株）/三菱　新ＷＳＴＡＲドリル（内部給油）【MVS0300X08S030  DP1020】(6665501)受注単位:1,切削工具\穴あけ工具\超硬コーティングドリル,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>",■〒三菱マテリアルツールズ（株）/三菱　新ＷＳＴＡＲドリル（内部給油）【MVS0300X08S030  DP1020】(6665501)受注単位:1：クローバー資材館,■〒三菱マテリアルツールズ（株）/三菱　新ＷＳＴＡＲドリル（内部給油）【MVS0300X08S030  DP1020】(6665501)受注単位:1,切削工具\穴あけ工具\超硬コーティングドリル。■〒三菱マテリアルツールズ（株）/三菱　新ＷＳＴＡＲドリル（内部給油）【MVS0300X08S030  DP1020】(6665501)受注単位:1[rn]
16-14317,,24307.2000,,家電 > 住宅設備家電 > その他住宅設備家電,■〒サンドビック（株）/サンドビック　コロカット２　突切り・溝入れチップ　２１３５【N123H2-0400-0003-GM  2135】(6098444)受注単位:10,切削工具\旋削・フライス加工工具\チップ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>",■〒サンドビック（株）/サンドビック　コロカット２　突切り・溝入れチップ　２１３５【N123H2-0400-0003-GM  2135】(6098444)受注単位:10：クローバー資材館,■〒サンドビック（株）/サンドビック　コロカット２　突切り・溝入れチップ　２１３５【N123H2-0400-0003-GM  2135】(6098444)受注単位:10,切削工具\旋削・フライス加工工具\チップ。■〒サンドビック（株）/サンドビック　コロカット２　突切り・溝入れチップ　２１３５【N123H2-0400-0003-GM  2135】(6098444)受注単位:10[rn]
16-14318,,1503.2000,,家電 > 住宅設備家電 > その他住宅設備家電,■〒協育歯車工業（株）/ＫＧ　ベベル　Ｂ１Ｓ４０－Ｍ－８【B1S40-M-8】(4422031)受注単位:1,生産加工用品\駆動機器・ベアリング\歯車,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
●JIS4級です。●歯数:40●基準円直径d(mm):40●歯幅b(mm):5.7●穴径(mm):8●組立距離A(mm):21.8●全長l（mm）:15.02●歯数比:2●JIS4級●歯数比:2●歯先円直径da（mm）:40.89●ハブ外径dh（mm）:25●ハブ長さlh（mm）:8.0●ねじM（mm）:-●ねじls（mm）:-●機械構造用炭素鋼",■〒協育歯車工業（株）/ＫＧ　ベベル　Ｂ１Ｓ４０&minus;Ｍ&minus;８【B1S40-M-8】(4422031)受注単位:1：クローバー資材館,■〒協育歯車工業（株）/ＫＧ　ベベル　Ｂ１Ｓ４０&minus;Ｍ&minus;８【B1S40-M-8】(4422031)受注単位:1,生産加工用品\駆動機器・ベアリング\歯車。■〒協育歯車工業（株）/ＫＧ　ベベル　Ｂ１Ｓ４０&minus;Ｍ&minus;８【B1S40-M-8】(4422031)受注単位:1[rn]
16-14319,,13774.4000,,家電 > 住宅設備家電 > その他住宅設備家電,■〒京セラ（株）/京セラ　突切り用チップ　ＰＲ１２２５　ＰＶＤコーティング【GDM3020N-010PQ  PR1225】(6529712)受注単位:10,切削工具\旋削・フライス加工工具\チップ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>",■〒京セラ（株）/京セラ　突切り用チップ　ＰＲ１２２５　ＰＶＤコーティング【GDM3020N-010PQ  PR1225】(6529712)受注単位:10：クローバー資材館,■〒京セラ（株）/京セラ　突切り用チップ　ＰＲ１２２５　ＰＶＤコーティング【GDM3020N-010PQ  PR1225】(6529712)受注単位:10,切削工具\旋削・フライス加工工具\チップ。■〒京セラ（株）/京セラ　突切り用チップ　ＰＲ１２２５　ＰＶＤコーティング【GDM3020N-010PQ  PR1225】(6529712)受注単位:10[rn]
16-14320,,876.0000,,家電 > 住宅設備家電 > その他住宅設備家電,■〒ＴＯＮＥ（株）/ＴＯＮＥ　新型コンビネーションスパナ　インチサイズ　二面幅寸法　５／１６【CSB-10】(4471962)受注単位:1,作業用品\作業灯・照明用品\モンキーレンチ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
●スパナのスピードとめがねレンチの強さを兼ね備えており、仮締めをスパナ側で、本締めはめがね側でというように1本2役の機能工具です。●めがね部の柄の曲がり角度15°です。●全長(mm):126●二面幅寸法(インチ)：5/16●質量(g)：25",■〒ＴＯＮＥ（株）/ＴＯＮＥ　新型コンビネーションスパナ　インチサイズ　二面幅寸法　５／１６【CSB-10】(4471962)受注単位:1：クローバー資材館,■〒ＴＯＮＥ（株）/ＴＯＮＥ　新型コンビネーションスパナ　インチサイズ　二面幅寸法　５／１６【CSB-10】(4471962)受注単位:1,作業用品\作業灯・照明用品\モンキーレンチ。■〒ＴＯＮＥ（株）/ＴＯＮＥ　新型コンビネーションスパナ　インチサイズ　二面幅寸法　５／１６【CSB-10】(4471962)受注単位:1[rn]
16-14321,,2834.4000,,家電 > 住宅設備家電 > その他住宅設備家電,■〒三菱マテリアルツールズ（株）/三菱　ＭＳＰｌｕｓエンドミル【MP2SSBR0100】(6655220)受注単位:1,切削工具\旋削・フライス加工工具\超硬スクエアエンドミル,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>",■〒三菱マテリアルツールズ（株）/三菱　ＭＳＰｌｕｓエンドミル【MP2SSBR0100】(6655220)受注単位:1：クローバー資材館,■〒三菱マテリアルツールズ（株）/三菱　ＭＳＰｌｕｓエンドミル【MP2SSBR0100】(6655220)受注単位:1,切削工具\旋削・フライス加工工具\超硬スクエアエンドミル。■〒三菱マテリアルツールズ（株）/三菱　ＭＳＰｌｕｓエンドミル【MP2SSBR0100】(6655220)受注単位:1[rn]
16-14322,,35152.8000,,家電 > 住宅設備家電 > その他住宅設備家電,■〒サンドビック（株）/サンドビック　コロカットＭＢ　小型旋盤用端面溝入れチップ　１０２５【MB-09FA150-02-14R  1025】(6097910)受注単位:10,切削工具\旋削・フライス加工工具\チップ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>",■〒サンドビック（株）/サンドビック　コロカットＭＢ　小型旋盤用端面溝入れチップ　１０２５【MB-09FA150-02-14R  1025】(6097910)受注単位:10：クローバー資材館,■〒サンドビック（株）/サンドビック　コロカットＭＢ　小型旋盤用端面溝入れチップ　１０２５【MB-09FA150-02-14R  1025】(6097910)受注単位:10,切削工具\旋削・フライス加工工具\チップ。■〒サンドビック（株）/サンドビック　コロカットＭＢ　小型旋盤用端面溝入れチップ　１０２５【MB-09FA150-02-14R  1025】(6097910)受注単位:10[rn]
16-14323,,7401.6000,,家電 > 住宅設備家電 > その他住宅設備家電,■〒日本レヂボン（株）/レヂボン　スーパーレヂテクマＳＲＴ　１２５×３×２２　６０【SRT1253-60】(4406931)受注単位:25,作業用品\研削研磨用品\研削砥石,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
●群を抜く研削性能と耐摩耗性を誇る最高級品です。●当たりの軟らかいエッジレス形状と独自の湾曲形状で使いやすさを追求しました。●取り付けが簡単なパッドレスタイプです。●研磨用です。●ステンレス鋼はもとより多様な鋼材に優れた研削力を発揮します。●一般鋼、ステンレス鋼、合金鋼の研削・研磨作業。●外径(mm):125●穴径(mm):22●厚み(mm):3●最高使用回転数(rpm):11000●粒度(#):60●質量(g):85●砥材:-●最高使用周速度:72m/s(4301m/min)●使用工具:電気式ディスクグラインダー●研削材:アルミナ、結合剤:熱硬化性樹脂、補強材:ガラス繊維●グラインダーの砥石カバー装着は厳守。●送料別途",■〒日本レヂボン（株）/レヂボン　スーパーレヂテクマＳＲＴ　１２５&times;３&times;２２　６０【SRT1253-60】(4406931)受注単位:25：クローバー資材館,■〒日本レヂボン（株）/レヂボン　スーパーレヂテクマＳＲＴ　１２５&times;３&times;２２　６０【SRT1253-60】(4406931)受注単位:25,作業用品\研削研磨用品\研削砥石。■〒日本レヂボン（株）/レヂボン　スーパーレヂテクマＳＲＴ　１２５&times;３&times;２２　６０【SRT1253-60】(4406931)受注単位:25[rn]
16-14324,,10206.4000,,家電 > 住宅設備家電 > その他住宅設備家電,■〒ヤマト産業（株）/フロート式流量計　ＦＵ－５０－Ｈ２【FU-50-H2】(4358473)受注単位:1,生産加工用品\計測機器\流量計,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
●目盛りが見やすく、扱い易いハンドルです。●ＯＵＴ式流量計です。●多種ガス・広い範囲の流量・豊富なオプションを取り揃えております。●圧力調整器、配管取付用。●精度:フルスケール±5%●適合流体:水素[[水素]]●流量(L/min):50●使用圧力(MPa) :0.3●質量(g):300●使用最大圧力:0.99MPa(使用圧力と異なる場合、換算が必要)●入口接続:3/4-16UNF袋ナット●出口接続:Φ8ホース口(M12×1袋ナット)●精度：フルスケール±5%●本体：真鍮",■〒ヤマト産業（株）/フロート式流量計　ＦＵ&minus;５０&minus;Ｈ２【FU-50-H2】(4358473)受注単位:1：クローバー資材館,■〒ヤマト産業（株）/フロート式流量計　ＦＵ&minus;５０&minus;Ｈ２【FU-50-H2】(4358473)受注単位:1,生産加工用品\計測機器\流量計。■〒ヤマト産業（株）/フロート式流量計　ＦＵ&minus;５０&minus;Ｈ２【FU-50-H2】(4358473)受注単位:1[rn]
