32-94101,http://tshop.r10s.jp/guts-cycle/cabinet/03082220/img58554688.jpg?fitin=700:700,2320.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,シマノ SHIMANO 105 フロントディレイラー FD-5703-BSM (トリプル用),シマノ SHIMANO 105 フロントディレイラー FD-5703-BSM,"●ワイドなインナーリンク。<BR>
●チェーンガイド形状を改善：高負荷でのスムーズな変速を実現。<BR>
<BR>
リアスピード：10スピード <BR>
対応トップギア：50T <BR>
最大キャパシティー：20T <BR>
チェーンステイ・アングル：63-66 <BR>
マウントタイプ：バンド <BR>
チェーンライン（mm）：45mm <BR>
バンド径（mm）：28.6/31.8mm <BR>
バンド/クランプ：アルミ合金/ 塗装 <BR>
アウターリンク：アルミ合金/ 塗装 <BR>
インナーリンク：アルミ合金/ 塗装 <BR>
チェーンガイド：スティール/メッキ仕上 <BR>
カラー：ブラック（L)、シルバー（S)",シマノ SHIMANO 105 フロントディレイラー FD-5703-BSM (トリプル用)：GUTS-CYCLE,シマノ SHIMANO 105 フロントディレイラー FD-5703-BSM (トリプル用),シマノ SHIMANO 105 フロントディレイラー FD-5703-BSM。シマノ SHIMANO 105 フロントディレイラー FD-5703-BSM (トリプル用)[rn]
32-94112,http://tshop.r10s.jp/guts-cycle/cabinet/03083946/img59866947.jpg?fitin=700:700,29576.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,シマノ SHIMANO ALFINE Di2 アルフィーネ Di2 内装ハブギア SG-S705L ピアノブラック （11スピード） （ディスクブレーキ対応）,シマノ　アルフィーネ Di2　内装ハブギア SG-S705,"●11スピード<BR>
●電動変速システム Di2対応の内装ハブギア<BR>
●より軽量化されて、ワイドになったギアレシオ<BR>
　409％（SG-S505：306％）<BR>
●サイレントクラッチ<BR>
●軽いギアチェンジを実現する、ギアチェンジサポートメカニズム<BR>
●オイル潤滑採用でさらに耐久性アップ<BR>
●平均重量：1,665g（オイルを含む）",シマノ SHIMANO ALFINE Di2 アルフィーネ Di2 内装ハブギア SG-S705L ピアノブラック （11スピード） （ディスクブレーキ対応）：GUTS-CYCLE,シマノ SHIMANO ALFINE Di2 アルフィーネ Di2 内装ハブギア SG-S705L ピアノブラック （11スピード） （ディスクブレーキ対応）,シマノ　アルフィーネ Di2　内装ハブギア SG-S705。シマノ SHIMANO ALFINE Di2 アルフィーネ Di2 内装ハブギア SG-S705L ピアノブラック （11スピード） （ディスクブレーキ対応）[rn]
32-94113,http://tshop.r10s.jp/guts-cycle/cabinet/03184546/imgrc0067407589.jpg?fitin=700:700,27472.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,シマノ SHIMANO デュラエース DURA-ACE ST-R9160 Di2 デュアルコントロールレバー (TT/トライアスロン用) （左右セット） （2×11スピード）,シマノ デュラエース ST-R9160 Di2 デュアルコントロールレバー,"●安定したフードポジションで伝達される最適なパワー<BR>
●エアロダイナミクスに優れ、より確実なグリップフィーリング<BR>
　グリップはそのまま、スイッチボタンに簡単アクセス<BR>
●直感的なシフティングが可能<BR>
 　シフト時もグリップ力を維持。<BR>
 　シンクロナイズドシフトにより、シングルボタンでもフロント変速が可能。<BR>
 　マルチスイッチのON/OFF機能を各スイッチに搭載<BR>
●レースシーンでも抜群のコントロール性と信頼性を発揮<BR>
●ライディングスタイルに合わせて機能のカスタマイズが可能<BR>
●マルチスイッチのON/OFF機能を各スイッチに搭載<BR>
 　E-TUBE プロジェクト<BR>
●クリーンでシンプルなコクピットエリア<BR>
　E-TUBE ワイヤーとブレーキケーブルのルーティングを統一<BR>
 　様々なバイクフレームに対応するジャンクションAに対応(EW-RS910/911、EW-JC130)<BR>
<BR>
レバータイプ：Di2 デュアルコントロールレバー<BR>
対応スピード：リア：11スピード<BR>
機能・特長：Di2、SLR EV対応<BR>
セット内容：左右セット、ブレーキケーブル付<BR>
 平均重量：124g(左右ペア)",シマノ SHIMANO デュラエース DURA-ACE ST-R9160 Di2 デュアルコントロールレバー (TT/トライアスロン用) （左右セット） （2&times;11スピード）：GUTS-CYCLE,シマノ SHIMANO デュラエース DURA-ACE ST-R9160 Di2 デュアルコントロールレバー (TT/トライアスロン用) （左右セット） （2&times;11スピード）,シマノ デュラエース ST-R9160 Di2 デュアルコントロールレバー。シマノ SHIMANO デュラエース DURA-ACE ST-R9160 Di2 デュアルコントロールレバー (TT/トライアスロン用) （左右セット） （2&times;11スピード）[rn]
32-94114,http://tshop.r10s.jp/guts-cycle/cabinet/03085540/img61076942.jpg?fitin=700:700,3528.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,シマノ NEW ALIVIO （アリビオ） クランクセット FC-M4000 40x30x22T 170mm OCT 9S （チェーンガードなし）,シマノ NEW ALIVIO アリビオ クランクセット FC-M4000,"クランクタイプ：オクタリンク<BR>
 リア対応スピード：9スピード<BR>
歯数構成：40X30X22T<BR>
クランク長：170mm<BR>
チェーンガード：なし",シマノ NEW ALIVIO （アリビオ） クランクセット FC-M4000 40x30x22T 170mm OCT 9S （チェーンガードなし）：GUTS-CYCLE,シマノ NEW ALIVIO （アリビオ） クランクセット FC-M4000 40x30x22T 170mm OCT 9S （チェーンガードなし）,シマノ NEW ALIVIO アリビオ クランクセット FC-M4000。シマノ NEW ALIVIO （アリビオ） クランクセット FC-M4000 40x30x22T 170mm OCT 9S （チェーンガードなし）[rn]
32-94115,http://tshop.r10s.jp/guts-cycle/cabinet/03083946/img59866940.jpg?fitin=700:700,26888.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,シマノ SHIMANO ALFINE アルフィーネ 内装ハブギア （11スピード） SG-S700S シルバー （ディスクブレーキ対応）,シマノ ALFINE アルフィーネ 内装ハブギア SG-S700S シルバー,"●11スピード<BR>
●8スピードモデルに比べてワイドギアレシオ<BR>（409％）、軽量化（1.6kg）。<BR>
　（8スピード：306％、1680g）<BR>
●新ギアの採用によりスムーズな回転。<BR>
●オイルグリースにより耐久性が向上。<BR>
●トップノーマル構造により、外装変速システムと同じスポーティな操作が可能。<BR>
●ヘリカルギアの採用で耐久性もさらにアップ。<BR>
●多段化ながらも軽量化を達成。<BR>
●オーバーロックナット寸法：135mm<BR>
●軸長：187mm Axle Length<BR>
●平均重量：1,665g",シマノ SHIMANO ALFINE アルフィーネ 内装ハブギア （11スピード） SG-S700S シルバー （ディスクブレーキ対応）：GUTS-CYCLE,シマノ SHIMANO ALFINE アルフィーネ 内装ハブギア （11スピード） SG-S700S シルバー （ディスクブレーキ対応）,シマノ ALFINE アルフィーネ 内装ハブギア SG-S700S シルバー。シマノ SHIMANO ALFINE アルフィーネ 内装ハブギア （11スピード） SG-S700S シルバー （ディスクブレーキ対応）[rn]
32-94116,http://tshop.r10s.jp/guts-cycle/cabinet/03184546/imgrc0067407585.jpg?fitin=700:700,149288.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,シマノ SHIMANO デュラエース DURA-ACE R9150 Di2導入キット 内装,シマノ デュラエース DURA-ACE R9150 Di2導入キット 内装,"セット内容：STIレバー：ST-R9150 R/L-BC-Black Di2 2×11s<BR>
　　　　　　フロントディレイラー：FD-R9150-F BRZ Di2 2×11s 直付<BR>
 　　　　　　リアディレイラー：RD-R9150 SS Di2 11s SHADOW<BR>
　　　　　　ジャンクションA：SM-EW90-A Di2 ジャンクションA 3ポート<BR>
　　　　　　ジャンクションB：SM-JC41 内装用ジャンクションB 4ポート<BR>
　　　　　　ワイヤレスユニット：EW-WU111 ワイヤレスポジションユニット<BR>
　　　　　　バッテリー：SM-BTR1-A BATTERY Di2<BR>
　　　　　　充電器：SM-BCR1 Di2 BTR2 バッテリーチャージャー本体 Di2<BR>
　　　　　　充電器コード：SM-BCC1-3 SM-BCR1用電源コード Di2<BR>
　　　　　　バッテリーマウント：BM-DN100-I 内装ロングバッテリーマウント",シマノ SHIMANO デュラエース DURA-ACE R9150 Di2導入キット 内装：GUTS-CYCLE,シマノ SHIMANO デュラエース DURA-ACE R9150 Di2導入キット 内装,シマノ デュラエース DURA-ACE R9150 Di2導入キット 内装。シマノ SHIMANO デュラエース DURA-ACE R9150 Di2導入キット 内装[rn]
32-94117,http://tshop.r10s.jp/guts-cycle/cabinet/03083946/img59866949.jpg?fitin=700:700,7824.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,シマノ SHIMANO ALFINE Di2 アルフィーネ Di2 インフォメーションディスプレイ SC-S705,シマノ アルフィーネ Di2 ディスプレイ SC-S705,"●ギヤ段数表示<BR>
●バッテリー残量表示<BR>
●LEDディスプレイ<BR>
●内蔵バッテリー SM-BTR2の充電用ポートを装備",シマノ SHIMANO ALFINE Di2 アルフィーネ Di2 インフォメーションディスプレイ SC-S705：GUTS-CYCLE,シマノ SHIMANO ALFINE Di2 アルフィーネ Di2 インフォメーションディスプレイ SC-S705,シマノ アルフィーネ Di2 ディスプレイ SC-S705。シマノ SHIMANO ALFINE Di2 アルフィーネ Di2 インフォメーションディスプレイ SC-S705[rn]
32-94118,http://tshop.r10s.jp/guts-cycle/cabinet/03085540/img61076941.jpg?fitin=700:700,1816.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,シマノ NEW ALIVIO （アリビオ） フロントディレイラー FD-M4000 トップスイング L3 63-66°3x9S,シマノ NEW ALIVIO アリビオ フロントディレイラー FD-M4000,"対応スピード：3X9<BR>
アウターギア：40T<BR>
仕様：トップスイング/デュアルプル<BR>
取付タイプ：バンドタイプ34.9mm（31.8 / 28.6mmアダプタ付）<BR>
キャパシティ：18T<BR>
チェーンステーアングル：63-66°",シマノ NEW ALIVIO （アリビオ） フロントディレイラー FD-M4000 トップスイング L3 63-66&deg;3x9S：GUTS-CYCLE,シマノ NEW ALIVIO （アリビオ） フロントディレイラー FD-M4000 トップスイング L3 63-66&deg;3x9S,シマノ NEW ALIVIO アリビオ フロントディレイラー FD-M4000。シマノ NEW ALIVIO （アリビオ） フロントディレイラー FD-M4000 トップスイング L3 63-66&deg;3x9S[rn]
32-94119,http://tshop.r10s.jp/guts-cycle/cabinet/03184546/imgrc0067407593.jpg?fitin=700:700,27152.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,シマノ SHIMANO デュラエース DURA-ACE FD-R9150 直付 Di2 フロントディレイラー (2×11スピード),シマノ デュラエース FD-R9150 直付 Di2 フロントディレイラー,"●ストレスを感じさせないエルゴノミックなシフティング<BR>
　シマノシンクロナイズドシフト<BR>
●高トルク時でも素早くスムーズなシフティングが可能<BR>
●コンパクトで滑らかなデザイン<BR>
<BR>
取付タイプ：直付<BR>
 対応スピード：2x11<BR>
アウターギア：46-55T<BR>
チェーンライン：43.5mm<BR>
キャパシティ：16T<BR>
チェーンステーアングル、対応チェーン：61-66°、HG-X11<BR>
平均重量：104g",シマノ SHIMANO デュラエース DURA-ACE FD-R9150 直付 Di2 フロントディレイラー (2&times;11スピード)：GUTS-CYCLE,シマノ SHIMANO デュラエース DURA-ACE FD-R9150 直付 Di2 フロントディレイラー (2&times;11スピード),シマノ デュラエース FD-R9150 直付 Di2 フロントディレイラー。シマノ SHIMANO デュラエース DURA-ACE FD-R9150 直付 Di2 フロントディレイラー (2&times;11スピード)[rn]
32-94120,http://tshop.r10s.jp/guts-cycle/cabinet/03085540/img61076936.jpg?fitin=700:700,1736.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,シマノ NEW ALIVIO （アリビオ） シフトレバー SL-M4000 9S （右レバー）,シマノ NEW ALIVIO アリビオ シフトレバー SL-M4000 9S,"レバータイプ：ラピッドファイヤープラス<BR>
対応スピード：リア：9スピード<BR>
機能・特長：オプティカルギアディスプレイ<BR>
 セット内容：右レバーのみ",シマノ NEW ALIVIO （アリビオ） シフトレバー SL-M4000 9S （右レバー）：GUTS-CYCLE,シマノ NEW ALIVIO （アリビオ） シフトレバー SL-M4000 9S （右レバー）,シマノ NEW ALIVIO アリビオ シフトレバー SL-M4000 9S。シマノ NEW ALIVIO （アリビオ） シフトレバー SL-M4000 9S （右レバー）[rn]
32-94121,http://tshop.r10s.jp/guts-cycle/cabinet/03083946/img59866941.jpg?fitin=700:700,1504.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,シマノ SHIMANO ALFINE アルフィーネ チェーンテンショナー CT-S500L ブラック,シマノ ALFINE アルフィーネ チェーンテンショナー CT-S500L,"●ストレートドロップアウトエンドのフレームにご使用下さい。<BR>
●16Tのキャパシティがあるため、フロントWギアとの組合せも可能。<BR>
<BR>
スピード ：シングル<BR>
Mount Type：ストレートドロップタイプ<BR>
対応リア・スプロケット最大：20T(CS-S500)<BR>
対応リア・スプロケット最小：18T(CS-S500)<BR>
フロントギア歯数差：16T<BR>
ストラクチャー：ダブルプーリー<BR>
ボディ材質：アルミ合金",シマノ SHIMANO ALFINE アルフィーネ チェーンテンショナー CT-S500L ブラック：GUTS-CYCLE,シマノ SHIMANO ALFINE アルフィーネ チェーンテンショナー CT-S500L ブラック,シマノ ALFINE アルフィーネ チェーンテンショナー CT-S500L。シマノ SHIMANO ALFINE アルフィーネ チェーンテンショナー CT-S500L ブラック[rn]
32-94122,http://tshop.r10s.jp/guts-cycle/cabinet/03184546/imgrc0067407596.jpg?fitin=700:700,43952.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,シマノ SHIMANO デュラエース DURA-ACE RD-R9150 Di2 リアディレイラー 11S,シマノ SHIMANO デュラエース RD-R9150 Di2 リアディレイラー,"●ストレスを感じさせないエルゴノミックなシフティング<BR>
●シマノ・シンクロナイズドシフト<BR>
●ロープロファイルデザイン:シマノ・シャドー RD<BR>
 ●コンパクトで滑らかなデザイン<BR>
<BR>
 プーリーケージ/取付：SS/直付<BR>
リア対応スピード：11スピード<BR>
対応チェーン：HG-X11<BR>
トータルキャパ：35T<BR>
対応トップギア（最小/最大）：11/14T<BR>
対応ローギア（最小/最大）：25/30T<BR>
最大フロント歯数差：16T<BR>
平均重量：204g",シマノ SHIMANO デュラエース DURA-ACE RD-R9150 Di2 リアディレイラー 11S：GUTS-CYCLE,シマノ SHIMANO デュラエース DURA-ACE RD-R9150 Di2 リアディレイラー 11S,シマノ SHIMANO デュラエース RD-R9150 Di2 リアディレイラー。シマノ SHIMANO デュラエース DURA-ACE RD-R9150 Di2 リアディレイラー 11S[rn]
