2-10571,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs15/trs3620662.jpg?fitin=700:700,365.6000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　小型ポリ袋　縦１５０Ｘ横１００Ｘｔ０．０５　２００枚入　赤　A1015R,【業務用】 オレンジブック2017掲載,■商品コード：trs3620662　●色:赤●縦(mm):150●横(mm):100●梱包数(袋):10●袋入数(枚):200●厚み:0.05mm,ＴＲＵＳＣＯ　小型ポリ袋　縦１５０Ｘ横１００Ｘｔ０．０５　２００枚入　赤　A1015R：工具箱　楽天市場店,ＴＲＵＳＣＯ　小型ポリ袋　縦１５０Ｘ横１００Ｘｔ０．０５　２００枚入　赤　A1015R,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　小型ポリ袋　縦１５０Ｘ横１００Ｘｔ０．０５　２００枚入　赤　A1015R[rn]
2-10582,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs21/trs4036336.jpg?fitin=700:700,590.4000,,花・ガーデン・DIY > DIY・工具 > その他,サニパック　スタンダートポリ袋１８号（０．０３ｍｍ）　L18,【業務用】 オレンジブック2017掲載,■商品コード：trs4036336　●色:透明●縦(mm):530●横(mm):380●規格(号):18●厚み(mm):0.03●1冊100枚入,サニパック　スタンダートポリ袋１８号（０．０３ｍｍ）　L18：工具箱　楽天市場店,サニパック　スタンダートポリ袋１８号（０．０３ｍｍ）　L18,【業務用】 オレンジブック2017掲載。サニパック　スタンダートポリ袋１８号（０．０３ｍｍ）　L18[rn]
2-10583,http://tshop.r10s.jp/kougubako/cabinet/default/orangebook.jpg?fitin=700:700,882.4000,,花・ガーデン・DIY > DIY・工具 > その他,セイニチ　「ラミジップ」簡単開封アルミタイプ　１６０×１００＋３０　５０枚入　MA10,【業務用】 オレンジブック2017掲載,■商品コード：trs4712358　●縦(mm):160●横(mm):100●ガゼット幅(mm):30●概算内容量(CC):約210●色:アルミ色●厚み0.099mm●食品衛生法の容器包装規格(平成18年厚生労働省告示第201号)試験適合,セイニチ　「ラミジップ」簡単開封アルミタイプ　１６０&times;１００＋３０　５０枚入　MA10：工具箱　楽天市場店,セイニチ　「ラミジップ」簡単開封アルミタイプ　１６０&times;１００＋３０　５０枚入　MA10,【業務用】 オレンジブック2017掲載。セイニチ　「ラミジップ」簡単開封アルミタイプ　１６０&times;１００＋３０　５０枚入　MA10[rn]
2-10584,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs15/trs3667511.jpg?fitin=700:700,310.4000,,花・ガーデン・DIY > DIY・工具 > その他,セイニチ　「ユニパック」　Ｆ－４　黄　１７０×１２０×０．０４　１００枚入　F4CY,【業務用】 オレンジブック2017掲載,■商品コード：trs3667511　●色:半透明イエロー●縦(mm):170●横(mm):120●厚み:0.04mm,セイニチ　「ユニパック」　Ｆ&minus;４　黄　１７０&times;１２０&times;０．０４　１００枚入　F4CY：工具箱　楽天市場店,セイニチ　「ユニパック」　Ｆ&minus;４　黄　１７０&times;１２０&times;０．０４　１００枚入　F4CY,【業務用】 オレンジブック2017掲載。セイニチ　「ユニパック」　Ｆ&minus;４　黄　１７０&times;１２０&times;０．０４　１００枚入　F4CY[rn]
2-10585,http://tshop.r10s.jp/kougubako/cabinet/default/orangebook.jpg?fitin=700:700,186.4000,,花・ガーデン・DIY > DIY・工具 > その他,サニパック　スタンダートポリ袋吊り下げタイプ（０．０１ｍｍ）１２号　２００枚　H12HHCL,【業務用】 オレンジブック2017掲載,■商品コード：trs7554991　●色:半透明●縦(mm):340●横(mm):230●厚み(mm):0.01●厚み:0.01mm,サニパック　スタンダートポリ袋吊り下げタイプ（０．０１ｍｍ）１２号　２００枚　H12HHCL：工具箱　楽天市場店,サニパック　スタンダートポリ袋吊り下げタイプ（０．０１ｍｍ）１２号　２００枚　H12HHCL,【業務用】 オレンジブック2017掲載。サニパック　スタンダートポリ袋吊り下げタイプ（０．０１ｍｍ）１２号　２００枚　H12HHCL[rn]
2-10586,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs15/trs3620751.jpg?fitin=700:700,1087.2000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　小型ポリ袋　縦３００Ｘ横２００Ｘｔ０．０５　２００枚入　赤　A2030R,【業務用】 オレンジブック2017掲載,■商品コード：trs3620751　●色:赤●縦(mm):300●横(mm):200●厚み:0.05mm,ＴＲＵＳＣＯ　小型ポリ袋　縦３００Ｘ横２００Ｘｔ０．０５　２００枚入　赤　A2030R：工具箱　楽天市場店,ＴＲＵＳＣＯ　小型ポリ袋　縦３００Ｘ横２００Ｘｔ０．０５　２００枚入　赤　A2030R,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　小型ポリ袋　縦３００Ｘ横２００Ｘｔ０．０５　２００枚入　赤　A2030R[rn]
2-10587,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs15/trs3667316.jpg?fitin=700:700,412.0000,,花・ガーデン・DIY > DIY・工具 > その他,セイニチ　「ユニパック」　Ｃ－４　緑　１００×７０×０．０４　２００枚入　C4CG,【業務用】 オレンジブック2017掲載,■商品コード：trs3667316　●色:半透明グリーン●縦(mm):100●横(mm):70●厚み:0.04mm,セイニチ　「ユニパック」　Ｃ&minus;４　緑　１００&times;７０&times;０．０４　２００枚入　C4CG：工具箱　楽天市場店,セイニチ　「ユニパック」　Ｃ&minus;４　緑　１００&times;７０&times;０．０４　２００枚入　C4CG,【業務用】 オレンジブック2017掲載。セイニチ　「ユニパック」　Ｃ&minus;４　緑　１００&times;７０&times;０．０４　２００枚入　C4CG[rn]
2-10588,http://tshop.r10s.jp/kougubako/cabinet/default/orangebook.jpg?fitin=700:700,476.0000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　カラーポリ手提げ袋Ｌ　０．０８Ｘ４００Ｘ５００　黒　２０枚入　F4050BK,【業務用】 オレンジブック2017掲載,■商品コード：trs4378431　●色:黒●縦(mm):500●横(mm):400●厚み:0.08mm,ＴＲＵＳＣＯ　カラーポリ手提げ袋Ｌ　０．０８Ｘ４００Ｘ５００　黒　２０枚入　F4050BK：工具箱　楽天市場店,ＴＲＵＳＣＯ　カラーポリ手提げ袋Ｌ　０．０８Ｘ４００Ｘ５００　黒　２０枚入　F4050BK,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　カラーポリ手提げ袋Ｌ　０．０８Ｘ４００Ｘ５００　黒　２０枚入　F4050BK[rn]
2-10589,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs33/trs4705815.jpg?fitin=700:700,304.8000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　業務用小型グリーンエコポリ袋　１５０Ｘ１００Ｘ０．０５　２００枚入　GA1015,【業務用】 オレンジブック2017掲載,■商品コード：trs4705815　●色:透明●縦(mm):150●横(mm):100●厚み(mm):0.05,ＴＲＵＳＣＯ　業務用小型グリーンエコポリ袋　１５０Ｘ１００Ｘ０．０５　２００枚入　GA1015：工具箱　楽天市場店,ＴＲＵＳＣＯ　業務用小型グリーンエコポリ袋　１５０Ｘ１００Ｘ０．０５　２００枚入　GA1015,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　業務用小型グリーンエコポリ袋　１５０Ｘ１００Ｘ０．０５　２００枚入　GA1015[rn]
2-10590,http://tshop.r10s.jp/kougubako/cabinet/default/orangebook.jpg?fitin=700:700,1613.6000,,花・ガーデン・DIY > DIY・工具 > その他,セイニチ　「ラミジップ」　アルミタイプ　２１０×１５０＋４５　５０枚入　AL15,【業務用】 オレンジブック2017掲載,■商品コード：trs3813282　●縦(mm):210●横(mm):150●厚み(mm):0.114●ガゼット幅(mm):45●概算内容量(CC):約740●色：アルミ色●食品衛生法の容器包装規格（平成１８年厚生労働省告示第２０１号）試験適合,セイニチ　「ラミジップ」　アルミタイプ　２１０&times;１５０＋４５　５０枚入　AL15：工具箱　楽天市場店,セイニチ　「ラミジップ」　アルミタイプ　２１０&times;１５０＋４５　５０枚入　AL15,【業務用】 オレンジブック2017掲載。セイニチ　「ラミジップ」　アルミタイプ　２１０&times;１５０＋４５　５０枚入　AL15[rn]
2-10591,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs15/trs3620743.jpg?fitin=700:700,1087.2000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　小型ポリ袋　縦３００Ｘ横２００Ｘｔ０．０５　２００枚入　緑　A2030G,【業務用】 オレンジブック2017掲載,■商品コード：trs3620743　●色:緑●縦(mm):300●横(mm):200●厚み:0.05mm,ＴＲＵＳＣＯ　小型ポリ袋　縦３００Ｘ横２００Ｘｔ０．０５　２００枚入　緑　A2030G：工具箱　楽天市場店,ＴＲＵＳＣＯ　小型ポリ袋　縦３００Ｘ横２００Ｘｔ０．０５　２００枚入　緑　A2030G,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　小型ポリ袋　縦３００Ｘ横２００Ｘｔ０．０５　２００枚入　緑　A2030G[rn]
2-10592,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs14/trs3619605.jpg?fitin=700:700,1577.6000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　マジックテープ　弱粘着　幅１００ｍｍＸ長さ１ｍ　白　TPD100MTSW,【業務用】 オレンジブック2017掲載,■商品コード：trs3619605　●色:白●幅(mm):100●長さ(m):1●厚み:（フック）2.1mm、（ループ）2.7mm●フック・ループ各1m入●弱粘着のりつきタイプ●厚み(mm)A:2●厚み(mm)1/B:2.7,ＴＲＵＳＣＯ　マジックテープ　弱粘着　幅１００ｍｍＸ長さ１ｍ　白　TPD100MTSW：工具箱　楽天市場店,ＴＲＵＳＣＯ　マジックテープ　弱粘着　幅１００ｍｍＸ長さ１ｍ　白　TPD100MTSW,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　マジックテープ　弱粘着　幅１００ｍｍＸ長さ１ｍ　白　TPD100MTSW[rn]
2-10593,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs45/trs7950985.jpg?fitin=700:700,425.6000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　ストレッチフィルム　厚みμ２０Ｘ幅５０ｍｍＸ長さ３００ｍ　青　TSF2050B,【業務用】 オレンジブック2017掲載,■商品コード：trs7950985　●色:青●厚み(μ):20●幅(mm):50●長さ(m):300●引張破断強度(daＮ/[[平方センチメートル]]):400●引張破断強度(kgf/[[平方センチメートル]]):408●紙管内径:3インチ,ＴＲＵＳＣＯ　ストレッチフィルム　厚みμ２０Ｘ幅５０ｍｍＸ長さ３００ｍ　青　TSF2050B：工具箱　楽天市場店,ＴＲＵＳＣＯ　ストレッチフィルム　厚みμ２０Ｘ幅５０ｍｍＸ長さ３００ｍ　青　TSF2050B,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　ストレッチフィルム　厚みμ２０Ｘ幅５０ｍｍＸ長さ３００ｍ　青　TSF2050B[rn]
2-10594,http://tshop.r10s.jp/kougubako/cabinet/default/orangebook.jpg?fitin=700:700,6660.0000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　マジックテープ　縫製タイプ　１００ｍｍＸ５ｍ　白　TMSH1005W,【業務用】 オレンジブック2017掲載,■商品コード：trs3897257　●色:白●幅(mm):100●長さ(m):5●フック･ループ各5m入り●厚み:(フック)1.9mm、(ループ)2.5mm●引張せん断強度:0.8N/[[平方センチメートル]]●厚み(フック):1.9mm、(ループ):2.5mm,ＴＲＵＳＣＯ　マジックテープ　縫製タイプ　１００ｍｍＸ５ｍ　白　TMSH1005W：工具箱　楽天市場店,ＴＲＵＳＣＯ　マジックテープ　縫製タイプ　１００ｍｍＸ５ｍ　白　TMSH1005W,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　マジックテープ　縫製タイプ　１００ｍｍＸ５ｍ　白　TMSH1005W[rn]
2-10595,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs33/trs4736257.jpg?fitin=700:700,386.4000,,花・ガーデン・DIY > DIY・工具 > その他,キャナリー　段ボールのこ　物流くん　DC15,【業務用】 オレンジブック2017掲載,■商品コード：trs4736257　●全長(mm):137●ストラップホール付,キャナリー　段ボールのこ　物流くん　DC15：工具箱　楽天市場店,キャナリー　段ボールのこ　物流くん　DC15,【業務用】 オレンジブック2017掲載。キャナリー　段ボールのこ　物流くん　DC15[rn]
2-10596,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs40/trs7540591.jpg?fitin=700:700,212.0000,,花・ガーデン・DIY > DIY・工具 > その他,ユタカ　金具　紐用止メ金具　５ｍｍ～６ｍｍ用　JH02,【業務用】 オレンジブック2017掲載,■商品コード：trs7540591　●色:黒●形状:円筒大●摘要:5～6mm●袋入数(個):２,ユタカ　金具　紐用止メ金具　５ｍｍ～６ｍｍ用　JH02：工具箱　楽天市場店,ユタカ　金具　紐用止メ金具　５ｍｍ～６ｍｍ用　JH02,【業務用】 オレンジブック2017掲載。ユタカ　金具　紐用止メ金具　５ｍｍ～６ｍｍ用　JH02[rn]
2-10597,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs45/trs7986718.jpg?fitin=700:700,160.8000,,花・ガーデン・DIY > DIY・工具 > その他,ユタカ　江戸打ち紐　中丸　約３ｍ　萌黄　AR1104,【業務用】 オレンジブック2017掲載,■商品コード：trs7986718　●色:萌黄●標準幅(mm):4●長さ(m):3●線径(mm):4●パッケージサイズ(幅×高さ×奥行):50mm×165mm×15mm●カラーは全部で12色。,ユタカ　江戸打ち紐　中丸　約３ｍ　萌黄　AR1104：工具箱　楽天市場店,ユタカ　江戸打ち紐　中丸　約３ｍ　萌黄　AR1104,【業務用】 オレンジブック2017掲載。ユタカ　江戸打ち紐　中丸　約３ｍ　萌黄　AR1104[rn]
2-10598,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs45/trs7986726.jpg?fitin=700:700,160.8000,,花・ガーデン・DIY > DIY・工具 > その他,ユタカ　江戸打ち紐　中丸　約３ｍ　赤　AR1107,【業務用】 オレンジブック2017掲載,■商品コード：trs7986726　●色:赤●標準幅(mm):4●長さ(m):3●線径(mm):4●パッケージサイズ(幅×高さ×奥行):50mm×165mm×15mm●カラーは全部で12色。,ユタカ　江戸打ち紐　中丸　約３ｍ　赤　AR1107：工具箱　楽天市場店,ユタカ　江戸打ち紐　中丸　約３ｍ　赤　AR1107,【業務用】 オレンジブック2017掲載。ユタカ　江戸打ち紐　中丸　約３ｍ　赤　AR1107[rn]
2-10599,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs14/trs3606929.jpg?fitin=700:700,164.0000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　ＰＰテープ　幅５０ｍｍＸ長さ３００ｍ　青　TPP50300B,【業務用】 オレンジブック2017掲載,■商品コード：trs3606929　●色:青●標準幅(mm):50●長さ(m):300,ＴＲＵＳＣＯ　ＰＰテープ　幅５０ｍｍＸ長さ３００ｍ　青　TPP50300B：工具箱　楽天市場店,ＴＲＵＳＣＯ　ＰＰテープ　幅５０ｍｍＸ長さ３００ｍ　青　TPP50300B,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　ＰＰテープ　幅５０ｍｍＸ長さ３００ｍ　青　TPP50300B[rn]
2-10600,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs45/trs7946961.jpg?fitin=700:700,3832.0000,,花・ガーデン・DIY > DIY・工具 > その他,ユタカ　アクリルカラーボビン巻　３ｍｍ×１５０ｍ　グリーン　PAC411,【業務用】 オレンジブック2017掲載,■商品コード：trs7946961　●色:グリーン●標準幅(mm):3●長さ(m):150●包装形態:ボビン巻●ボビン巻の長尺タイプ,ユタカ　アクリルカラーボビン巻　３ｍｍ&times;１５０ｍ　グリーン　PAC411：工具箱　楽天市場店,ユタカ　アクリルカラーボビン巻　３ｍｍ&times;１５０ｍ　グリーン　PAC411,【業務用】 オレンジブック2017掲載。ユタカ　アクリルカラーボビン巻　３ｍｍ&times;１５０ｍ　グリーン　PAC411[rn]
2-10601,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs45/trs7986734.jpg?fitin=700:700,160.8000,,花・ガーデン・DIY > DIY・工具 > その他,ユタカ　江戸打ち紐　中丸　約３ｍ　紫　AR1110,【業務用】 オレンジブック2017掲載,■商品コード：trs7986734　●色:紫●標準幅(mm):4●長さ(m):3●線径(mm):4●パッケージサイズ(幅×高さ×奥行):50mm×165mm×15mm●カラーは全部で12色。,ユタカ　江戸打ち紐　中丸　約３ｍ　紫　AR1110：工具箱　楽天市場店,ユタカ　江戸打ち紐　中丸　約３ｍ　紫　AR1110,【業務用】 オレンジブック2017掲載。ユタカ　江戸打ち紐　中丸　約３ｍ　紫　AR1110[rn]
2-10602,http://tshop.r10s.jp/kougubako/cabinet/default/orangebook.jpg?fitin=700:700,331.2000,,花・ガーデン・DIY > DIY・工具 > その他,積水　レコード巻　５００ｍ　紫　R550V,【業務用】 オレンジブック2017掲載,■商品コード：trs4461789　●色:紫●標準幅(mm):50●長さ(m):500,積水　レコード巻　５００ｍ　紫　R550V：工具箱　楽天市場店,積水　レコード巻　５００ｍ　紫　R550V,【業務用】 オレンジブック2017掲載。積水　レコード巻　５００ｍ　紫　R550V[rn]
2-10603,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs14/trs3606902.jpg?fitin=700:700,91.2000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　ＰＰテープ　幅５０ｍｍＸ長さ１５０ｍ　白　TPP50150,【業務用】 オレンジブック2017掲載,■商品コード：trs3606902　●色:白●標準幅(mm):50●長さ(m):150,ＴＲＵＳＣＯ　ＰＰテープ　幅５０ｍｍＸ長さ１５０ｍ　白　TPP50150：工具箱　楽天市場店,ＴＲＵＳＣＯ　ＰＰテープ　幅５０ｍｍＸ長さ１５０ｍ　白　TPP50150,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　ＰＰテープ　幅５０ｍｍＸ長さ１５０ｍ　白　TPP50150[rn]
2-10604,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs13/trs3420787.jpg?fitin=700:700,206.4000,,花・ガーデン・DIY > DIY・工具 > その他,ユタカ　荷造り紐　紙ヒモ　＃１０　２ｍｍ×１００ｍ　クラフト　M1557,【業務用】 オレンジブック2017掲載,■商品コード：trs3420787　●色:クラフト●標準幅(mm):2●長さ(m):100●シュリンク包装,ユタカ　荷造り紐　紙ヒモ　＃１０　２ｍｍ&times;１００ｍ　クラフト　M1557：工具箱　楽天市場店,ユタカ　荷造り紐　紙ヒモ　＃１０　２ｍｍ&times;１００ｍ　クラフト　M1557,【業務用】 オレンジブック2017掲載。ユタカ　荷造り紐　紙ヒモ　＃１０　２ｍｍ&times;１００ｍ　クラフト　M1557[rn]
