14-167601,http://tshop.r10s.jp/dtc/cabinet/20160909n/4953103288218.jpg?fitin=700:700,1120.0000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,エレコム シャッタータップ“flecc orbe” (2ピン式・4個口・2.0m・ブラック) T-NFL02-2420BK (TNFL022420BK),,火災の原因となる差込口へのホコリの侵入を抑えるシャッターを装備！丸いおしゃれなデザイン、卓上でも安定して使える4個口タップ“flecc orbe（フレック オルベ）”<br><br>■差込口を斑点のようにデザインしたスタイリッシュなシャッタータップ“flecc orbe（フレック オルベ）”T-NFL02-24シリーズ<br><br>■差込口には耐熱性に優れたユリア樹脂を使用していますので、万一の発熱の際にも融解しにくく、電気火災の防止に有効<br><br>■未使用の差込口にホコリが侵入するのを防ぐために、すべての差込口にシャッターを装備<br><br>■電源コードを底面近くに配置した低重心設計を採用し、卓上での高い安定感を実現<br><br>■差込口を放射状に配置し傾斜を設けることで、四方から差し込みやすい構造を実現。デスクの真ん中において、複数で使用するのに最適<br><br>■トラッキング現象による火災防止のため、プラグの刃の根元に絶縁キャップを装備<br><br>■電源コードに、社団法人日本配線器具工業会規格（JWDS0010）に適合した二重被ふくコードを採用することで、断線や被ふく破れによる感電・火災の防止に有効<br><br>■狭い場所でも配線しやすい180°スイングプラグを採用<br><br>【製品仕様】<br>■本体差込口形状：2ピン<br>■本体差込口個数：4個口<br>■プラグ仕様：2ピン<br>■コード長：2.0m<br>■定格：125V・15A・1500W<br>■ほこりシャッター：○<br>■絶縁キャップ付きプラグ：○<br>■二重被ふく：○<br>■スイングプラグ：○<br>■本体：PC樹脂<br>■プラグ：PVC<br>■差込口：ユリア樹脂<br>■外形寸法：幅80mm×奥行84mm×高さ26mm ※コード部分及びプラグ部分を除く<br>■質量：約250g<br>■使用可能地域：本製品は日本国内の電源を想定して設計されていますので、日本国外ではご使用いただけません。<br>■電気用品安全法：PSE適合,エレコム シャッタータップ&ldquo;flecc orbe&rdquo; (2ピン式・4個口・2.0m・ブラック) T-NFL02-2420BK (TNFL022420BK)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneエレコム シャッタータップ&ldquo;flecc orbe&rdquo; (2ピン式・4個口・2.0m・ブラック) T-NFL02-2420BK (TNFL022420BK),エレコム シャッタータップ&ldquo;flecc orbe&rdquo; (2ピン式・4個口・2.0m・ブラック) T-NFL02-2420BK (TNFL022420BK)[rn]
14-167612,http://tshop.r10s.jp/dtc/cabinet/00718021/4969887832196.jpg?fitin=700:700,808.0000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,サンワサプライ 節電エコタップ (2P・6個口・3m) TAP-S17-3 (TAPS173),　,"〔省エネエコタップ〕
ホコリ防止シャッター付き！個別にスイッチが付いており、光らないエコスイッチを使用することで更に節電できる節電省エネタップ。（2P・6個口・3m）",サンワサプライ 節電エコタップ (2P・6個口・3m) TAP-S17-3 (TAPS173)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneサンワサプライ 節電エコタップ (2P・6個口・3m) TAP-S17-3 (TAPS173),　。サンワサプライ 節電エコタップ (2P・6個口・3m) TAP-S17-3 (TAPS173)[rn]
14-167613,http://tshop.r10s.jp/dtc/cabinet/00288024/4953103261648.jpg?fitin=700:700,770.4000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,エレコム 個別スイッチ付 雷ガードタップ 「Color Style」 (2P式・6個口・1.0m・ブラウン) T-BR04-2610BR (TBR042610BR),　,"〔PCタップ：雷ガード（個別スイッチ付）〕
雷ガードに加え、接続した機器の電源を個別にオン／オフできる「個別スイッチ」付！雷ガードタップ。（2P式・6個口・1.0m・ブラウン）",エレコム 個別スイッチ付 雷ガードタップ 「Color Style」 (2P式・6個口・1.0m・ブラウン) T-BR04-2610BR (TBR042610BR)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneエレコム 個別スイッチ付 雷ガードタップ 「Color Style」 (2P式・6個口・1.0m・ブラウン) T-BR04-2610BR (TBR042610BR),　。エレコム 個別スイッチ付 雷ガードタップ 「Color Style」 (2P式・6個口・1.0m・ブラウン) T-BR04-2610BR (TBR042610BR)[rn]
14-167614,http://tshop.r10s.jp/dtc/cabinet/20141206a/4988481733722.jpg?fitin=700:700,2188.8000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,プリンストン 雷サージ付USB充電ポート付電源タップ(2P・6個口+USB2ポート/1.8m・ホワイト) PPS-UTAP6WH (PPSUTAP6WH),　,USB給電ポートを2ポートとコンセント6個口を搭載し、スマートフォンやタブレット、ノートパソコン、ゲーム機など最大合計8台の機器への同時給電が可能です。,プリンストン 雷サージ付USB充電ポート付電源タップ(2P・6個口+USB2ポート/1.8m・ホワイト) PPS-UTAP6WH (PPSUTAP6WH)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneプリンストン 雷サージ付USB充電ポート付電源タップ(2P・6個口+USB2ポート/1.8m・ホワイト) PPS-UTAP6WH (PPSUTAP6WH),　。プリンストン 雷サージ付USB充電ポート付電源タップ(2P・6個口+USB2ポート/1.8m・ホワイト) PPS-UTAP6WH (PPSUTAP6WH)[rn]
14-167615,http://tshop.r10s.jp/dtc/cabinet/2013005289/4901087061129.jpg?fitin=700:700,86.4000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,ELPA(エルパ) LP-A1536W 薄型タップ(2P/3個口) (LPA1536W),　,薄型で１８０度可動。,ELPA(エルパ) LP-A1536W 薄型タップ(2P/3個口) (LPA1536W)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneELPA(エルパ) LP-A1536W 薄型タップ(2P/3個口) (LPA1536W),　。ELPA(エルパ) LP-A1536W 薄型タップ(2P/3個口) (LPA1536W)[rn]
14-167616,http://tshop.r10s.jp/dtc/cabinet/201204/4547441383041.jpg?fitin=700:700,684.8000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,パナソニック(Panasonic) テーブルタップ 「ザ・タップマルチシリーズ」(6個口・2m)(ホワイト) WHA29262WKP,　,ACアダプターもスッキリ収まる。｢一括スイッチ｣でこまめに電源ON･OFF。,パナソニック(Panasonic) テーブルタップ 「ザ・タップマルチシリーズ」(6個口・2m)(ホワイト) WHA29262WKP：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneパナソニック(Panasonic) テーブルタップ 「ザ・タップマルチシリーズ」(6個口・2m)(ホワイト) WHA29262WKP,　。パナソニック(Panasonic) テーブルタップ 「ザ・タップマルチシリーズ」(6個口・2m)(ホワイト) WHA29262WKP[rn]
14-167617,http://tshop.r10s.jp/dtc/cabinet/00287655/4547441444094.jpg?fitin=700:700,1052.0000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,パナソニック(Panasonic) WHA25144WP テーブルタップ 「ザ・タップX」 (4個口・2m) ホワイト (WHA25244WP),　,「ザ・タップX」にセーフティ＆エコの「個別防水スイッチ付」新登場。,パナソニック(Panasonic) WHA25144WP テーブルタップ 「ザ・タップX」 (4個口・2m) ホワイト (WHA25244WP)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneパナソニック(Panasonic) WHA25144WP テーブルタップ 「ザ・タップX」 (4個口・2m) ホワイト (WHA25244WP),　。パナソニック(Panasonic) WHA25144WP テーブルタップ 「ザ・タップX」 (4個口・2m) ホワイト (WHA25244WP)[rn]
14-167618,http://tshop.r10s.jp/dtc/cabinet/20160503a/4953103456655.jpg?fitin=700:700,968.0000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,エレコム抜け止めマグネット雷タップ （2ピン式・7個口・5m） T-Y3A-2750WH (TY3A2750WH),,2ピン7個口の電源タップ。,エレコム抜け止めマグネット雷タップ （2ピン式・7個口・5m） T-Y3A-2750WH (TY3A2750WH)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneエレコム抜け止めマグネット雷タップ （2ピン式・7個口・5m） T-Y3A-2750WH (TY3A2750WH),エレコム抜け止めマグネット雷タップ （2ピン式・7個口・5m） T-Y3A-2750WH (TY3A2750WH)[rn]
14-167619,http://tshop.r10s.jp/dtc/cabinet/00269585/4901087191543.jpg?fitin=700:700,563.2000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,ELPA(エルパ) A-S500B-W 耐雷サージ 独立スイッチ付タップ(3個口) (AS500BW),　,それぞれの差込口にパイロットランプ付スイッチがついていますので、使用機器だけの電源管理ができます。,ELPA(エルパ) A-S500B-W 耐雷サージ 独立スイッチ付タップ(3個口) (AS500BW)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneELPA(エルパ) A-S500B-W 耐雷サージ 独立スイッチ付タップ(3個口) (AS500BW),　。ELPA(エルパ) A-S500B-W 耐雷サージ 独立スイッチ付タップ(3個口) (AS500BW)[rn]
14-167620,http://tshop.r10s.jp/dtc/cabinet/20150321r/4549077392152.jpg?fitin=700:700,808.0000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,パナソニック(Panasonic) QE-AP109-W USB出力ACアダプター(USB2ポート/最大出力合計2.1A/ホワイト) (QEAP109W),　,"USB2ポート（最大出力合計）急速充電対応2.1Aモデル
※出力値は接続する機器の仕様により異なります。",パナソニック(Panasonic) QE-AP109-W USB出力ACアダプター(USB2ポート/最大出力合計2.1A/ホワイト) (QEAP109W)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneパナソニック(Panasonic) QE-AP109-W USB出力ACアダプター(USB2ポート/最大出力合計2.1A/ホワイト) (QEAP109W),　。パナソニック(Panasonic) QE-AP109-W USB出力ACアダプター(USB2ポート/最大出力合計2.1A/ホワイト) (QEAP109W)[rn]
14-167621,http://tshop.r10s.jp/dtc/cabinet/20151106a/4966307113842.jpg?fitin=700:700,185.6000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,ヤザワ 海外用変換プラグ(BFタイプ) HP5-WH,　,"■海外で日本の電気製品を使うための変換（BFタイプ）プラグです。

■本体材質：耐火性ABS樹脂

※海外の地域毎にコンセントの差込口の形状は異なります。ご購入の前に滞在される国のプラグ形状・電源電圧を必ずご確認ください。
※変換プラグは電圧を変換するアダプタではありません。電圧を変換する際には変圧器が必要です。",ヤザワ 海外用変換プラグ(BFタイプ) HP5-WH：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneヤザワ 海外用変換プラグ(BFタイプ) HP5-WH,　。ヤザワ 海外用変換プラグ(BFタイプ) HP5-WH[rn]
14-167622,http://tshop.r10s.jp/dtc/cabinet/00287655/4966307113828.jpg?fitin=700:700,104.0000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,ヤザワ 海外用変換プラグ(Cタイプ) HP3-WH,　,,ヤザワ 海外用変換プラグ(Cタイプ) HP3-WH：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneヤザワ 海外用変換プラグ(Cタイプ) HP3-WH,　。ヤザワ 海外用変換プラグ(Cタイプ) HP3-WH[rn]
