14-187501,http://tshop.r10s.jp/worldcycle/cabinet/itiran44/cer-j-bb86gxp.jpg?fitin=700:700,25200.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,セラミックスピード BB86 スラムGXP用 BBキット,,"BB86規格フレーム用アダプターです。BB86規格フレームに、スラムGXPクランク(24-22.2mm カップ付き)を取り付けできるアダプターです。 商品のカラー・サイズについて商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。 掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。 また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承ください。 <BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",セラミックスピード BB86 スラムGXP用 BBキット：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理セラミックスピード BB86 スラムGXP用 BBキット,セラミックスピード BB86 スラムGXP用 BBキット[rn]
14-187527,http://tshop.r10s.jp/worldcycle/cabinet/itiran36/wmi-i-obb-shm-cm-rd.jpg?fitin=700:700,10800.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,WHEELS MANUFACTURING 【W-59】 Outboad BB for shimano セラミックベアリング ロード用,,"■Enduro Ceramic Hybridベアリング■Grade 5 Si3n4 Ceramic Balls■CNCアルミキャップに、高性能のベアリングを搭載しています。 ■シリコンシールで、耐久性も大変向上しています。 ■24mmクランク用です。 ■ロード 68mmシェル■重量(カタログ値):98g商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。色合いの相違による返品・交換はお受けできません。また、掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がある事をご了承ください。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",WHEELS MANUFACTURING 【W-59】 Outboad BB for shimano セラミックベアリング ロード用：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理WHEELS MANUFACTURING 【W-59】 Outboad BB for shimano セラミックベアリング ロード用,WHEELS MANUFACTURING 【W-59】 Outboad BB for shimano セラミックベアリング ロード用[rn]
14-187528,http://tshop.r10s.jp/worldcycle/cabinet/itiran36/wmi-i-obb-srm-st-rd.jpg?fitin=700:700,4607.2000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,WHEELS MANUFACTURING 【W-60】 Outboad BB for SRAM スタンダードベアリング ロード用,,"■Enduro ABEC3シールドベアリング■CNCアルミキャップに、高性能のベアリングを搭載しています。 ■シリコンシールで、耐久性も大変向上しています。 ■24/22mmクランク用です。 ■ロード 68mmシェル■重量(カタログ値):98g※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。色合いの相違による返品・交換はお受けできません。また、掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がある事をご了承ください。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",WHEELS MANUFACTURING 【W-60】 Outboad BB for SRAM スタンダードベアリング ロード用：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理WHEELS MANUFACTURING 【W-60】 Outboad BB for SRAM スタンダードベアリング ロード用,WHEELS MANUFACTURING 【W-60】 Outboad BB for SRAM スタンダードベアリング ロード用[rn]
14-187529,http://tshop.r10s.jp/worldcycle/cabinet/itiran36/wmi-i-obb-srm-ac-rd.jpg?fitin=700:700,5904.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,WHEELS MANUFACTURING 【W-60】 Outboad BB for SRAM Angular Contactベアリング ロード用,,"■Enduro ABEC 5 Angular Contact シールドベアリング■CNCアルミキャップに、高性能のベアリングを搭載しています。 ■シリコンシールで、耐久性も大変向上しています。 ■24/22mmクランク用です。 ■ロード 68mmシェル■重量(カタログ値):98g※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。色合いの相違による返品・交換はお受けできません。また、掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がある事をご了承ください。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",WHEELS MANUFACTURING 【W-60】 Outboad BB for SRAM Angular Contactベアリング ロード用：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理WHEELS MANUFACTURING 【W-60】 Outboad BB for SRAM Angular Contactベアリング ロード用,WHEELS MANUFACTURING 【W-60】 Outboad BB for SRAM Angular Contactベアリング ロード用[rn]
14-187530,http://tshop.r10s.jp/worldcycle/cabinet/itiran36/wmi-i-obb-srm-cm-rd.jpg?fitin=700:700,10800.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,WHEELS MANUFACTURING 【W-60】 Outboad BB for SRAM セラミックベアリング ロード用,,"■Enduro Ceramic Hybridベアリング■CNCアルミキャップに、高性能のベアリングを搭載しています。 ■シリコンシールで、耐久性も大変向上しています。 ■24/22mmクランク用です。 ■ロード 68mmシェル■重量(カタログ値):98g商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。色合いの相違による返品・交換はお受けできません。また、掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がある事をご了承ください。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",WHEELS MANUFACTURING 【W-60】 Outboad BB for SRAM セラミックベアリング ロード用：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理WHEELS MANUFACTURING 【W-60】 Outboad BB for SRAM セラミックベアリング ロード用,WHEELS MANUFACTURING 【W-60】 Outboad BB for SRAM セラミックベアリング ロード用[rn]
14-187531,http://tshop.r10s.jp/worldcycle/cabinet/itiran36/wmi-i-12-100-023-cam.jpg?fitin=700:700,3960.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,WHEELS MANUFACTURING 【W-013】 BB30シム カンパニョーロ用,,"■カンパUltra-Torqueクランク用※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。色合いの相違による返品・交換はお受けできません。また、掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がある事をご了承ください。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",WHEELS MANUFACTURING 【W-013】 BB30シム カンパニョーロ用：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理WHEELS MANUFACTURING 【W-013】 BB30シム カンパニョーロ用,WHEELS MANUFACTURING 【W-013】 BB30シム カンパニョーロ用[rn]
14-187532,http://tshop.r10s.jp/worldcycle/cabinet/itiran36/wmi-i-12-100-032.jpg?fitin=700:700,2592.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,WHEELS MANUFACTURING 【W-019】 PF30シム,,"■PRESS FIT30アダプター※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。色合いの相違による返品・交換はお受けできません。また、掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がある事をご了承ください。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",WHEELS MANUFACTURING 【W-019】 PF30シム：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理WHEELS MANUFACTURING 【W-019】 PF30シム,WHEELS MANUFACTURING 【W-019】 PF30シム[rn]
14-187533,http://tshop.r10s.jp/worldcycle/cabinet/itiran36/wmi-i-12-100-032-cam.jpg?fitin=700:700,3960.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,WHEELS MANUFACTURING 【W-019】 PF30シム カンパニョーロ用,,"■PRESS FIT30アダプター ■カンパUltra-Torqueクランク対応※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。色合いの相違による返品・交換はお受けできません。また、掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がある事をご了承ください。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",WHEELS MANUFACTURING 【W-019】 PF30シム カンパニョーロ用：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理WHEELS MANUFACTURING 【W-019】 PF30シム カンパニョーロ用,WHEELS MANUFACTURING 【W-019】 PF30シム カンパニョーロ用[rn]
14-187534,http://tshop.r10s.jp/worldcycle/cabinet/itiran36/wmi-i-12-100-386.jpg?fitin=700:700,4104.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,WHEELS MANUFACTURING 【W-68】 386EVOアダプター,,"■BB30A BBに対応しています。 ■BBシェルID46mm、幅86.5mm※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。色合いの相違による返品・交換はお受けできません。また、掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がある事をご了承ください。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",WHEELS MANUFACTURING 【W-68】 386EVOアダプター：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理WHEELS MANUFACTURING 【W-68】 386EVOアダプター,WHEELS MANUFACTURING 【W-68】 386EVOアダプター[rn]
14-187535,http://tshop.r10s.jp/worldcycle/cabinet/itiran36/wmi-i-12-100-bbrig.jpg?fitin=700:700,4247.2000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,WHEELS MANUFACTURING 【W-69】 BB RIGHTアダプター,,"■Cerveloに採用されているPressFit30-79に対応しているアダプターです。 ■BBシェルID46mm、幅79mm※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。色合いの相違による返品・交換はお受けできません。また、掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がある事をご了承ください。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",WHEELS MANUFACTURING 【W-69】 BB RIGHTアダプター：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理WHEELS MANUFACTURING 【W-69】 BB RIGHTアダプター,WHEELS MANUFACTURING 【W-69】 BB RIGHTアダプター[rn]
14-187536,http://tshop.r10s.jp/worldcycle/cabinet/itiran36/wmi-i-12-100-034-shi.jpg?fitin=700:700,2592.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,WHEELS MANUFACTURING 【W-66】 BB30/PressFit30 Universal Adapters SHIMANO,,"■BB30とPF30に使えるマルチシムです。 ■シマノ24mmクランク用です。 ※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。色合いの相違による返品・交換はお受けできません。また、掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がある事をご了承ください。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",WHEELS MANUFACTURING 【W-66】 BB30/PressFit30 Universal Adapters SHIMANO：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理WHEELS MANUFACTURING 【W-66】 BB30/PressFit30 Universal Adapters SHIMANO,WHEELS MANUFACTURING 【W-66】 BB30/PressFit30 Universal Adapters SHIMANO[rn]
14-187537,http://tshop.r10s.jp/worldcycle/cabinet/itiran36/wmi-i-12-100-034.jpg?fitin=700:700,2592.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,WHEELS MANUFACTURING 【W-67】 BB30/PressFit30 Universal Adapters SRAM/TRUVATIVE,,"■BB30とPF30に使えるマルチシムです。 ■SRAM/TRUVATIVE 24/22mmクランク用です。 ※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。色合いの相違による返品・交換はお受けできません。また、掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がある事をご了承ください。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",WHEELS MANUFACTURING 【W-67】 BB30/PressFit30 Universal Adapters SRAM/TRUVATIVE：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理WHEELS MANUFACTURING 【W-67】 BB30/PressFit30 Universal Adapters SRAM/TRUVATIVE,WHEELS MANUFACTURING 【W-67】 BB30/PressFit30 Universal Adapters SRAM/TRUVATIVE[rn]
14-187538,http://tshop.r10s.jp/worldcycle/cabinet/itiran36/wmi-i-12-100-023.jpg?fitin=700:700,280.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,【M便】WHEELS MANUFACTURING 【W-021】 BBスペーサー 1枚,,"■ミドル用 ■数量:1枚※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。色合いの相違による返品・交換はお受けできません。また、掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がある事をご了承ください。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",【M便】WHEELS MANUFACTURING 【W-021】 BBスペーサー 1枚：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理【M便】WHEELS MANUFACTURING 【W-021】 BBスペーサー 1枚,【M便】WHEELS MANUFACTURING 【W-021】 BBスペーサー 1枚[rn]
14-187539,http://tshop.r10s.jp/worldcycle/cabinet/itiran12/wmi-f-12-200-022.jpg?fitin=700:700,2563.2000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,WHEELS MANUFACTURING 【W-013】 BB30シム 【自転車】【ロードレーサーパーツ】【ボトムブラケット】,,"24mm Hollowtech2 クランクをBB30シェルに取り付けるアダプターです。 ●タイプ：シマノ、SRAM（※それぞれに互換性はありません）<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",WHEELS MANUFACTURING 【W-013】 BB30シム 【自転車】【ロードレーサーパーツ】【ボトムブラケット】：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理WHEELS MANUFACTURING 【W-013】 BB30シム 【自転車】【ロードレーサーパーツ】【ボトムブラケット】,WHEELS MANUFACTURING 【W-013】 BB30シム 【自転車】【ロードレーサーパーツ】【ボトムブラケット】[rn]
14-187540,http://tshop.r10s.jp/worldcycle/cabinet/itiran12/wmi-f-12-100-bb30kit.jpg?fitin=700:700,3560.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,WHEELS MANUFACTURING 【W-013】 ベアリングキット 【自転車】【ロードレーサーパーツ】【ボトムブラケット】,,"BB30用ベアリングとクリップのセットです。6806ベアリング×2、クリップ×2<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",WHEELS MANUFACTURING 【W-013】 ベアリングキット 【自転車】【ロードレーサーパーツ】【ボトムブラケット】：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理WHEELS MANUFACTURING 【W-013】 ベアリングキット 【自転車】【ロードレーサーパーツ】【ボトムブラケット】,WHEELS MANUFACTURING 【W-013】 ベアリングキット 【自転車】【ロードレーサーパーツ】【ボトムブラケット】[rn]
14-187541,http://tshop.r10s.jp/worldcycle/cabinet/itiran17/mst-g-centosfd-r74fe.jpg?fitin=700:700,3600.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,マイクロシフト CENTOS FD-R74FE シルバー 【自転車】【ロードレーサーパーツ】,,"◆特 徴 ●冷間鍛造アルミ製 ●シマノ10段 対応 ●キャパシティー 16T ●対応トップギア 50~56T◆平 均 重 量  約99g ※(カタログ値)※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がある事をご了承ください。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",マイクロシフト CENTOS FD-R74FE シルバー 【自転車】【ロードレーサーパーツ】：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理マイクロシフト CENTOS FD-R74FE シルバー 【自転車】【ロードレーサーパーツ】,マイクロシフト CENTOS FD-R74FE シルバー 【自転車】【ロードレーサーパーツ】[rn]
14-187542,http://tshop.r10s.jp/worldcycle/cabinet/itiran48/shi-k-fd-u5000211.jpg?fitin=700:700,2304.8000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,シマノ METREA フロントディレイラー FD-U5000 直付 2X11S【自転車】,,"<B>FD-U5000 直付 2X11S</B>  <BR>・取付タイプ：直付   <BR>・対応スピード：2x11  <BR>・アウターギア：46T  <BR>・チェーンライン：43.5mm  <BR>・キャパシティ：14T  <BR>・チェーンステーアングル、対応チェーン：63-66°、HG-11スピード<BR><BR><BR> <B>新型コンポーネント「METREA（メトレア）」</B>     <BR>・メトロポリタン（metropolitan）とリアル（real）から取られたモデル名が示す通り都市圏で自転車を常用するアーバンライダー達へ向けて開発されました。 <BR>・「アーバンスポーツ」という新たなカテゴリのために生み出されたこのコンポーネントは、速さと快適さを併せ持つ戦略的なモデルとなります。 <BR><BR><BR>  <B>商品のカラー・サイズについて</B>      <BR>・商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。  <BR>・掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。  <BR>・また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承ください。<BR><BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",シマノ METREA フロントディレイラー FD-U5000 直付 2X11S【自転車】：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理シマノ METREA フロントディレイラー FD-U5000 直付 2X11S【自転車】,シマノ METREA フロントディレイラー FD-U5000 直付 2X11S【自転車】[rn]
14-187543,http://tshop.r10s.jp/worldcycle/cabinet/itiran48/shi-k-fd-r300029.jpg?fitin=700:700,1855.2000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,シマノ ソラ FD-R3000 フロントディレイラー 直付 2X9S,,"<B>FD-R3000 フロントディレイラー 直付 2X9S</B>  <BR>・取付タイプ：直付  <BR>・対応スピード / アウターギア：2x9 / 46-52T  <BR>・チェーンライン / キャパシティ：43.5mm / 16T  <BR>・チェーンステーアングル/対応チェーン：61-66°、HG-9スピード<BR>  <BR><BR><B>商品のカラー・サイズについて</B>  <BR>・商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。  <BR>・掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。  <BR>・また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承ください。<BR><BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",シマノ ソラ FD-R3000 フロントディレイラー 直付 2X9S：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理シマノ ソラ FD-R3000 フロントディレイラー 直付 2X9S,シマノ ソラ FD-R3000 フロントディレイラー 直付 2X9S[rn]
14-187544,http://tshop.r10s.jp/worldcycle/cabinet/reitiran3/00087313_photo1.jpg?fitin=700:700,3418.4000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,モリコウェーブ チェーンキーパー CK01 【自転車】【トラック・ピストパーツ】【クランク】,,"シングルギアアダプター使用でのチェーン脱落防止に多段変則をシングルスピードにする、シングルギアアダプターを装着のバイクのチェーン脱落防止に。 クランプ径:34.9 31.8 フロントギア32T~42Tまで対応。 変速機能なし。商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承くださいますようお願いいたします。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",モリコウェーブ チェーンキーパー CK01 【自転車】【トラック・ピストパーツ】【クランク】：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理モリコウェーブ チェーンキーパー CK01 【自転車】【トラック・ピストパーツ】【クランク】,モリコウェーブ チェーンキーパー CK01 【自転車】【トラック・ピストパーツ】【クランク】[rn]
14-187545,http://tshop.r10s.jp/worldcycle/cabinet/itiran48/shi-k-fd-r3030349.jpg?fitin=700:700,2044.8000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,シマノ ソラ FD-R3030 フロントディレイラー バンドタイプφ34.9mm（31.8/28.6mmアダプタ付） 3X9S,,"<B>FD-R3030 バンドタイプφ34.9mm</B>  <BR>・取付タイプ：バンドタイプ 34.9mm（31.8 / 28.6mmアダプター付）  <BR>・対応スピード / アウターギア：3x9/50T  <BR>・チェーンライン / キャパシティ：45mm / 20T / 11T  <BR>・チェーンステーアングル/対応チェーン：63-66°、HG-9スピード<BR>  <BR><BR><B>商品のカラー・サイズについて</B>  <BR>・商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。  <BR>・掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。  <BR>・また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承ください。<BR><BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",シマノ ソラ FD-R3030 フロントディレイラー バンドタイプφ34.9mm（31.8/28.6mmアダプタ付） 3X9S：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理シマノ ソラ FD-R3030 フロントディレイラー バンドタイプφ34.9mm（31.8/28.6mmアダプタ付） 3X9S,シマノ ソラ FD-R3030 フロントディレイラー バンドタイプφ34.9mm（31.8/28.6mmアダプタ付） 3X9S[rn]
14-187546,http://tshop.r10s.jp/worldcycle/cabinet/itiran48/shi-k-fh-rs300.jpg?fitin=700:700,1709.6000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,シマノ ソラ FH-RS300 36H OLD:130mm,,"<B>FH-RS300 36H OLD:130mm</B>  <BR>・対応リアスピード、ブレーキタイプ：8/9/10スピード、リムブレーキ   <BR>・スポーク穴数：36H  <BR>・OLD / 軸長：130 / 141mm  <BR>・QR軸長：163mm  <BR>・<BR><BR><BR>  <B>商品のカラー・サイズについて</B>      <BR>・商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。  <BR>・掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。  <BR>・また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承ください。<BR><BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",シマノ ソラ FH-RS300 36H OLD:130mm：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理シマノ ソラ FH-RS300 36H OLD:130mm,シマノ ソラ FH-RS300 36H OLD:130mm[rn]
