38-9863,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs06/trs2597420.jpg?fitin=700:700,460.0000,,花・ガーデン・DIY > DIY・工具 > その他,田中　木柄スコップ　４７０ｍｍ　JUNO3,【業務用】 オレンジブック2017掲載,<b>メーカー／田中工業</b><br><br>【特長】<br>●溝につまったゴミの除去、モルタル・セメントの混ぜ合わせ作業に最適です。<br><br>【仕様】<br>●全長(mm):470●先幅(mm):135●スコップ奥行(mm):165<br><br>【材質／仕上】<br>●頭部:スチール●柄:天然木<br><br>【質量】　300G<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　5 1699　ページ■商品コード：trs2597420　●全長(mm):470●先幅(mm):135●スコップ奥行(mm):165,田中　木柄スコップ　４７０ｍｍ　JUNO3：工具箱　楽天市場店,田中　木柄スコップ　４７０ｍｍ　JUNO3,【業務用】 オレンジブック2017掲載。田中　木柄スコップ　４７０ｍｍ　JUNO3[rn]
38-9874,http://tshop.r10s.jp/kougubako/cabinet/default/orangebook.jpg?fitin=700:700,198.4000,,花・ガーデン・DIY > DIY・工具 > その他,ボッシュ　ＧＡＳ１４．４　１８用すき間ノズル　1619PA5204,【業務用】 オレンジブック2017掲載,<b>メーカー／ボッシュ（株）</b><br><br>【特長】<br>●ボッシュのバッテリークリーナー用パーツです。<br><br>【仕様】<br>●適合機種:GAS18V-LI、GAS18V-LIH、GAS14.4V-LIH●品名:すき間ノズル●製造国:中国<br><br>【原産国】　中国<br><br>【質量】　20G<br><br>【2017　オレンジブック掲載】　5 1551ページ■商品コード：trs7607172　●適合機種:GAS18V-LI、GAS18V-LIH、GAS14.4V-LIH●品名:すき間ノズル●製造国:中国,ボッシュ　ＧＡＳ１４．４　１８用すき間ノズル　1619PA5204：工具箱　楽天市場店,ボッシュ　ＧＡＳ１４．４　１８用すき間ノズル　1619PA5204,【業務用】 オレンジブック2017掲載。ボッシュ　ＧＡＳ１４．４　１８用すき間ノズル　1619PA5204[rn]
38-9875,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs28/trs4445007.jpg?fitin=700:700,31636.0000,,花・ガーデン・DIY > DIY・工具 > その他,ハスクバーナ　エンジンブロワ（ハンディ　バキュームキット付）　125BVX,【業務用】 オレンジブック2017掲載,<b>メーカー／ハスクバーナ・ゼノア（株）</b><br><br>【特長】<br>●バキューム時に吸い込んだ落ち葉をファンに固定されている2枚カッターで粉砕されるため、より多くの集塵が可能です。<br><br>【用途】<br>●ブロワ：屋外清掃や庭の掃除に。●バキューム：落ち葉やゴミの集塵に。<br><br>【仕様】<br>●幅(mm):*●排気量(ml):28.0●タンク容量(ml):500●騒音値(dB):70●動力:2サイクルエンジン●使用燃料:混合ガソリン(FD級)50:1<br><br>【セット内容／付属品】<br>●標準ノズル●フラットノズル●バキュームキット●肩掛けバンド●コンビレンチ<br><br>【原産国】　アメリカ<br><br>【質量】　4.4KG<br><br>【2017　オレンジブック掲載】　5 1565ページ■商品コード：trs4445007　●幅(mm):*●排気量(ml):28.0●タンク容量(ml):500●騒音値(dB):70●動力:2サイクルエンジン●使用燃料:混合ガソリン(FD級)50:1,ハスクバーナ　エンジンブロワ（ハンディ　バキュームキット付）　125BVX：工具箱　楽天市場店,ハスクバーナ　エンジンブロワ（ハンディ　バキュームキット付）　125BVX,【業務用】 オレンジブック2017掲載。ハスクバーナ　エンジンブロワ（ハンディ　バキュームキット付）　125BVX[rn]
38-9876,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs45/trs7927193.jpg?fitin=700:700,195302.4000,,花・ガーデン・DIY > DIY・工具 > その他,東浜　ハイパワークリーナー　AS25SK【代引き不可・配送時間指定不可】,【業務用】 オレンジブック2017掲載,<b>メーカー／東浜商事（株）</b><br><br>【特長】<br>●樹脂フィルターとフィルター逆洗機能により、フィルターの目詰まりがなく、メンテナンスフリーです。<br><br>【用途】<br>●食品工場・薬品科学工場・製紙工場等粉<br><br>【仕様】<br>●集じん容量(L):25●騒音値(dB):78●最大真空圧(kPa):32●最大風量([[立米]]/min):2.9●幅(mm):514●奥行(mm):514●高さ(mm):660●消費電力(W):1100●電源:単相100●パイプ外径(mm):38●消費電力:1.1ｋW●電源:単相100V●パイプ内径:38mm●電源コード長さ:8ｍ●フィルター本数:６本●タンク容量:50L<br><br>【材質／仕上】<br>●本体:ステンレス（SUS304）●フィルター:超高分子量ポリエチレン<br><br>【セット内容／付属品】<br>●ホース（３８パイ×２．５Ｍ）●床ブラシ●延長管セット●丸ブラシ●クレバイスツール<br><br>【質量】　20KG<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　5 1530　ページ■商品コード：trs7927193　●集じん容量(L):25●騒音値(dB):78●最大真空圧(kPa):32●最大風量([[立米]]/min):2.9●幅(mm):514●奥行(mm):514●高さ(mm):660●消費電力(W):1100●電源:単相100●パイプ外径(mm):38●消費電力:1.1ｋW●電源:単相100V●パイプ内径:38mm●電源コード長さ:8ｍ●フィルター本数:６本●タンク容量:50L,東浜　ハイパワークリーナー　AS25SK【代引き不可・配送時間指定不可】：工具箱　楽天市場店,東浜　ハイパワークリーナー　AS25SK【代引き不可・配送時間指定不可】,【業務用】 オレンジブック2017掲載。東浜　ハイパワークリーナー　AS25SK【代引き不可・配送時間指定不可】[rn]
38-9877,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs22/trs4089901.jpg?fitin=700:700,1552.0000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　ノズルセット　TKC1200NS,【業務用】 オレンジブック2017掲載,<b>メーカー／トラスコ中山（株）</b><br><br>【特長】<br>●業務用掃除機（乾湿両用）用オプションパーツです。●コーナーノズル、サクションブラシ、ハンドノズルの３点セットです。<br><br>【仕様】<br>●適合機種:TKC-1200●品名:ノズルセット●パイプ直径:３２ｍｍ<br><br>【セット内容／付属品】<br>●コーナーノズル、サクションブラシ、ハンドノズル<br><br>【質量】　110G<br><br>【原産国】　ドイツ<br><br>【2017　オレンジブック掲載】　5 1512　ページ■商品コード：trs4089901　●適合機種:TKC-1200●品名:ノズルセット●パイプ直径:３２ｍｍ,ＴＲＵＳＣＯ　ノズルセット　TKC1200NS：工具箱　楽天市場店,ＴＲＵＳＣＯ　ノズルセット　TKC1200NS,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　ノズルセット　TKC1200NS[rn]
38-9878,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs20/trs3970078.jpg?fitin=700:700,165728.0000,,花・ガーデン・DIY > DIY・工具 > その他,アマノ　フロアポリッシャー　AFP140HT　 【代引き不可・配送時間指定不可】,【業務用】 オレンジブック2017掲載,<b>メーカー／アマノ（株）</b><br><br>【特長】<br>●不用意なレバー操作での始動を防止するデッドマンスイッチを採用しています。●過負荷警報ランプがモーターの過負荷をお知らせします。●安心のアース付３芯電源コードです。●プロユースとしても使われる本格派の14インチポリッシャーです。<br><br>【用途】<br>●店舗、オフィス、工場、マンション、浴場等の床面の洗浄<br><br>【仕様】<br>●幅(mm):410●奥行(mm):500●高さ(mm):1270●ブラシ径(インチ):14●コード長さ(m):20●消費電力:1300W●回転数(min[[の-1乗]])(50Hz/60Hz):200/240●電源：単相100V●高速タンク付きタイプ●タンク付にはナイロンブラシの付属はありません。●本体部高さ:290mm●適用ブラシサイズ:14インチ●適用パッドサイズ:15インチ●ブラシ、パッド台プレートは3つ爪タイプ●高速タイプ●洗浄水タンク搭載タイプ<br><br><font color=red>【注意】<br>●タンク付にはナイロンブラシの付属はありません。</font><br><br>【質量】　41KG<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　5 1618　ページ≪メーカー直送品≫■商品コード：trs3970078　●幅(mm):410●奥行(mm):500●高さ(mm):1270●ブラシ径(インチ):14●コード長さ(m):20●消費電力:1300W●回転数(min[[の-1乗]])(50Hz/60Hz):200/240●電源：単相100V●高速タンク付きタイプ●タンク付にはナイロンブラシの付属はありません。●本体部高さ:290mm●適用ブラシサイズ:14インチ●適用パッドサイズ:15インチ●ブラシ、パッド台プレートは3つ爪タイプ●高速タイプ●洗浄水タンク搭載タイプ,アマノ　フロアポリッシャー　AFP140HT　 【代引き不可・配送時間指定不可】：工具箱　楽天市場店,アマノ　フロアポリッシャー　AFP140HT　 【代引き不可・配送時間指定不可】,【業務用】 オレンジブック2017掲載。アマノ　フロアポリッシャー　AFP140HT　 【代引き不可・配送時間指定不可】[rn]
38-9879,http://tshop.r10s.jp/kougubako/cabinet/default/orangebook.jpg?fitin=700:700,755.2000,,花・ガーデン・DIY > DIY・工具 > その他,スイデンＳ　φ３８直管パイプ（２本組み）　2331101000,【業務用】 オレンジブック2017掲載,<b>メーカー／（株）スイデン</b><br><br>【仕様】<br>●適合機種:SPV、SOV、SGV、SSV-103A●品名:φ38直管パイプ（２本組）●製造国:中国<br><br>【材質／仕上】<br>●塩ビ<br><br>【セット内容／付属品】<br>●本体のみ<br><br>【質量】　0.532KG<br><br>【原産国】　中国<br><br>【2017　オレンジブック掲載】　5 1545　ページ■商品コード：trs8131243　●適合機種:SPV、SOV、SGV、SSV-103A●品名:φ38直管パイプ（２本組）●製造国:中国,スイデンＳ　φ３８直管パイプ（２本組み）　2331101000：工具箱　楽天市場店,スイデンＳ　φ３８直管パイプ（２本組み）　2331101000,【業務用】 オレンジブック2017掲載。スイデンＳ　φ３８直管パイプ（２本組み）　2331101000[rn]
38-9880,http://tshop.r10s.jp/kougubako/cabinet/default/orangebook.jpg?fitin=700:700,46948.0000,,花・ガーデン・DIY > DIY・工具 > その他,ケルヒャー　高圧ホースＳＹＳＴＥＭ２０００（２０ｍ）　63902080,【業務用】 オレンジブック2017掲載,<b>メーカー／ケルヒャージャパン（株）</b><br><br>【特長】<br>●本体とトリガーガンを繋ぐホースです。<br><br>【仕様】<br>●適合機種:ＨＤ10/22ＳＸ、ＨＤＳ8/17ＭＸ●品名:高圧ホース　20ｍ　（長寿命）●幅(mm):450×450×90●長さ(m):20<br><br>【質量】　6.75KG<br><br>【原産国】　イタリア<br><br>【2017　オレンジブック掲載】　5 1592　ページ■商品コード：trs7941404　●適合機種:ＨＤ10/22ＳＸ、ＨＤＳ8/17ＭＸ●品名:高圧ホース　20ｍ　（長寿命）●幅(mm):450×450×90●長さ(m):20,ケルヒャー　高圧ホースＳＹＳＴＥＭ２０００（２０ｍ）　63902080：工具箱　楽天市場店,ケルヒャー　高圧ホースＳＹＳＴＥＭ２０００（２０ｍ）　63902080,【業務用】 オレンジブック2017掲載。ケルヒャー　高圧ホースＳＹＳＴＥＭ２０００（２０ｍ）　63902080[rn]
38-9881,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs27/trs4429729.jpg?fitin=700:700,2028.0000,,花・ガーデン・DIY > DIY・工具 > その他,リョービ　バリアブルノズルランス　ＡＪＰ－１４２０シリーズ／１７００シリーズ用　B6077247,【業務用】 オレンジブック2017掲載,<b>メーカー／リョービ（株）</b><br><br>【特長】<br>●吐出水圧の強弱を無段階で調節できます。<br><br>【用途】<br>●高圧洗浄機用バリアブルノズルランス。<br><br>【仕様】<br>●適合機種:AJP-1420、AJP-1520、AJP-1620、AJP-1700V、AJP-1700VGQ<br><br>【質量】　210G<br><br>【原産国】　中国<br><br>【2017　オレンジブック掲載】　5 1595　ページ■商品コード：trs4429729　●適合機種:AJP-1420、AJP-1520、AJP-1620、AJP-1700V、AJP-1700VGQ,リョービ　バリアブルノズルランス　ＡＪＰ&minus;１４２０シリーズ／１７００シリーズ用　B6077247：工具箱　楽天市場店,リョービ　バリアブルノズルランス　ＡＪＰ&minus;１４２０シリーズ／１７００シリーズ用　B6077247,【業務用】 オレンジブック2017掲載。リョービ　バリアブルノズルランス　ＡＪＰ&minus;１４２０シリーズ／１７００シリーズ用　B6077247[rn]
38-9882,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs14/trs3539792.jpg?fitin=700:700,1252.0000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　バキュームクリーナーＴＶＣ－１３４Ａ部品布製フィルター　バンドなし　TVC134FA,【業務用】 オレンジブック2017掲載,<b>メーカー／トラスコ中山（株）</b><br><br>【仕様】<br>●適合機種:TVC-134A●品名:布製フィルター<br><br>【質量】　200G<br><br>【原産国】　中国<br><br>【2017　オレンジブック掲載】　5 1531　ページ■商品コード：trs3539792　●適合機種:TVC-134A●品名:布製フィルター,ＴＲＵＳＣＯ　バキュームクリーナーＴＶＣ&minus;１３４Ａ部品布製フィルター　バンドなし　TVC134FA：工具箱　楽天市場店,ＴＲＵＳＣＯ　バキュームクリーナーＴＶＣ&minus;１３４Ａ部品布製フィルター　バンドなし　TVC134FA,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　バキュームクリーナーＴＶＣ&minus;１３４Ａ部品布製フィルター　バンドなし　TVC134FA[rn]
38-9883,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs01/trs1065131.jpg?fitin=700:700,66074.4000,,花・ガーデン・DIY > DIY・工具 > その他,コンドル　（床洗浄機器）ポリシャー　ＣＰ－１２Ｋ型（高速）　E31　【代引き不可・配送時間指定不可】,【業務用】 オレンジブック2017掲載,<b>メーカー／山崎産業（株）</b><br><br>【特長】<br>●機動性に優れ、広い床も素早くきれいに洗浄できます。<br><br>【用途】<br>●広範囲の床洗浄、ワックスのはく離。<br><br>【仕様】<br>●幅(mm):350●奥行(mm):480●高さ(mm):1220●ブラシ径(インチ):12●コード長さ(m):15●消費電力:1100W●回転数(min[[の-1乗]])(50Hz/60Hz):200/240●電源:単相100V●適合ブラシ:シダブラシ、トーロンブラシ、ワイヤブラシ、ドライビングパッド（別途パッド取り付け必要）<br><br><font color=red>【注意】<br>●塗装はがしにはご使用できません。</font><br><br>【質量】　26.2KG<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　5 1617　ページ≪メーカー在庫品≫■商品コード：trs1065131　●幅(mm):350●奥行(mm):480●高さ(mm):1220●ブラシ径(インチ):12●コード長さ(m):15●消費電力:1100W●回転数(min[[の-1乗]])(50Hz/60Hz):200/240●電源:単相100V●適合ブラシ:シダブラシ、トーロンブラシ、ワイヤブラシ、ドライビングパッド（別途パッド取り付け必要）,コンドル　（床洗浄機器）ポリシャー　ＣＰ&minus;１２Ｋ型（高速）　E31　【代引き不可・配送時間指定不可】：工具箱　楽天市場店,コンドル　（床洗浄機器）ポリシャー　ＣＰ&minus;１２Ｋ型（高速）　E31　【代引き不可・配送時間指定不可】,【業務用】 オレンジブック2017掲載。コンドル　（床洗浄機器）ポリシャー　ＣＰ&minus;１２Ｋ型（高速）　E31　【代引き不可・配送時間指定不可】[rn]
