39-11111,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs07/trs2746557.jpg?fitin=700:700,741.6000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　クリアーライン　埋込式　３セット　TCL14,【業務用】 オレンジブック2017掲載,<b>メーカー／トラスコ中山（株）</b><br><br>【特長】<br>●測量標識のポイントに使用します。●埋め込み式、取り付けボルト3本付です。<br><br>【用途】<br>●測量標識のポイントに。<br><br>【仕様】<br>●厚み(mm):10●縦(mm):50●横(mm):50●埋め込み式、取り付けボルト3本付<br><br>【材質／仕上】<br>●プレート部:アルミダイカスト●取り付けボルト:軟鋼線材<br><br>【質量】　135G<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 2290　ページ■商品コード：trs2746557　●厚み(mm):10●縦(mm):50●横(mm):50●埋め込み式、取り付けボルト3本付,ＴＲＵＳＣＯ　クリアーライン　埋込式　３セット　TCL14：工具箱　楽天市場店,ＴＲＵＳＣＯ　クリアーライン　埋込式　３セット　TCL14,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　クリアーライン　埋込式　３セット　TCL14[rn]
39-11122,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs35/trs4872304.jpg?fitin=700:700,343.2000,,花・ガーデン・DIY > DIY・工具 > その他,マイゾックス　マイゾック　クラックスケール　ＣＲＫＳ－２Ｙ　黄　CRKS2Y,【業務用】 オレンジブック2017掲載,<b>メーカー／（株）マイゾックス</b><br><br>【特長】<br>●コンクリート製品、構造物のひび割れ寸法を、簡単、正確に測定できます。●携帯に便利な名刺サイズです。●透明プレートです。<br><br>【用途】<br>●コンクリートのヒビ割れの測定に<br><br>【仕様】<br>●目盛幅精度(mm):±0.02●縦(mm):91●横(mm):55●厚み(mm):0.2●サイズ(mm):55×91●測定目盛:0.10～3.0●目盛/本体:黄目盛/半透明タイプ<br><br>【材質／仕上】<br>●ポリプロピレン（PP）<br><br>【質量】　4G<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 2186　ページ■商品コード：trs4872304　●目盛幅精度(mm):±0.02●縦(mm):91●横(mm):55●厚み(mm):0.2●サイズ(mm):55×91●測定目盛:0.10～3.0●目盛/本体:黄目盛/半透明タイプ,マイゾックス　マイゾック　クラックスケール　ＣＲＫＳ&minus;２Ｙ　黄　CRKS2Y：工具箱　楽天市場店,マイゾックス　マイゾック　クラックスケール　ＣＲＫＳ&minus;２Ｙ　黄　CRKS2Y,【業務用】 オレンジブック2017掲載。マイゾックス　マイゾック　クラックスケール　ＣＲＫＳ&minus;２Ｙ　黄　CRKS2Y[rn]
39-11123,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs40/trs7568827.jpg?fitin=700:700,223.2000,,花・ガーデン・DIY > DIY・工具 > その他,シンワ　クラックスケール直尺１５ｃｍタイプ　58698,【業務用】 オレンジブック2017掲載,<b>メーカー／シンワ測定（株）</b><br><br>【特長】<br>●折れ曲がりにくく、強度があります。●取れないエッチング目盛です。<br><br>【用途】<br>●コンクリートのひび割れ検査に使用するクラックスケール<br><br>【仕様】<br>●目盛幅精度(mm):±0.05●縦(mm):175●横(mm):15●厚み(mm):0.5<br><br>【材質／仕上】<br>●ステンレス<br><br><font color=red>【注意】<br>●用途以外には使用しないで下さい。</font><br><br>【原産国】　日本<br><br>【質量】　10G<br><br>【2017　オレンジブック掲載】　4 2186ページ■商品コード：trs7568827　●目盛幅精度(mm):±0.05●縦(mm):175●横(mm):15●厚み(mm):0.5,シンワ　クラックスケール直尺１５ｃｍタイプ　58698：工具箱　楽天市場店,シンワ　クラックスケール直尺１５ｃｍタイプ　58698,【業務用】 オレンジブック2017掲載。シンワ　クラックスケール直尺１５ｃｍタイプ　58698[rn]
39-11124,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs07/trs2748711.jpg?fitin=700:700,1068.8000,,花・ガーデン・DIY > DIY・工具 > その他,マイゾックス　クラックスケール　CRKS,【業務用】 オレンジブック2017掲載,<b>メーカー／（株）マイゾックス</b><br><br>【特長】<br>●コンクリートクラック幅を簡単かつ正確に測定できます。●半透明プレートです。●クラックが大きい場合はスケール中央の四角でおおまかな面積を測定できます。<br><br>【用途】<br>●建築構造物の品質調査。<br><br>【仕様】<br>●目盛幅精度(mm):±0.02●縦(mm):120●横(mm):70●厚み(mm):0.2●片側1mm単位目盛片側0.1～2.2mmクラック検側目盛<br><br>【材質／仕上】<br>●ポリプロピレン（PP）<br><br>【質量】　1G<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 2186　ページ■商品コード：trs2748711　●目盛幅精度(mm):±0.02●縦(mm):120●横(mm):70●厚み(mm):0.2●片側1mm単位目盛片側0.1～2.2mmクラック検側目盛,マイゾックス　クラックスケール　CRKS：工具箱　楽天市場店,マイゾックス　クラックスケール　CRKS,【業務用】 オレンジブック2017掲載。マイゾックス　クラックスケール　CRKS[rn]
39-11125,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs40/trs7569467.jpg?fitin=700:700,774.4000,,花・ガーデン・DIY > DIY・工具 > その他,シンワ　黒板ミニ『工事名・工種・測点』縦ＤＳ－２　77088,【業務用】 オレンジブック2017掲載,<b>メーカー／シンワ測定（株）</b><br><br>【特長】<br>●暗線入りで書きやすく、文字も綺麗に消せます。●現場写真が撮りやすく、鮮明な読み取りが可能です。<br><br>【用途】<br>●現場記録、写真撮影用の黒板<br><br>【仕様】<br>●縦(mm):450●横(mm):300●暗線入●緑色板面●仕様　　印刷:工事名・工種・測点　　●縦型<br><br>【材質／仕上】<br>●本体：木製<br><br>【セット内容／付属品】<br>●チョーク３本●黒板消し１個●収納ケース●スタンド<br><br><font color=red>【注意】<br>●チョーク専用です。濡れた状態での使用は避けてください。</font><br><br>【原産国】　中国<br><br>【質量】　410G<br><br>【2017　オレンジブック掲載】　4 2286ページ■商品コード：trs7569467　●縦(mm):450●横(mm):300●暗線入●緑色板面●仕様　　印刷:工事名・工種・測点　　●縦型,シンワ　黒板ミニ『工事名・工種・測点』縦ＤＳ&minus;２　77088：工具箱　楽天市場店,シンワ　黒板ミニ『工事名・工種・測点』縦ＤＳ&minus;２　77088,【業務用】 オレンジブック2017掲載。シンワ　黒板ミニ『工事名・工種・測点』縦ＤＳ&minus;２　77088[rn]
39-11126,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs08/trs2883414.jpg?fitin=700:700,1232.0000,,花・ガーデン・DIY > DIY・工具 > その他,マイゾックス　黒板　W6C,【業務用】 オレンジブック2017掲載,<b>メーカー／（株）マイゾックス</b><br><br>【特長】<br>●チョークののりが良い滑らかな表面です。●光の反射を抑えた塗料で撮影の失敗を防ぎます。●反り、割れの生じにくい耐久性に優れた黒板です。<br><br>【仕様】<br>●縦(mm):450●横(mm):600●暗線入●緑色板面<br><br>【セット内容／付属品】<br>●チョーク2本●黒板消し1個●収納ネット●スタンド<br><br>【質量】　850G<br><br>【原産国】　中国<br><br>【2017　オレンジブック掲載】　4 2285　ページ■商品コード：trs2883414　●縦(mm):450●横(mm):600●暗線入●緑色板面,マイゾックス　黒板　W6C：工具箱　楽天市場店,マイゾックス　黒板　W6C,【業務用】 オレンジブック2017掲載。マイゾックス　黒板　W6C[rn]
39-11127,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs40/trs7520948.jpg?fitin=700:700,1877.6000,,花・ガーデン・DIY > DIY・工具 > その他,ＤＯＧＹＵ　伸縮式ホワイトボードＤ‐０　02562,【業務用】 オレンジブック2017掲載,<b>メーカー／土牛産業（株）</b><br><br>【特長】<br>●一人で簡単に楽々撮影できます。●イレーザー付マーカーが付属品としてセットされています。●タテ・ヨコ両面ボードとして使用できます。●ポケットに入るコンパクトサイズです。<br><br>【用途】<br>●現場での写真撮影の黒板の代わりに。<br><br>【仕様】<br>●縦(mm):87●横(mm):126●縮長～全長(mm):120～360<br><br>【材質／仕上】<br>●シャフト部:スチールシャフト<br><br>【原産国】　日本<br><br>【質量】　70G<br><br>【2017　オレンジブック掲載】　4 2287ページ■商品コード：trs7520948　●縦(mm):87●横(mm):126●縮長～全長(mm):120～360,ＤＯＧＹＵ　伸縮式ホワイトボードＤ‐０　02562：工具箱　楽天市場店,ＤＯＧＹＵ　伸縮式ホワイトボードＤ‐０　02562,【業務用】 オレンジブック2017掲載。ＤＯＧＹＵ　伸縮式ホワイトボードＤ‐０　02562[rn]
39-11128,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs23/trs4115538.jpg?fitin=700:700,2782.4000,,花・ガーデン・DIY > DIY・工具 > その他,ＤＯＧＹＵ　メクル棒　02396,【業務用】 オレンジブック2017掲載,<b>メーカー／土牛産業（株）</b><br><br>【特長】<br>●ナンバーカード（00～99）使用で、現場撮影のナンバリングができます。●カード部はストーン紙使用で風・水に強く、反射しにくいので屋外での撮影も大丈夫です。●建物診断、現場撮影時の補助に最適です。<br><br>【用途】<br>●現場撮影時の指示に。<br><br>【仕様】<br>●縮長～全長(mm):300～700●カード:ナンバーカード（00～99）、撮影補助内容カード（15パターン）●ナンバーカード00～99まで表示可能。●撮影補助内容カード15枚付。<br><br>【原産国】　日本<br><br>【質量】　150G<br><br>【2017　オレンジブック掲載】　4 2287ページ■商品コード：trs4115538　●縮長～全長(mm):300～700●カード:ナンバーカード（00～99）、撮影補助内容カード（15パターン）●ナンバーカード00～99まで表示可能。●撮影補助内容カード15枚付。,ＤＯＧＹＵ　メクル棒　02396：工具箱　楽天市場店,ＤＯＧＹＵ　メクル棒　02396,【業務用】 オレンジブック2017掲載。ＤＯＧＹＵ　メクル棒　02396[rn]
39-11129,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs40/trs7569351.jpg?fitin=700:700,733.6000,,花・ガーデン・DIY > DIY・工具 > その他,シンワ　黒板木製　３００×４５０ｍｍ　ＡＳ無地　77031,【業務用】 オレンジブック2017掲載,<b>メーカー／シンワ測定（株）</b><br><br>【特長】<br>●暗線入りで書きやすく、文字も綺麗に消せます。●現場写真が撮りやすく、鮮明な読み取りが可能です。<br><br>【用途】<br>●現場記録、写真撮影用の黒板<br><br>【仕様】<br>●縦(mm):300●横(mm):450●暗線入●緑色板面●仕様　　印刷:無地　　●横型<br><br>【材質／仕上】<br>●本体：木製<br><br>【セット内容／付属品】<br>●チョーク３本●黒板消し１個●収納ケース●スタンド<br><br><font color=red>【注意】<br>●チョーク専用です。濡れた状態での使用は避けてください。</font><br><br>【原産国】　中国<br><br>【質量】　410G<br><br>【2017　オレンジブック掲載】　4 2286ページ■商品コード：trs7569351　●縦(mm):300●横(mm):450●暗線入●緑色板面●仕様　　印刷:無地　　●横型,シンワ　黒板木製　３００&times;４５０ｍｍ　ＡＳ無地　77031：工具箱　楽天市場店,シンワ　黒板木製　３００&times;４５０ｍｍ　ＡＳ無地　77031,【業務用】 オレンジブック2017掲載。シンワ　黒板木製　３００&times;４５０ｍｍ　ＡＳ無地　77031[rn]
39-11130,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs08/trs2883406.jpg?fitin=700:700,1232.0000,,花・ガーデン・DIY > DIY・工具 > その他,マイゾックス　工事用黒板　W5C,【業務用】 オレンジブック2017掲載,<b>メーカー／（株）マイゾックス</b><br><br>【特長】<br>●チョークののりが良い滑らかな表面です。●光の反射を抑えた塗料で撮影の失敗を防ぎます。●反り、割れの生じにくい耐久性に優れた黒板です。<br><br>【仕様】<br>●縦(mm):450●横(mm):600●暗線入●緑色板面<br><br>【セット内容／付属品】<br>●チョーク2本●黒板消し1個●収納ネット●スタンド<br><br>【質量】　850G<br><br>【原産国】　中国<br><br>【2017　オレンジブック掲載】　4 2285　ページ■商品コード：trs2883406　●縦(mm):450●横(mm):600●暗線入●緑色板面,マイゾックス　工事用黒板　W5C：工具箱　楽天市場店,マイゾックス　工事用黒板　W5C,【業務用】 オレンジブック2017掲載。マイゾックス　工事用黒板　W5C[rn]
39-11131,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs23/trs4115511.jpg?fitin=700:700,1669.6000,,花・ガーデン・DIY > DIY・工具 > その他,ＤＯＧＹＵ　伸縮式ホワイトボードＤ－１　02385,【業務用】 オレンジブック2017掲載,<b>メーカー／土牛産業（株）</b><br><br>【特長】<br>●一人で簡単に楽々撮影できます。●イレーザー付マーカーが付属品としてセットされています。<br><br>【仕様】<br>●縦(mm):150●横(mm):135●縮長～全長(mm):205～600<br><br>【原産国】　日本<br><br>【質量】　130G<br><br>【2017　オレンジブック掲載】　4 2286ページ■商品コード：trs4115511　●縦(mm):150●横(mm):135●縮長～全長(mm):205～600,ＤＯＧＹＵ　伸縮式ホワイトボードＤ&minus;１　02385：工具箱　楽天市場店,ＤＯＧＹＵ　伸縮式ホワイトボードＤ&minus;１　02385,【業務用】 オレンジブック2017掲載。ＤＯＧＹＵ　伸縮式ホワイトボードＤ&minus;１　02385[rn]
