20-164101,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_149/4969887837733_ll.jpg?fitin=700:700,410.4000,,パソコン・周辺機器 > PCアクセサリー > ケーブル > その他,サンワサプライ 電源コード(2P・ストレートコネクタ・1m) KB-DM2S-1 [KBDM2S1],,□商品説明<br>●トラッキング火災予防絶縁キャップが付いた安全型電源コードです。<br>●各社ノートパソコン、デジカメ、ハードディスクなどのACアダプタ用電源コードとしてご使用になれます。<br>□商品仕様<br>●対応機種:ACインレット(メガネ型コネクタ)を持つ機器のACアダプタ<br>●定格容量:125V・7A(最大700Wまで使用可能)<br>●プラグ仕様:ACインレット(メガネ型・ストレートコネクタ)・2Pオス(絶縁キャップ付き)<br>●電源コード長:約1m(VCTFK 二重被覆コード),サンワサプライ 電源コード(2P・ストレートコネクタ・1m) KB-DM2S-1 [KBDM2S1]：エディオン　楽天市場店,サンワサプライ 電源コード(2P・ストレートコネクタ・1m) KB-DM2S-1 [KBDM2S1],サンワサプライ 電源コード(2P・ストレートコネクタ・1m) KB-DM2S-1 [KBDM2S1][rn]
20-164112,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_139/4969887849590_ll.jpg?fitin=700:700,6894.4000,,パソコン・周辺機器 > PCアクセサリー > ケーブル > その他,【送料無料】サンワサプライ ワイドSCSIケーブル(1m) KB-WS1K [KBWS1K],,●ピンタイプハーフ68pinのSCSI機器同士を接続するケーブルです。Adaptec社ACK/H-WP結線に準拠しています。(ピンタイプハーフ68pinの機種)<br>●SCSI規格に対応したハイインピーダンス仕様のケーブルを使用しています。<br>●銅製の高密度編組みシールド材の内側に密閉型のアルミシールド処理を施した二重シールドケーブルで、低域から高域まで、ほとんどのノイズから大切なデータを守ります。<br>●芯線を2本ずつよりあわせたノイズに強いツイストペア線を使用しています。<br>●コネクタ内部をメタルカバーとプラスチックカバーで覆って(二重構造)いるシールドコネクタで、EMI対策も万全です。<br>●サビにも強く、経年変化による信号劣化の心配が少ない金メッキ処理を施したピン(コンタクト)を使用しています。<br>●ケーブルから伝送されるノイズを効果的に吸収するノイズフィルターの機能を持つフェライトコアが装着されています。<br>●ケーブル長:1m<br>●コネクタ形状:ピンタイプハーフ68pinオス インチネジ(2-56)-ピンタイプハーフ68pinオス インチネジ(2-56)<br>●ケーブル直径:11mm<br>●ケーブル規格:UL20276<br>●結線:ストレート全結線<br>●対応機種:各社SCSI機器、Adaptec AHA-2940U2W・AHA-3950U2・AHA-2940UW・AHA-2940W・AHA-3940W・AHA-3985W,【送料無料】サンワサプライ ワイドSCSIケーブル(1m) KB-WS1K [KBWS1K]：エディオン　楽天市場店,【送料無料】サンワサプライ ワイドSCSIケーブル(1m) KB-WS1K [KBWS1K],【送料無料】サンワサプライ ワイドSCSIケーブル(1m) KB-WS1K [KBWS1K][rn]
20-164113,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_060/4953103036529_ll.jpg?fitin=700:700,456.8000,,パソコン・周辺機器 > PCアクセサリー > ケーブル > その他,エレコム USB-SEA01 USBスイング延長アダプタ USB-SEA01 [USBSEA01],,●動作環境／[接続]USB対応機器<BR>●製品仕様／[コネクタ形状]USB-A端子:オス(スイングコネクタ)/USB-A端子:メス,エレコム USB-SEA01 USBスイング延長アダプタ USB-SEA01 [USBSEA01]：エディオン　楽天市場店,エレコム USB-SEA01 USBスイング延長アダプタ USB-SEA01 [USBSEA01],エレコム USB-SEA01 USBスイング延長アダプタ USB-SEA01 [USBSEA01][rn]
20-164114,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_080/4969887813324_ll.jpg?fitin=700:700,76.8000,,パソコン・周辺機器 > PCアクセサリー > ケーブル > その他,サンワサプライ ケーブルカバー(L型) 2個入り ブラウン CA-F17LBR [CAF17LBR],,□商品説明<br>●ケーブルカバー(CA-F17BR)の上パーツをずらして取り付け、L型にすることができます。<br>●※2個のパーツをケーブルカバー本体に取り付けて合わせるだけで、接着などはしません。<br>●※両面テープはありません。<br>●※ケーブルカバー本体の片側のみに取り付け可能です。両端に取り付けの際は、ケーブルカバー切断工具CA-CUT2などで切断が必要です。<br>●※画像はCA-F22LBR(幅22mm)を使用しています。<br>□商品仕様<br>●対応ケーブルカバー:CA-F17BR<br>●材質:PVC<br>●幅:17mm<br>●入数:2個,サンワサプライ ケーブルカバー(L型) 2個入り ブラウン CA-F17LBR [CAF17LBR]：エディオン　楽天市場店,サンワサプライ ケーブルカバー(L型) 2個入り ブラウン CA-F17LBR [CAF17LBR],サンワサプライ ケーブルカバー(L型) 2個入り ブラウン CA-F17LBR [CAF17LBR][rn]
20-164115,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_080/4969887813485_ll.jpg?fitin=700:700,120.0000,,パソコン・周辺機器 > PCアクセサリー > ケーブル > その他,サンワサプライ ケーブルカバー(L型) 2個入り ブラウン CA-F26LBR [CAF26LBR],,□商品説明<br>●ケーブルカバー(CA-F26BR)の上パーツをずらして取り付け、L型にすることができます。<br>●※2個のパーツをケーブルカバー本体に取り付けて合わせるだけで、接着などはしません。<br>●※両面テープはありません。<br>●※ケーブルカバー本体の片側のみに取り付け可能です。両端に取り付けの際は、ケーブルカバー切断工具CA-CUT2などで切断が必要です。<br>●※画像はCA-F22LBRを使用しています。<br>□商品仕様<br>●対応ケーブルカバー:CA-F26BR<br>●材質:PVC<br>●幅:26mm<br>●入数:2個,サンワサプライ ケーブルカバー(L型) 2個入り ブラウン CA-F26LBR [CAF26LBR]：エディオン　楽天市場店,サンワサプライ ケーブルカバー(L型) 2個入り ブラウン CA-F26LBR [CAF26LBR],サンワサプライ ケーブルカバー(L型) 2個入り ブラウン CA-F26LBR [CAF26LBR][rn]
20-164116,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_058/4950190351931_ll.jpg?fitin=700:700,523.2000,,パソコン・周辺機器 > PCアクセサリー > ケーブル > その他,BUFFALO 電源延長ケーブル(1個口・1m) ホワイト BSTAPEX10WH [BSTAPEX10WH],,□商品説明<br>●2ピン用の電源延長ケーブル。<br>●スイングプラグで、狭い場所でも壁にピッタリ!<br>●差込口は、安心の2重構造で熱に強い!<br>●安心のトラッキング現象防止プラグ。<br>●コードは二重被ふくを採用。<br>●ビニール袋パッケージで環境に優しい。<br>●RoHS基準値準拠。<br>□商品仕様<br>●プラグ仕様:2ピン<br>●口数:1個口<br>●定格容量:AC125V、15A、合計1500Wまで対応<br>●動作環境:温度0℃～40℃、湿度20%～80%(結露なきこと)<br>●本体寸法(ケーブル長):1m<br>●質量:約136g<br>●製品構成:本体,BUFFALO 電源延長ケーブル(1個口・1m) ホワイト BSTAPEX10WH [BSTAPEX10WH]：エディオン　楽天市場店,BUFFALO 電源延長ケーブル(1個口・1m) ホワイト BSTAPEX10WH [BSTAPEX10WH],BUFFALO 電源延長ケーブル(1個口・1m) ホワイト BSTAPEX10WH [BSTAPEX10WH][rn]
20-164117,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_080/4969887813478_ll.jpg?fitin=700:700,120.0000,,パソコン・周辺機器 > PCアクセサリー > ケーブル > その他,サンワサプライ ケーブルカバー(L型) 2個入り ホワイト CA-F26L [CAF26L],,□商品説明<br>●ケーブルカバー(CA-F26)の上パーツをずらして取り付け、L型にすることができます。<br>●※2個のパーツをケーブルカバー本体に取り付けて合わせるだけで、接着などはしません。<br>●※両面テープはありません。<br>●※ケーブルカバー本体の片側のみに取り付け可能です。両端に取り付けの際は、ケーブルカバー切断工具CA-CUT2などで切断が必要です。<br>●※画像はCA-F22Lを使用しています。<br>□商品仕様<br>●対応ケーブルカバー:CA-F26<br>●材質:PVC<br>●幅:26mm<br>●入数:2個,サンワサプライ ケーブルカバー(L型) 2個入り ホワイト CA-F26L [CAF26L]：エディオン　楽天市場店,サンワサプライ ケーブルカバー(L型) 2個入り ホワイト CA-F26L [CAF26L],サンワサプライ ケーブルカバー(L型) 2個入り ホワイト CA-F26L [CAF26L][rn]
20-164118,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_080/4969887813492_ll.jpg?fitin=700:700,120.0000,,パソコン・周辺機器 > PCアクセサリー > ケーブル > その他,サンワサプライ ケーブルカバー(出角) 2個入り ホワイト CA-F26D [CAF26D],,□商品説明<br>●ケーブルカバー(CA-F26)の上パーツをずらして取り付け、出角にすることができます。<br>●※2個のパーツをケーブルカバー本体に取り付けて合わせるだけで、接着などはしません。<br>●※両面テープはありません。<br>●※ケーブルカバー本体の片側のみに取り付け可能です。両端に取り付けの際は、ケーブルカバー切断工具CA-CUT2などで切断が必要です。<br>●※画像はCA-F22Dを使用しています。<br>□商品仕様<br>●対応ケーブルカバー:CA-F26<br>●材質:PVC<br>●幅:26mm<br>●入数:2個,サンワサプライ ケーブルカバー(出角) 2個入り ホワイト CA-F26D [CAF26D]：エディオン　楽天市場店,サンワサプライ ケーブルカバー(出角) 2個入り ホワイト CA-F26D [CAF26D],サンワサプライ ケーブルカバー(出角) 2個入り ホワイト CA-F26D [CAF26D][rn]
20-164119,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_059/4953103021662_ll.jpg?fitin=700:700,203.2000,,パソコン・周辺機器 > PCアクセサリー > ケーブル > その他,エレコム ゴチャゴチャなケーブルを整理するチューブ BST-6BK [BST6BK],,●カラー　ブラック,エレコム ゴチャゴチャなケーブルを整理するチューブ BST-6BK [BST6BK]：エディオン　楽天市場店,エレコム ゴチャゴチャなケーブルを整理するチューブ BST-6BK [BST6BK],エレコム ゴチャゴチャなケーブルを整理するチューブ BST-6BK [BST6BK][rn]
20-164120,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_137/4953103021709_ll.jpg?fitin=700:700,675.2000,,パソコン・周辺機器 > PCアクセサリー > ケーブル > その他,エレコム ゴチャゴチャなケーブルを整理するチューブ ブラック BST-20BK [BST20BK],,●まとめて巻き付けるだけで、ケーブルをすっきり整理できます。  <br>●必要な長さにハサミで切ってご使用頂けます。  <br>●ケーブルの長さがバラバラでも、お好きな位置から取り出せます。<br>●長さ：5.0m <br>●カラー：ブラック <br>●その他：材質:軟質ポリエチレン <br>●ケーブル径：20mm(内径),エレコム ゴチャゴチャなケーブルを整理するチューブ ブラック BST-20BK [BST20BK]：エディオン　楽天市場店,エレコム ゴチャゴチャなケーブルを整理するチューブ ブラック BST-20BK [BST20BK],エレコム ゴチャゴチャなケーブルを整理するチューブ ブラック BST-20BK [BST20BK][rn]
20-164121,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_122/4953103816657_ll.jpg?fitin=700:700,336.8000,,パソコン・周辺機器 > PCアクセサリー > ケーブル > その他,エレコム ケーブルストラップ EKC-MT001 [EKCMT001],,●カラー／緑、黄、赤(各1本)<BR>●材質／ナイロン100%<BR>●サイズ／16×170mm,エレコム ケーブルストラップ EKC-MT001 [EKCMT001]：エディオン　楽天市場店,エレコム ケーブルストラップ EKC-MT001 [EKCMT001],エレコム ケーブルストラップ EKC-MT001 [EKCMT001][rn]
20-164122,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_059/4953103021648_ll.jpg?fitin=700:700,675.2000,,パソコン・周辺機器 > PCアクセサリー > ケーブル > その他,エレコム ゴチャゴチャなケーブルを整理するチューブ BST-20CR [BST20CR],,,エレコム ゴチャゴチャなケーブルを整理するチューブ BST-20CR [BST20CR]：エディオン　楽天市場店,エレコム ゴチャゴチャなケーブルを整理するチューブ BST-20CR [BST20CR],エレコム ゴチャゴチャなケーブルを整理するチューブ BST-20CR [BST20CR][rn]
20-164123,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_059/4953103021679_ll.jpg?fitin=700:700,260.0000,,パソコン・周辺機器 > PCアクセサリー > ケーブル > その他,エレコム ケーブル整理用チューブ BST-9BK [BST9BK],,●カラー／ブラック,エレコム ケーブル整理用チューブ BST-9BK [BST9BK]：エディオン　楽天市場店,エレコム ケーブル整理用チューブ BST-9BK [BST9BK],エレコム ケーブル整理用チューブ BST-9BK [BST9BK][rn]
20-164124,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_063/4953103725546_ll.jpg?fitin=700:700,296.8000,,パソコン・周辺機器 > PCアクセサリー > ケーブル > その他,エレコム ケーブルスパイラルチューブ BST-10 [BST10],,●材質／軟質ポリエチレン　<BR>●長さ2ｍ,エレコム ケーブルスパイラルチューブ BST-10 [BST10]：エディオン　楽天市場店,エレコム ケーブルスパイラルチューブ BST-10 [BST10],エレコム ケーブルスパイラルチューブ BST-10 [BST10][rn]
