20-115101,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_092/4981254012451_ll.jpg?fitin=700:700,784.0000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,BUFFALO SDHCメモリーカード(Class4・16GB) ESDC4-16G [ESDC416G]【KK9N0D18P】【NYOA】,,●容量:16GB<br>●スピードクラス:Class4<br>●付属品:インデックスシール3枚入り,BUFFALO SDHCメモリーカード(Class4・16GB) ESDC4-16G [ESDC416G]【KK9N0D18P】【NYOA】：エディオン　楽天市場店,BUFFALO SDHCメモリーカード(Class4・16GB) ESDC4-16G [ESDC416G]【KK9N0D18P】【NYOA】,BUFFALO SDHCメモリーカード(Class4・16GB) ESDC4-16G [ESDC416G]【KK9N0D18P】【NYOA】[rn]
20-115129,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_068/4957180108070_ll.jpg?fitin=700:700,764.8000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,I/Oデータ SDHCメモリカード(Class4対応・4GB) BSD-4G4A [BSD4G4A]【KK9N0D18P】,,□商品説明<br>●1000万画素を超えるデジタルカメラや、高音質のデジタルオーディオなど、様々なSDHC対応機器で使用できます。<br>□商品仕様<br>●容量:4GB<br>●スピードクラス:Class4<br>●寸法:W2.4×H0.21×D3.2cm<br>●質量:約2g,I/Oデータ SDHCメモリカード(Class4対応・4GB) BSD-4G4A [BSD4G4A]【KK9N0D18P】：エディオン　楽天市場店,I/Oデータ SDHCメモリカード(Class4対応・4GB) BSD-4G4A [BSD4G4A]【KK9N0D18P】,I/Oデータ SDHCメモリカード(Class4対応・4GB) BSD-4G4A [BSD4G4A]【KK9N0D18P】[rn]
20-115130,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_069/4957180120959_ll.jpg?fitin=700:700,10384.0000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,【送料無料】I・Oデータ 高速SDHC UHS-IIIメモリーカード(Class 10・64GB) SDU3-64G [SDU364G]【KK9N0D18P】,,□商品説明<br>●最大104MB/sの転送速度!UHS スピードクラス3対応。<br>●4K動画の撮影やデジタル一眼レフの連写用に。<br>●大容量だから大切な思い出をたっぷり残せる。<br>●他にもある便利な機能。<br>●耐X線設計!<br>□商品仕様<br>●容量:64GB<br>●モデルタイプ(転送速度):UHS スピードクラス3、Class 10<br>●対応機種:SDHC規格に対応した機器<br>●SDカード規格:SDHC<br>●各種取得規格:RoHS指令準拠<br>●電源電圧:2.7～3.6V<br>●使用温度範囲:0℃～55℃<br>●使用湿度範囲:20～80%(結露なきこと)<br>●外形寸法:W2.4×H0.21×D3.2cm<br>●質量:約2g,【送料無料】I・Oデータ 高速SDHC UHS-IIIメモリーカード(Class 10・64GB) SDU3-64G [SDU364G]【KK9N0D18P】：エディオン　楽天市場店,【送料無料】I・Oデータ 高速SDHC UHS-IIIメモリーカード(Class 10・64GB) SDU3-64G [SDU364G]【KK9N0D18P】,【送料無料】I・Oデータ 高速SDHC UHS-IIIメモリーカード(Class 10・64GB) SDU3-64G [SDU364G]【KK9N0D18P】[rn]
20-115131,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_092/4981254024478_ll.jpg?fitin=700:700,912.0000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,BUFFALO 高速SDHC UHS-Iメモリーカード(8GB) RSDC-008GU1S [RSDC008GU1S]【KK9N0D18P】【NYOA】,,□商品説明<br>●リード最大40MB/sの高速転送を実現。デジタルカメラなどで撮影した写真などを速く取り込む事ができます。<br>●安定した転送を実現するUHS-Iインターフェースでのスピードクラス1に対応。<br>●UHS対応機器以外での転送速度保証の目安となるSDスピードクラスでは、Class10に対応しています。<br>●高画質なデジタルビデオカメラやデジタル一眼カメラをはじめとしたさまざまな対応機器でお使いいただけます。<br>□商品仕様<br>●記憶容量:8GB<br>●対応機種:SDHC対応SDメモリーカードスロット搭載機器(デジタルカメラなど)、USBポート搭載パソコン<br>●規格:Physical Layer Specification Ver.3.00(part1)、File System Specification Ver.1.00(part3)、Seculity Specification Ver.1.10(part3)<br>●スピードクラス:UHS-I Class1(SD Bus使用時はClass10)<br>●動作電圧:2.7～3.6V<br>●消費電力:最大0.72W<br>●消費電流:最大200mA<br>●動作保証環境:温度 0～60℃  湿度 0～90% ※結露なきこと<br>●寸法:W2.4×H3.2×D0.21cm<br>●質量:約2.5g<br>●保証期間:1年<br>●RoHS指令準拠:対応<br>●主な付属品:取扱説明書 ※保証書はパッケージに記載,BUFFALO 高速SDHC UHS-Iメモリーカード(8GB) RSDC-008GU1S [RSDC008GU1S]【KK9N0D18P】【NYOA】：エディオン　楽天市場店,BUFFALO 高速SDHC UHS-Iメモリーカード(8GB) RSDC-008GU1S [RSDC008GU1S]【KK9N0D18P】【NYOA】,BUFFALO 高速SDHC UHS-Iメモリーカード(8GB) RSDC-008GU1S [RSDC008GU1S]【KK9N0D18P】【NYOA】[rn]
20-115132,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_016/4547410257311_ll.jpg?fitin=700:700,1792.0000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,富士フイルム 高速SDHC UHS-I メモリーカード(Class10対応・8GB) F SDHC-008G-C10U1 [SDHC008GC10U1]【KK9N0D18P】,,□商品説明<br>●ラベルにコーティングを施したことで、タイトルなど文字を書込み可能。<br>●高さ1.5mからの落下テストをクリア。<br>●空港でのX線検査による影響を受けません。<br>●※SDHCカードはSDHC対応機器でのみ使用可能です。<br>□商品仕様<br>●容量:8GB<br>●最大読出し速度:90MB/秒<br>●最大書込み速度:25MB/秒<br>●耐温度設計:動作温度/-25℃～85℃、保存温度/-40℃～85℃,富士フイルム 高速SDHC UHS-I メモリーカード(Class10対応・8GB) F SDHC-008G-C10U1 [SDHC008GC10U1]【KK9N0D18P】：エディオン　楽天市場店,富士フイルム 高速SDHC UHS-I メモリーカード(Class10対応・8GB) F SDHC-008G-C10U1 [SDHC008GC10U1]【KK9N0D18P】,富士フイルム 高速SDHC UHS-I メモリーカード(Class10対応・8GB) F SDHC-008G-C10U1 [SDHC008GC10U1]【KK9N0D18P】[rn]
20-115133,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_092/4981254024539_ll.jpg?fitin=700:700,8784.0000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,【送料無料】BUFFALO 高速SDXC UHS-Iメモリーカード(64GB) RSDC-064GU1H [RSDC064GU1H]【KK9N0D18P】【NYOA】,,□商品説明<br>●ライト最大45MB/s、リード最大90MB/sの高速転送、ライト速度は従来より4.5倍速くなり、一眼レフでの連写撮影もストレスなく、素早くバックアップも可能です。<br>●安定した転送を実現するUHS-Iインターフェースでのスピードクラス1に対応。<br>●UHS対応機器以外での転送速度保証の目安となるSDスピードクラスでは、Class10に対応。<br>●大量に撮影した映像や写真もスムーズに転送できます。<br>●最大64GBの大容量でたくさんの写真を撮影することが可能です。<br>□商品仕様<br>●記憶容量:64GB<br>●対応機種:SDXC対応SDメモリーカードスロット搭載機器(デジタルカメラなど)、USBポート搭載パソコン<br>●スピードクラス:UHS-I Class1(SD Bus使用時はClass10)<br>●規格:Physical Layer Specification Ver.3.00(part1)、File System Specification Ver.1.00(part3)、Seculity Specification Ver.1.10(part3)<br>●動作電圧:2.7～3.6V<br>●消費電力:最大0.72W<br>●消費電流:最大200mA<br>●動作保証環境:温度 0～60℃ 湿度 0～90%<br>●寸法:W2.4×H3.2×D0.21cm<br>●質量:約2.5g<br>●付属品:取扱説明書※保証書はパッケージに記載,【送料無料】BUFFALO 高速SDXC UHS-Iメモリーカード(64GB) RSDC-064GU1H [RSDC064GU1H]【KK9N0D18P】【NYOA】：エディオン　楽天市場店,【送料無料】BUFFALO 高速SDXC UHS-Iメモリーカード(64GB) RSDC-064GU1H [RSDC064GU1H]【KK9N0D18P】【NYOA】,【送料無料】BUFFALO 高速SDXC UHS-Iメモリーカード(64GB) RSDC-064GU1H [RSDC064GU1H]【KK9N0D18P】【NYOA】[rn]
20-115134,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_132/4549077670793_ll.jpg?fitin=700:700,6560.0000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,【送料無料】パナソニック 高速microSDHC UHS-Iメモリーカード(Class 10対応・32GB) 防水仕様 RP-SMGB32GJK [RPSMGB32GJK]【KK9N0D18P】,,□商品説明<br>●新開発のコントローラーにより、UHS-Iモードの限界に迫り、業界最速水準に並ぶ読出し95MB/s、書込み90MB/sの最大データー転送速度を実現。デジカメでの高速連写やパソコン・タブレットでのデーター読出し・保存で高速で安定した性能を発揮。<br>●UHSスピードクラス3にも対応。UHS-I対応機器にて最低保証速度30MB/sを実現。高速で安定したデーター転送が可能です。<br>●防水・耐静電気・耐磁石・耐エックス線・耐衝撃・耐温度を搭載することで記録している大切なデータを保護します。<br>●さらに、カード内部の破損により過電流や異常熱が発生する場合があっても「ヒューズ機能」が作動して、SDカード本体の発熱や発火を防ぎます。<br>□商品仕様<br>●容量:32GB<br>●スピードクラス:Class 10<br>●UHS-Iスピードクラス:クラス3<br>●読み出し:95MB/s<br>●書き出し:90MB/s<br>●本体寸法:W1.1×H1.5×D0.1cm<br>●本体質量:0.5g<br>●付属品:microSD‐SDアダプター,【送料無料】パナソニック 高速microSDHC UHS-Iメモリーカード(Class 10対応・32GB) 防水仕様 RP-SMGB32GJK [RPSMGB32GJK]【KK9N0D18P】：エディオン　楽天市場店,【送料無料】パナソニック 高速microSDHC UHS-Iメモリーカード(Class 10対応・32GB) 防水仕様 RP-SMGB32GJK [RPSMGB32GJK]【KK9N0D18P】,【送料無料】パナソニック 高速microSDHC UHS-Iメモリーカード(Class 10対応・32GB) 防水仕様 RP-SMGB32GJK [RPSMGB32GJK]【KK9N0D18P】[rn]
20-115135,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_004/4523052014246_ll.jpg?fitin=700:700,9080.0000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,【送料無料】サンディスク ウルトラ プラス microSDXC UHS-I カード 64GB レッド＆グレー SDSDQUPN-064G-J35A [SDSDQUPN064GJ35A]【KK9N0D18P】,,□商品説明<br>●サンディスク ウルトラ プラス microSDHC/microSDXC UHS-I カードは、 UHS-I規格に対応し、最大48MB/秒の転送速度を実現した高速 microSDカードです。<br>●フルHD動画に最適な CLASS10とUHSスピードクラス1に対応しており、スマートフォンやタブレットなどのモバイル端末だけでなく、デジタルカメラなどの microSD対応機器でもお使いいただけます。<br>●さらに、付属のSD変換アダプタを使えば、パソコンからメモリーカードに素早くファイルを転送することができ、活用の幅が広がります。<br>□商品仕様<br>●高速転送：最大48MB/秒の転送速度を実現し、アプリのパフォーマンスやファイルの転送速度を向上させます。<br>●フルHD動画に対応：CLASS 10とUHSスピードクラス1をサポートしており、フルHD動画の撮影にも対応しています。<br>●大容量：ヘビーユーザーにも安心な大容量ストレージを提供します。<br>●抜群の耐久性：厳しい使用環境を想定し設計されており、安心の防水、耐温度、耐衝撃、耐X線仕様です。<br>●SD変換アダプタ付属：付属のSD変換アダプタを使えば、パソコンとカード間で簡単にデータのやり取りができます。<br>●安心の無期限保証<br>●カードタイプ：microSDHC（8-32GB）、microSDXC(64-128GB)<br>●容量：64GB<br>●バスインターフェース：UHS-I （SD2.0に下位互換性あり）<br>●転送速度：最大48MB/秒(8-64GB)、最大40MB/秒（128GB）<br>●スピードクラス：UHSスピードクラス1、 CLASS 10<br>●動作温度：-25oC～85oC<br>●保存温度：-40oC～85oC<br>●互換性：microSDHCまたはmicroSDHC UHS-I（8-32GB）、microSDXCまたはmicroSDXC UHS-I（64-128GB）に対応した機器で使用可能<br>●付属品：SD変換アダプタ<br>●保証期間：無期限保証,【送料無料】サンディスク ウルトラ プラス microSDXC UHS-I カード 64GB レッド＆グレー SDSDQUPN-064G-J35A [SDSDQUPN064GJ35A]【KK9N0D18P】：エディオン　楽天市場店,【送料無料】サンディスク ウルトラ プラス microSDXC UHS-I カード 64GB レッド＆グレー SDSDQUPN-064G-J35A [SDSDQUPN064GJ35A]【KK9N0D18P】,【送料無料】サンディスク ウルトラ プラス microSDXC UHS-I カード 64GB レッド＆グレー SDSDQUPN-064G-J35A [SDSDQUPN064GJ35A]【KK9N0D18P】[rn]
20-115136,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_130/4562131647388_ll.jpg?fitin=700:700,2976.0000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,東芝 高速microSDHC UHS-Iメモリカード(Class10対応・32GB) 防水性能 EXCERIA MU-F032GX [MUF032GX]【KK9N0D18P】,,□商品説明<br>●読み出し48MB/秒、UHS-I Class10対応のmicroSDメモリカード。<br>●microSDメモリカードには容量の大きさによってmicroSD、microSDHC、microSDXCメモリカードの3種類があります。対応機器によって使用できないカードがありますので、ご購入の際にはご利用の機種が対応している容量を確認の上ご購入下さい。<br>□商品仕様<br>●容量:32GB<br>●UHSスピードクラス:Class1<br>●SDスピードクラス:Class10<br>●最大転送速度:読み出し48MB/s<br>●準拠規格:SDメモリカード規格準拠<br>●インターフェース:SDインターフェース規格準拠 UHS-I<br>●防水性能:JIS 防水保護等級7(IPX7)準拠(本体のみ)<br>●耐X線:ISO7816-1準拠<br>●電源・電圧:2.7～3.6V(最大)<br>●寸法:W1.1×H1.5×D0.1cm<br>●質量:約0.3g<br>●付属品:専用アダプタADP-HS02<br>【動作環境】<br>●32GB以下のモデル:ファイルシステムFAT32に対応した、microSDXC対応機器、microSDHC対応機器でご使用ください。<br>●SD規格における高速バスインターフェースの新規格UHS-Iに対応しています。UHS-I対応機器でのみ、UHS-Iモードで使用できます。<br>●温度:-25～85℃<br>●湿度:30～80%RH(結露しないこと),東芝 高速microSDHC UHS-Iメモリカード(Class10対応・32GB) 防水性能 EXCERIA MU-F032GX [MUF032GX]【KK9N0D18P】：エディオン　楽天市場店,東芝 高速microSDHC UHS-Iメモリカード(Class10対応・32GB) 防水性能 EXCERIA MU-F032GX [MUF032GX]【KK9N0D18P】,東芝 高速microSDHC UHS-Iメモリカード(Class10対応・32GB) 防水性能 EXCERIA MU-F032GX [MUF032GX]【KK9N0D18P】[rn]
20-115137,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_037/4582353569152_ll.jpg?fitin=700:700,1364.8000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,SUPERTALEN 高速microSDHCメモリーカード(Class 10対応・32GB) ST32MSU1P [ST32MSU1P]【NYOA】,最新の高速転送規格&rdquo;UHS-I&rdquo;に対応。,□商品説明<br>●UHS-I・スピードモードSDR104に対応する機器で使用した場合、最大転送速度 読込 50MB/s、書込 30MB/s。<br>●UHS-I非対応機器でもClass10の高速転送。<br>●RoHS指令準拠。<br>□商品仕様<br>●容量:32GB<br>●スピードクラス:Class 10<br>●転送速度:読込 50MB/s、書込 30MB/s<br>●付属品:SDカードアダプタ,SUPERTALEN 高速microSDHCメモリーカード(Class 10対応・32GB) ST32MSU1P [ST32MSU1P]【NYOA】：エディオン　楽天市場店,SUPERTALEN 高速microSDHCメモリーカード(Class 10対応・32GB) ST32MSU1P [ST32MSU1P]【NYOA】,最新の高速転送規格&rdquo;UHS-I&rdquo;に対応。。SUPERTALEN 高速microSDHCメモリーカード(Class 10対応・32GB) ST32MSU1P [ST32MSU1P]【NYOA】[rn]
20-115138,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_092/4981254013076_ll.jpg?fitin=700:700,576.0000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,BUFFALO microSDHCメモリーカード(Class4・8GB) 防水仕様/アダプター付 RMSD-BS8GAB [RMSDBS8GAB]【KK9N0D18P】,,□商品説明<br>●防水仕様により水濡れによる故障を防ぎます。<br>●交換時にうっかり水に落としたり、水をかけてしまったりといった場合でも安心です。<br>●2GBを超える大容量のmicroSDHC。<br>●付属のSDHC変換アダプターを使用した本製品でニンテンドーDS&reg;iの動作を確認済み。<br>●microSDHCに保存されたデータをパソコンに取り込むには、microSDHCカードリーダー/ライターが必要です。<br>□商品仕様<br>●容量:8GB<br>●対応機器:microSDHC対応microSDHCメモリーカードスロット搭載機器、またはSDHC対応SDHCメモリーカードスロット搭載機器、USBポート搭載パソコン(microSDHC対応カードリーダー/ライター使用)<br>●規格:microSD Specification Ver.2.00準拠、SD Memory Card Specification Ver.2.00準拠<br>●SDスピードクラス:CLASS4<br>●防水仕様:JIS防水保護等級7(IPX7)<br>●電源電圧:DC2.7V～3.6V<br>●消費電力:動作時最大720mW<br>●消費電流:最大200mA<br>●寸法:W1.1×H1.5×D0.1cm<br>●質量:約0.4g<br>●付属品:microSDHCカード → SDHCカード変換アダプター、マニュアル/保証書,BUFFALO microSDHCメモリーカード(Class4・8GB) 防水仕様/アダプター付 RMSD-BS8GAB [RMSDBS8GAB]【KK9N0D18P】：エディオン　楽天市場店,BUFFALO microSDHCメモリーカード(Class4・8GB) 防水仕様/アダプター付 RMSD-BS8GAB [RMSDBS8GAB]【KK9N0D18P】,BUFFALO microSDHCメモリーカード(Class4・8GB) 防水仕様/アダプター付 RMSD-BS8GAB [RMSDBS8GAB]【KK9N0D18P】[rn]
20-115139,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_146/4523052017810_ll.jpg?fitin=700:700,9331.2000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,【送料無料】サンディスク 高速microSDHC UHS-Iメモリーカード(Class 10対応・32GB) 防水仕様 Extreme SDSQXVF-032G-JN3MD [SDSQXVF032GJN3MD]【KK9N0D18P】,,□商品説明<br>●最大90MB/秒の読取り、最大60MB/秒の書込みスピードで超高速のデータ転送を実現。<br>●ビデオスピードクラス30(V30)、UHSスピードクラス 3(U3)とCLASS10に対応し、4K動画やフルHD動画の撮影に最適。<br>●GoProの正式認定カードのため、GoProでの使用に最適。<br>●データ復旧ソフト「レスキュープロR デラックス」1年間利用特典付き。<br>●高い耐久性 - 防水、耐温度、耐衝撃、耐X線。<br>●無期限保証。<br>□商品仕様<br>●容量:32 GB<br>●スピードクラス:Class 10<br>●UHSスピードクラス:クラス 3<br>●ビデオクラス:クラス 30<br>●カードタイプ:microSDHC<br>●最大読取り速度:90MB/秒<br>●最大書込み速度:60MB/秒<br>●互換性:microSDHCおよびmicroSDHC UHS-I対応機器で使用可能<br>●保証:無期限保証<br>●動作温度:-25～85℃<br>●保存温度:-40～85℃<br>●外形寸法:1.5×1.1×0.1cm,【送料無料】サンディスク 高速microSDHC UHS-Iメモリーカード(Class 10対応・32GB) 防水仕様 Extreme SDSQXVF-032G-JN3MD [SDSQXVF032GJN3MD]【KK9N0D18P】：エディオン　楽天市場店,【送料無料】サンディスク 高速microSDHC UHS-Iメモリーカード(Class 10対応・32GB) 防水仕様 Extreme SDSQXVF-032G-JN3MD [SDSQXVF032GJN3MD]【KK9N0D18P】,【送料無料】サンディスク 高速microSDHC UHS-Iメモリーカード(Class 10対応・32GB) 防水仕様 Extreme SDSQXVF-032G-JN3MD [SDSQXVF032GJN3MD]【KK9N0D18P】[rn]
20-115140,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_121/4953103470422_ll.jpg?fitin=700:700,2574.4000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,エレコム 高耐久仕様アクションカメラ用microSDHCメモリカード MF-ACMR16GU11 [MFACMR16GU11]【KK9N0D18P】,,□商品説明<br>●アクションカメラに最適な、高耐久モデルのmicroSDHCメモリカードです。  <br>●耐温度-25～85℃で、高温・低温に強い仕様になっており、過酷な使用環境に対応できます。  <br>●書き換え可能回数が多いMLC Flashを採用しています。  <br>●「JIS防水保護等級7(IPX7)」に準拠し、メモリカードの交換時などにうっかり水に濡れてしまっても安心の防水仕様です。  <br>●ひねり・曲げ・落下に強い耐衝撃仕様です。  <br>●高速インターフェース規格であるUHS-?/UHSスピードクラスの「Class1」、および読み書き時の最低速度を保証するSDスピードクラスの「class10」に対応しています。  <br>●CPRM技術を採用した著作権保護機能を搭載しています。  <br>●※UHS-?インターフェース非対応機器でも動作可能です。対応機器で使用することで本来の性能を発揮します。  <br>●SD変換アダプタが付属しています。  <br>●保証期間を「1年間」としていますので、安心してご利用いただけます。<br>●※本製品はバッテリーを内蔵していません。ご使用の際には、モバイルバッテリーもしくはUSB給電アダプターに接続してください。<br>□商品仕様<br>●メモリ規格：microSDHCClass10UHS-I<br>●インターフェイス：microSD<br>●メモリ容量：16GB<br>●最低保証速度：10MB/sec<br>●外形寸法：幅15.0mm×高さ11.0mm×奥行1.0mm<br>●重量：約0.4g<br>●付属品：SD変換アダプタ×1<br>●保証期間：1年<br>●その他：「JIS防水保護等級7(IPX7)」に準拠(※)本体のみ,エレコム 高耐久仕様アクションカメラ用microSDHCメモリカード MF-ACMR16GU11 [MFACMR16GU11]【KK9N0D18P】：エディオン　楽天市場店,エレコム 高耐久仕様アクションカメラ用microSDHCメモリカード MF-ACMR16GU11 [MFACMR16GU11]【KK9N0D18P】,エレコム 高耐久仕様アクションカメラ用microSDHCメモリカード MF-ACMR16GU11 [MFACMR16GU11]【KK9N0D18P】[rn]
20-115141,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_004/4523052014239_ll.jpg?fitin=700:700,4665.6000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,【送料無料】サンディスク ウルトラ プラス microSDHC UHS-I カード 32GB レッド＆グレー SDSDQUPN-032G-J35A [SDSDQUPN032GJ35A]【KK9N0D18P】,,□商品説明<br>●サンディスク ウルトラ プラス microSDHC/microSDXC UHS-I カードは、 UHS-I規格に対応し、最大48MB/秒の転送速度を実現した高速 microSDカードです。<br>●フルHD動画に最適な CLASS10とUHSスピードクラス1に対応しており、スマートフォンやタブレットなどのモバイル端末だけでなく、デジタルカメラなどの microSD対応機器でもお使いいただけます。<br>●さらに、付属のSD変換アダプタを使えば、パソコンからメモリーカードに素早くファイルを転送することができ、活用の幅が広がります。<br>□商品仕様<br>●高速転送：最大48MB/秒の転送速度を実現し、アプリのパフォーマンスやファイルの転送速度を向上させます。<br>●フルHD動画に対応：CLASS 10とUHSスピードクラス1をサポートしており、フルHD動画の撮影にも対応しています。<br>●大容量：ヘビーユーザーにも安心な大容量ストレージを提供します。<br>●抜群の耐久性：厳しい使用環境を想定し設計されており、安心の防水、耐温度、耐衝撃、耐X線仕様です。<br>●SD変換アダプタ付属：付属のSD変換アダプタを使えば、パソコンとカード間で簡単にデータのやり取りができます。<br>●安心の無期限保証<br>●カードタイプ：microSDHC（8-32GB）、microSDXC(64-128GB)<br>●容量：32GB<br>●バスインターフェース：UHS-I （SD2.0に下位互換性あり）<br>●転送速度：最大48MB/秒(8-64GB)、最大40MB/秒（128GB）<br>●スピードクラス：UHSスピードクラス1、 CLASS 10<br>●動作温度：-25oC～85oC<br>●保存温度：-40oC～85oC<br>●互換性：microSDHCまたはmicroSDHC UHS-I（8-32GB）、microSDXCまたはmicroSDXC UHS-I（64-128GB）に対応した機器で使用可能<br>●付属品：SD変換アダプタ<br>●保証期間：無期限保証,【送料無料】サンディスク ウルトラ プラス microSDHC UHS-I カード 32GB レッド＆グレー SDSDQUPN-032G-J35A [SDSDQUPN032GJ35A]【KK9N0D18P】：エディオン　楽天市場店,【送料無料】サンディスク ウルトラ プラス microSDHC UHS-I カード 32GB レッド＆グレー SDSDQUPN-032G-J35A [SDSDQUPN032GJ35A]【KK9N0D18P】,【送料無料】サンディスク ウルトラ プラス microSDHC UHS-I カード 32GB レッド＆グレー SDSDQUPN-032G-J35A [SDSDQUPN032GJ35A]【KK9N0D18P】[rn]
20-115142,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_092/4981254013014_ll.jpg?fitin=700:700,4928.0000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,【送料無料】BUFFALO 高速microSDHCメモリーカード(Class10・32GB)アダプター付 RMSD-32GC10AB [RMSD32GC10AB]【KK9N0D18P】,,□商品説明<br>●SDスピードクラスのClass10に対応したメモリーカードです。<br>●10MB/s以上の転送速度が規格として保証されており、高画素のカメラを搭載したスマートフォンや携帯電話で快適な撮影を行えます。<br>●スマートフォンや携帯電話などさまざまな対応機器でお使いいただけます。<br>●付属の変換アダプターを使用することで、microSDHCだけではなく、SDHCにも対応します。<br>●本製品付属の変換アダプターの左側面についている「誤消去防止スイッチ」を「Lock」に切り替えることで、内部のデータの変更ができなくなります。<br>●不正コピーを防止する著作権保護機能 SDMI(Secure Digital Music Initiative)規格準拠。<br>□商品仕様<br>●容量:32GB<br>●対応機器:microSDHC対応メモリーカードスロット搭載機器、SDHC対応メモリーカードスロット搭載機器、USB端子搭載のWindowsパソコン(microSDHCまたはSDHC対応カードリーダー/ライター使用)、USB端子搭載のMac(microSDHCまたはSDHC対応カードリーダー/ライター使用)<br>●規格:microSD Specification Ver.2.00準拠、SD Memory Card Specification Ver.2.00準拠<br>●SDスピードクラス:Class10<br>●電源電圧:2.7～3.6V<br>●電源管理:省電力モード対応<br>●寸法:W1.1×H1.5×D0.1cm(本体のみ・突起部除く)<br>●質量:約0.4g<br>●付属品:microSD → SD変換アダプター、取扱説明書、保証書,【送料無料】BUFFALO 高速microSDHCメモリーカード(Class10・32GB)アダプター付 RMSD-32GC10AB [RMSD32GC10AB]【KK9N0D18P】：エディオン　楽天市場店,【送料無料】BUFFALO 高速microSDHCメモリーカード(Class10・32GB)アダプター付 RMSD-32GC10AB [RMSD32GC10AB]【KK9N0D18P】,【送料無料】BUFFALO 高速microSDHCメモリーカード(Class10・32GB)アダプター付 RMSD-32GC10AB [RMSD32GC10AB]【KK9N0D18P】[rn]
20-115143,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_063/4953103629998_ll.jpg?fitin=700:700,673.6000,,TV・オーディオ・カメラ > メモリーカード > SDメモリーカード,エレコム microSDHCメモリカード(Class4対応・8GB) 防水仕様 MF-MRSDH08GC4R [MFMRSDH08GC4R]【KK9N0D18P】【NYOA】,,□商品説明<br>●書き込み時の最低速度を保証する「SDスピードクラス」において、最低速度保証4MB/sec の「クラス4」に対応したmicroSDメモリーカードです。<br>●デジカメでの撮影はもちろん、デジタルビデオでのハイビジョンモード撮影にも安心してお使いいただけます。<br>●JIS防水保護等級7(IPX7)」に準拠し、メモリカードの交換時などにうっかり水に濡れてしまっても安心の防水仕様です。<br>●CPRM技術を採用した著作権保護機能に対応していますので、著作権保護されたコンテンツを活用できます。<br>※microSDHCカードは、microSDHCカードに対応した機器、またはSDHCカードに対応した機器(変換アダプタ使用時)でのみ使用できます。従来のmicroSDカード、SDカードにしか対応しない機器では使用できません。<br>□商品仕様<br>●容量:8GB<br>●メモリ規格:SDHC Class4<br>●インターフェイス:microSD<br>●最低保証速度:4MB/sec<br>●寸法:W1.5×H1.1×D0.1cm<br>●質量:約0.4g<br>●付属品:SD変換アダプタ×1<br>●その他:「JIS防水保護等級7(IPX7)」に準拠(※)本体のみ,エレコム microSDHCメモリカード(Class4対応・8GB) 防水仕様 MF-MRSDH08GC4R [MFMRSDH08GC4R]【KK9N0D18P】【NYOA】：エディオン　楽天市場店,エレコム microSDHCメモリカード(Class4対応・8GB) 防水仕様 MF-MRSDH08GC4R [MFMRSDH08GC4R]【KK9N0D18P】【NYOA】,エレコム microSDHCメモリカード(Class4対応・8GB) 防水仕様 MF-MRSDH08GC4R [MFMRSDH08GC4R]【KK9N0D18P】【NYOA】[rn]
