20-164501,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087134519_ll.jpg?fitin=700:700,320.0000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,エルパ 扉付タップラン(3個口・0．5m) MY&OUR ホワイト WBT-3005BMO(W) [WBT3005BMOW],オリジナルパッケージ。,□商品説明<br>●一般の市販モデル(型番:WBT3005BW)をベースに仕様変更したオリジナルモデル!<br>【オリジナル仕様】<br>●オリジナルパッケージ。<br>【その他仕様】<br>●耐トラッキングカバー付。<br>●ホコリ防止の扉付。<br>●スイングプラグ。<br>●125V 15A。<br>●合計1500Wまで。<br>□商品仕様<br>●口数:3個口<br>●定格:125V 15A<br>●コード長:0.5m,エルパ 扉付タップラン(3個口・0．5m) MY&amp;OUR ホワイト WBT-3005BMO(W) [WBT3005BMOW]：エディオン　楽天市場店,エルパ 扉付タップラン(3個口・0．5m) MY&amp;OUR ホワイト WBT-3005BMO(W) [WBT3005BMOW],オリジナルパッケージ。。エルパ 扉付タップラン(3個口・0．5m) MY&amp;OUR ホワイト WBT-3005BMO(W) [WBT3005BMOW][rn]
20-164513,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_039/4901087199761_ll.jpg?fitin=700:700,2184.0000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,エルパ カバー付事務所向けタップ(4個口・3m) OAT-JPC43SB [OATJPC43SB],,□商品説明<br>●「電源ラインサージ低減」内蔵されたサージ低減素子(バリスタ)が雷および開閉サージを低減し接続された機器を守ります。<br>●専用カバー付で使用していない差込口へのホコリの侵入を防ぎます。<br>●マグネットは3面に取り付けできるのでコードの引き回しもスッキリ。<br>●プラグ抜け止めで不意の力によるプラグ抜けが無く、コンピューターなどのデータをしっかりガードします。●アース対応。<br>●断線しにくく被覆強度の高いコード。<br>●屋内専用。<br>□商品仕様<br>●口数:4個口<br>●定格:AC125V 15A 合計1500Wまで<br>●使用温度範囲:-10℃～40℃<br>●コード長:3m<br>●質量:770g<br>●付属品:接地アダプター、マグネット(2個),エルパ カバー付事務所向けタップ(4個口・3m) OAT-JPC43SB [OATJPC43SB]：エディオン　楽天市場店,エルパ カバー付事務所向けタップ(4個口・3m) OAT-JPC43SB [OATJPC43SB],エルパ カバー付事務所向けタップ(4個口・3m) OAT-JPC43SB [OATJPC43SB][rn]
20-164514,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_146/4966307216932_ll.jpg?fitin=700:700,1952.0000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,ヤザワ 差し込みフリータップ USB付(7．5個口・2．5m) ブラック H75025BKUSB [H75025BKUSB],,□商品説明<br>●業界初の詰めて挿せるコンセントタップ。<br>●ひとつずつ差込み穴をズラして挿せます。<br>●プラグ・アダプターを自分仕様に思いのままスッキリ挿せます。<br>●壁にピッタリ!邪魔にならないL型プラグ採用。<br>●大型アダプターもスペースを無駄にすることなく挿す事ができます。<br>●さまざまなコンセントプラグ形状に対応できます。<br>●スマートフォン・携帯電話などをPCを使わず直接充電!USB差込口付(1ポート)。<br>□商品仕様<br>●個口数:7.5個口<br>●コード長:2.5m<br>●寸法:W2.9×H27.5×D2.8cm<br>●質量:355g,ヤザワ 差し込みフリータップ USB付(7．5個口・2．5m) ブラック H75025BKUSB [H75025BKUSB]：エディオン　楽天市場店,ヤザワ 差し込みフリータップ USB付(7．5個口・2．5m) ブラック H75025BKUSB [H75025BKUSB],ヤザワ 差し込みフリータップ USB付(7．5個口・2．5m) ブラック H75025BKUSB [H75025BKUSB][rn]
20-164515,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087046270_ll.jpg?fitin=700:700,184.0000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,エルパ サイドコーナータップ(3個口) ブラック A360HBK [A360HBK],壁際のコンセントに。,●口数:3個口<br>●定格:125V 15A<br>●定格電力:合計/1500W<br>●外形寸法:W6.0×H15.0×D1.0cm<br>●質量:62g,エルパ サイドコーナータップ(3個口) ブラック A360HBK [A360HBK]：エディオン　楽天市場店,エルパ サイドコーナータップ(3個口) ブラック A360HBK [A360HBK],壁際のコンセントに。。エルパ サイドコーナータップ(3個口) ブラック A360HBK [A360HBK][rn]
20-164516,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_126/4549077482785_ll.jpg?fitin=700:700,632.0000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,パナソニック 配線タップ3コ口　2m グリーン WHA2523GKP [WHA2523GKP],,□商品説明<br>●一時的な水しぶき･ホコリの侵入をガードする｢防水扉｣付。<br>●熱に強い二重構造。<br>●内ボディはトラッキングに強いユリア樹脂を採用。<br>●外ボディにも燃え広がりにくい樹脂を採用。<br>●差し込み口に高電導材を採用し、発熱量を約24％ダウン。発熱を抑えたコンセントです。<br>□商品仕様<br>●コードの長さ：2m<br>●コンセント差し込み口数：3コ口<br>●プラグ形状：スナップキャップ<br>●安全設計扉：安全設計扉・パッキン付コンセント<br>●個装寸法：タテ210×ヨコ90×アツミ45<br>●質量：230g<br>●定格：15A 125V,パナソニック 配線タップ3コ口　2m グリーン WHA2523GKP [WHA2523GKP]：エディオン　楽天市場店,パナソニック 配線タップ3コ口　2m グリーン WHA2523GKP [WHA2523GKP],パナソニック 配線タップ3コ口　2m グリーン WHA2523GKP [WHA2523GKP][rn]
20-164517,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_039/4901087203901_ll.jpg?fitin=700:700,1144.0000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,ELPA LEDランプスイッチツキタップヨコ WLS-LY6300RS [WLSLY6300RS],,□商品説明<br>●雷から接続機器を守る耐雷サージ<br>●LEDランプ仕様 独立スイッチ<br>●本体は衝撃に強い難燃性ABS樹脂採用<br>●スイッチ内部へのホコリの侵入を防ぐワイドスイッチ<br>●差込口は熱やトラッキングに強いユリア樹脂採用<br>●ホコリ防止の扉付き<br>●ACアダプターも使えるゆったりスペース<br>●スッキリ配線できるL型プラグ<br>●コードは保護被ふく付安全構造<br>●接続機器を記入できるネームタグ<br>□商品仕様<br>●定格：AC125V 15A<br>●合計  1500Wまで<br>●使用温度範囲：-10℃～40℃<br>●コード長：3m<br>●口数：6個口<br>●屋内専用<br>●付属品：ネームタグ（6枚）,ELPA LEDランプスイッチツキタップヨコ WLS-LY6300RS [WLSLY6300RS]：エディオン　楽天市場店,ELPA LEDランプスイッチツキタップヨコ WLS-LY6300RS [WLSLY6300RS],ELPA LEDランプスイッチツキタップヨコ WLS-LY6300RS [WLSLY6300RS][rn]
20-164518,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_105/4989602473107_ll.jpg?fitin=700:700,3496.0000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,パナソニック フルカラームードスイッチB ミルキーホワイト WNP575153MWP [WNP575153MWP],,□商品説明<br>●フルカラームードスイッチBです。<br>□商品仕様<br>●プレート付:モダンプレート付<br>●定格:100V<br>●仕様:白熱灯ライトコントロール、ロータリー式、500W<br>●パッケージ寸法:W9.0×H18.0×D5.2cm<br>●質量:177g,パナソニック フルカラームードスイッチB ミルキーホワイト WNP575153MWP [WNP575153MWP]：エディオン　楽天市場店,パナソニック フルカラームードスイッチB ミルキーホワイト WNP575153MWP [WNP575153MWP],パナソニック フルカラームードスイッチB ミルキーホワイト WNP575153MWP [WNP575153MWP][rn]
20-164519,http://tshop.r10s.jp/edion/cabinet/goods/l1/img054/4547441942781_l1.jpg?fitin=700:700,848.0000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,パナソニック スイッチ付タップ(4個口・3m) ザ・タップZ ホワイト WHS2534WP [WHS2534WP],新開発。ランプレススイッチ付テーブルタップ登場!,□商品説明<br>●ランプを無くして省エネ追及。新開発ランプレススイッチ。<br>●プッシュスイッチでフラット化を実現。インテリアに調和するフラットボディ。<br>●横差しコンセントタイプ。<br>□商品仕様<br>●コンセント差し込み口数:4個口<br>●コード長:3m<br>●寸法:W9.0×H33.0×D5.0cm<br>●質量:386g,パナソニック スイッチ付タップ(4個口・3m) ザ・タップZ ホワイト WHS2534WP [WHS2534WP]：エディオン　楽天市場店,パナソニック スイッチ付タップ(4個口・3m) ザ・タップZ ホワイト WHS2534WP [WHS2534WP],新開発。ランプレススイッチ付テーブルタップ登場!。パナソニック スイッチ付タップ(4個口・3m) ザ・タップZ ホワイト WHS2534WP [WHS2534WP][rn]
20-164520,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087004560_ll.jpg?fitin=700:700,160.0000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,エルパ コーナータップ(2個口) A32HW [A32HW],,□商品説明<br>●1つのコンセントから2方向に電源を分配することができます。<br>●合計1200Wまで2つの器具を接続できます。<br>●差込口が上下に180°稼働します。<br>●薄型で壁面などにピッタリ添いますのでスペースをとりません。<br>●ムービータイプ。<br>□商品仕様<br>●口数:2個口<br>●定格:125V 12A<br>●定格電力:合計1200Wまで,エルパ コーナータップ(2個口) A32HW [A32HW]：エディオン　楽天市場店,エルパ コーナータップ(2個口) A32HW [A32HW],エルパ コーナータップ(2個口) A32HW [A32HW][rn]
20-164521,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_148/4971275022560_ll.jpg?fitin=700:700,1105.6000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,オーム電機 発煙ガード安全タップ(3個口・3m) HS-T33HG3-W [HST33HG3W],,□商品説明<br>●差込口の温度が150℃になると、発煙に至る前に自動的に通電を遮断し、火災事故を未然に防ぎます。 特許技術採用(特許第5853076号)。<br>●通電表示LED。(通電が遮断された差込口のLEDは点灯しません。 LEDが点灯していない差込口は使用できません。)<br>●プラグ部分は、トラッキング火災防止仕様、耐熱性ユリア樹脂素材、耐トラッキング絶縁カバー 付き、180°回転。(プラグ側には発煙ガード機能はありません。)<br>●二重被ふくコード。導体と保護の二重被ふくで導線の強度を向上。<br>□商品仕様<br>●口数:3個口<br>●差込口側:自動遮断装置搭載(赤LEDで通電状態を表示) ※通電が遮断された差込口のLEDは点灯しません。 ※LEDが点灯していない差込口は使用できません。<br>●プラグ側:180°フリープラグユリア樹脂使用<br>●定格:15A-125V 1500W<br>●コード長:3m,オーム電機 発煙ガード安全タップ(3個口・3m) HS-T33HG3-W [HST33HG3W]：エディオン　楽天市場店,オーム電機 発煙ガード安全タップ(3個口・3m) HS-T33HG3-W [HST33HG3W],オーム電機 発煙ガード安全タップ(3個口・3m) HS-T33HG3-W [HST33HG3W][rn]
20-164522,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_039/4901087201273_ll.jpg?fitin=700:700,704.0000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,エルパ LEDランプスイッチ付タップ(3個口・1m) WBS-LU301B(W) [WBSLU301BW],球切れの心配の少ないLEDランプ仕様。,□商品説明<br>●雷から接続機器を守る耐雷サージ付。<br>●LEDランプ仕様独立スイッチ。<br>●スッキリ配線できるスイングプラグ。<br>●本体は衝撃に強い難燃性ABS樹脂採用。<br>●スイッチ内部へのホコリの侵入を防ぐワイドスイッチ。<br>●差込口は熱やトラッキングに強いユリア樹脂採用。<br>●新構造スイッチ PAT.P。<br>●ホコリ防止の扉付き。<br>●ACアダプターも使えるゆったりスペース。<br>●コードは保護被ふく付安全構造。<br>●屋内専用。<br>□商品仕様<br>●口数:3個口<br>●定格:AC125V 15A 合計1500Wまで<br>●使用温度範囲:-10℃～40℃<br>●コード長:1m<br>●質量:220g,エルパ LEDランプスイッチ付タップ(3個口・1m) WBS-LU301B(W) [WBSLU301BW]：エディオン　楽天市場店,エルパ LEDランプスイッチ付タップ(3個口・1m) WBS-LU301B(W) [WBSLU301BW],球切れの心配の少ないLEDランプ仕様。。エルパ LEDランプスイッチ付タップ(3個口・1m) WBS-LU301B(W) [WBSLU301BW][rn]
20-164523,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_017/4547441942910_ll.jpg?fitin=700:700,920.0000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,パナソニック スイッチ付タップ(4個口・3m) ザ・タップZ ブラック WHS25349BP [WHS25349BP],新開発。ランプレススイッチ付テーブルタップ登場!,□商品説明<br>●ランプを無くして省エネ追及。新開発ランプレススイッチ。<br>●プッシュスイッチでフラット化を実現。インテリアに調和するフラットボディ。<br>●斜め差しコンセントタイプ。<br>□商品仕様<br>●コンセント差し込み口数:4個口<br>●コード長:3m<br>●寸法:W10.5×H33.0×D5.0cm<br>●質量:405g,パナソニック スイッチ付タップ(4個口・3m) ザ・タップZ ブラック WHS25349BP [WHS25349BP]：エディオン　楽天市場店,パナソニック スイッチ付タップ(4個口・3m) ザ・タップZ ブラック WHS25349BP [WHS25349BP],新開発。ランプレススイッチ付テーブルタップ登場!。パナソニック スイッチ付タップ(4個口・3m) ザ・タップZ ブラック WHS25349BP [WHS25349BP][rn]
20-164524,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_043/4902710007866_ll.jpg?fitin=700:700,1720.0000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,パナソニック 接地15A・20A兼用200V器具用延長コード(3m) ミルキー WH4931WP [WH4931WP],,□商品説明<br>●接地15A・20A兼用200V器具用延長コード(3m)です。<br>□商品仕様<br>●定格:20A 250V<br>●コード長:3m<br>●コンセント差し込み口数:1コ口<br>●パッケージ寸法:W13.5×H27.0×D7.2cm<br>●質量:610g,パナソニック 接地15A・20A兼用200V器具用延長コード(3m) ミルキー WH4931WP [WH4931WP]：エディオン　楽天市場店,パナソニック 接地15A・20A兼用200V器具用延長コード(3m) ミルキー WH4931WP [WH4931WP],パナソニック 接地15A・20A兼用200V器具用延長コード(3m) ミルキー WH4931WP [WH4931WP][rn]
20-164525,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_137/4966307284511_ll.jpg?fitin=700:700,2400.0000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,ヤザワ 取り付け穴付抜け止めタップ(6個口・2m) ホワイト Y02EJNP602WH2PA [Y02EJNP602WH2PA],,●スチール机などに固定できるマグネット付きです。<br>●差し込み口は2Pでも3Pでも接続可能です。<br>●差し込み口はロック機能付きなので不意のプラグ抜けを防止します。<br>●3P→2P変換アダプター付きです。<br>●ネジなどで固定できる固定穴付きです。<br>●個口:6個口<br>●プラグ形状:3P<br>●材質:ABS<br>●コード長:2m<br>●本体寸法:W4.5×H30.4×D2.6cm<br>●本体質量:570g<br>●付属品:3P→2P変換アダプター,ヤザワ 取り付け穴付抜け止めタップ(6個口・2m) ホワイト Y02EJNP602WH2PA [Y02EJNP602WH2PA]：エディオン　楽天市場店,ヤザワ 取り付け穴付抜け止めタップ(6個口・2m) ホワイト Y02EJNP602WH2PA [Y02EJNP602WH2PA],ヤザワ 取り付け穴付抜け止めタップ(6個口・2m) ホワイト Y02EJNP602WH2PA [Y02EJNP602WH2PA][rn]
20-164526,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_105/4989602817468_ll.jpg?fitin=700:700,1399.2000,,パソコン・周辺機器 > PCアクセサリー > 電源タップ,パナソニック OAタップ(4個口・1m) グレー WCH2314HP [WCH2314HP],,□商品説明<br>●OAタップ(4個口・1m)です。<br>□商品仕様<br>●コンセント差し込み口数:4個口<br>●コード長:1m<br>●仕様:接地15A形<br>●定格:15A 125V<br>●パッケージ寸法:W13.5×H33.0×D7.0cm<br>●質量:330g,パナソニック OAタップ(4個口・1m) グレー WCH2314HP [WCH2314HP]：エディオン　楽天市場店,パナソニック OAタップ(4個口・1m) グレー WCH2314HP [WCH2314HP],パナソニック OAタップ(4個口・1m) グレー WCH2314HP [WCH2314HP][rn]
