30-19001,http://tshop.r10s.jp/arde/cabinet/item08/2202037_1.jpg?fitin=700:700,4449.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ラクダ スケーリングチゼル（30H×310mm×巾100）（8900N) 10029,,構造用合金鋼で作られた完全鍛造品です。<br>種々の掘削に強力な威力を発揮いたします。<br>硬度は、ＨＲＣ－５８に熱処理をほどこしており、<br>かつショットピーニングをしておりますので耐久力は抜群です。<br>【適応機種】<br>マキタ：8600N<br>日立：PH-85・H-90<br>＊画像は8600N用です。,ラクダ スケーリングチゼル（30H&times;310mm&times;巾100）（8900N) 10029：大工道具・金物の専門通販アルデ,大工道具建築道具三木金物金物の産地三木市鉋常三郎鋸チップソー砥石刃の黒幕ラクダ スケーリングチゼル（30H&times;310mm&times;巾100）（8900N) 10029,ラクダ スケーリングチゼル（30H&times;310mm&times;巾100）（8900N) 10029[rn]
30-19012,http://tshop.r10s.jp/arde/cabinet/item05/2202054_1.jpg?fitin=700:700,9676.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,清水製作所 電動ハンマー用スコップ 30x500mm,,穴掘、溝堀、掘り起しに便利です。<br>手持ちの電動工具の適応機種をお選び下さい。<br>適応機種：マキタ（8900N・8600S・HM1301・HM1302・HM1303・HM1304・HM1500）<br>日立（PH-65A・PH-65SB・H-65SA・H-70SA・H-65SB）<br>リョービ（CH-500・CH-500N）,清水製作所 電動ハンマー用スコップ 30x500mm：大工道具・金物の専門通販アルデ,大工道具建築道具三木金物金物の産地三木市鉋常三郎鋸チップソー砥石刃の黒幕清水製作所 電動ハンマー用スコップ 30x500mm,清水製作所 電動ハンマー用スコップ 30x500mm[rn]
30-19013,http://tshop.r10s.jp/arde/cabinet/item05/2202001_1.jpg?fitin=700:700,1062.4000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ラクダ ブルポイント(合金鋼) 17mm×280mm,,"先端に特殊合金を接合してあり、従来品に比較して三倍以上の寿命を実現しました。<br><br>【適応機種】<br>マキタ電動ハンマー(8500N, NP, NTP)(HM0801, 0810, 0811他)<br>マキタハンマードリル(8038N, 8700B, 8700N, 8800N)(HR3511, 3520, 3811)<br>日立電動ハンマー(PH-40C, 40E, 40F, 45)(H-41, 41E, 41SA, 45)<br>日立ハンマードリル(PR-25B, 38E, 50)(DH-35, 38SA, 38YC他)<br>リョービコンクリートハンマー(CH-410, 410A, 420, 425, 430)<br>リョービハンマードリル(ED-250A, 350, 380, 381A, 382)",ラクダ ブルポイント(合金鋼) 17mm&times;280mm：大工道具・金物の専門通販アルデ,大工道具建築道具三木金物金物の産地三木市鉋常三郎鋸チップソー砥石刃の黒幕ラクダ ブルポイント(合金鋼) 17mm&times;280mm,ラクダ ブルポイント(合金鋼) 17mm&times;280mm[rn]
30-19014,http://tshop.r10s.jp/arde/cabinet/item05/2202002_1.jpg?fitin=700:700,1425.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ラクダ ブルポイント(合金鋼) 17mm×365mm,,"先端に特殊合金を接合してあり、従来品に比較して三倍以上の寿命を実現しました。<br><br>【適応機種】<br>マキタ電動ハンマー(8500N, NP, NTP)(HM0801, 0810, 0811他)<br>マキタハンマードリル(8038N, 8700B, 8700N, 8800N)(HR3511, 3520, 3811)<br>日立電動ハンマー(PH-40C, 40E, 40F, 45)(H-41, 41E, 41SA, 45)<br>日立ハンマードリル(PR-25B, 38E, 50)(DH-35, 38SA, 38YC他)<br>リョービコンクリートハンマー(CH-410, 410A, 420, 425, 430)<br>リョービハンマードリル(ED-250A, 350, 380, 381A, 382)",ラクダ ブルポイント(合金鋼) 17mm&times;365mm：大工道具・金物の専門通販アルデ,大工道具建築道具三木金物金物の産地三木市鉋常三郎鋸チップソー砥石刃の黒幕ラクダ ブルポイント(合金鋼) 17mm&times;365mm,ラクダ ブルポイント(合金鋼) 17mm&times;365mm[rn]
30-19015,http://tshop.r10s.jp/arde/cabinet/item05/2202003_1.jpg?fitin=700:700,1512.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ラクダ ブルポイント(合金鋼) 17mm×450mm,,"先端に特殊合金を接合してあり、従来品に比較して三倍以上の寿命を実現しました。<br><br>【適応機種】<br>マキタ電動ハンマー(8500N, NP, NTP)(HM0801, 0810, 0811他)<br>マキタハンマードリル(8038N, 8700B, 8700N, 8800N)(HR3511, 3520, 3811)<br>日立電動ハンマー(PH-40C, 40E, 40F, 45)(H-41, 41E, 41SA, 45)<br>日立ハンマードリル(PR-25B, 38E, 50)(DH-35, 38SA, 38YC他)<br>リョービコンクリートハンマー(CH-410, 410A, 420, 425, 430)<br>リョービハンマードリル(ED-250A, 350, 380, 381A, 382)",ラクダ ブルポイント(合金鋼) 17mm&times;450mm：大工道具・金物の専門通販アルデ,大工道具建築道具三木金物金物の産地三木市鉋常三郎鋸チップソー砥石刃の黒幕ラクダ ブルポイント(合金鋼) 17mm&times;450mm,ラクダ ブルポイント(合金鋼) 17mm&times;450mm[rn]
30-19016,http://tshop.r10s.jp/arde/cabinet/item05/2202004_1.jpg?fitin=700:700,1753.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ラクダ ブルポイント(合金鋼) 21mm×320mm,,"先端に特殊合金を接合してあり、従来品に比較して三倍以上の寿命を実現しました。<br><br>【適応機種】<br>マキタ(8900S, HM1201)<br>日立(PH-55A, H-50, H-55SB, H-50SA<br>リョービ(CH-481, CH-480, CH-481N, CH-485)",ラクダ ブルポイント(合金鋼) 21mm&times;320mm：大工道具・金物の専門通販アルデ,大工道具建築道具三木金物金物の産地三木市鉋常三郎鋸チップソー砥石刃の黒幕ラクダ ブルポイント(合金鋼) 21mm&times;320mm,ラクダ ブルポイント(合金鋼) 21mm&times;320mm[rn]
30-19017,http://tshop.r10s.jp/arde/cabinet/item05/2202005_1.jpg?fitin=700:700,2177.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ラクダ ブルポイント(合金鋼) 21mm×450mm(大工用品 diy  建築現場 建築作業 建築用品 道具 器具 大工道具 通販 楽天,,"先端に特殊合金を接合してあり、従来品に比較して三倍以上の寿命を実現しました。<br><br>【適応機種】<br>マキタ(8900S, HM1201)<br>日立(PH-55A, H-50, H-55SB, H-50SA<br>リョービ(CH-481, CH-480, CH-481N, CH-485)",ラクダ ブルポイント(合金鋼) 21mm&times;450mm(大工用品 diy  建築現場 建築作業 建築用品 道具 器具 大工道具 通販 楽天：大工道具・金物の専門通販アルデ,大工道具建築道具三木金物金物の産地三木市鉋常三郎鋸チップソー砥石刃の黒幕ラクダ ブルポイント(合金鋼) 21mm&times;450mm(大工用品 diy  建築現場 建築作業 建築用品 道具 器具 大工道具 通販 楽天,ラクダ ブルポイント(合金鋼) 21mm&times;450mm(大工用品 diy  建築現場 建築作業 建築用品 道具 器具 大工道具 通販 楽天[rn]
30-19018,http://tshop.r10s.jp/arde/cabinet/item05/2202006_1.jpg?fitin=700:700,3628.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ラクダ ブルポイント(合金鋼) 30mm×420mm,,先端に特殊合金を接合してあり、従来品に比較して三倍以上の寿命を実現しました。<br><br>【適応機種】<br>マキタ(8900N)<br>日立(PH-65A),ラクダ ブルポイント(合金鋼) 30mm&times;420mm：大工道具・金物の専門通販アルデ,大工道具建築道具三木金物金物の産地三木市鉋常三郎鋸チップソー砥石刃の黒幕ラクダ ブルポイント(合金鋼) 30mm&times;420mm,ラクダ ブルポイント(合金鋼) 30mm&times;420mm[rn]
30-19019,http://tshop.r10s.jp/arde/cabinet/item05/2202007_1.jpg?fitin=700:700,3024.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ラクダ ブルポイント(合金鋼) 30mm×310mm,,先端に特殊合金を接合してあり、従来品に比較して三倍以上の寿命を実現しました。<br><br>【適応機種】<br>マキタ(8600N)<br>日立(PH-85),ラクダ ブルポイント(合金鋼) 30mm&times;310mm：大工道具・金物の専門通販アルデ,大工道具建築道具三木金物金物の産地三木市鉋常三郎鋸チップソー砥石刃の黒幕ラクダ ブルポイント(合金鋼) 30mm&times;310mm,ラクダ ブルポイント(合金鋼) 30mm&times;310mm[rn]
30-19020,http://tshop.r10s.jp/arde/cabinet/item05/2202015_1.jpg?fitin=700:700,531.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,MK ブルポイント(普及品) 17×280mm,,品質を落とさず、価格を安く抑えました。<br><br>【適応機種】<br>マキタ(8500N)<br>日立(PH-40F)<br>リョービ(CH-420A),MK ブルポイント(普及品) 17&times;280mm：大工道具・金物の専門通販アルデ,大工道具建築道具三木金物金物の産地三木市鉋常三郎鋸チップソー砥石刃の黒幕MK ブルポイント(普及品) 17&times;280mm,MK ブルポイント(普及品) 17&times;280mm[rn]
30-19021,http://tshop.r10s.jp/arde/cabinet/item05/2202016_1.jpg?fitin=700:700,824.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,MK ブルポイント(普及品) 17×450mm,,品質を落とさず、価格を安く抑えました。<br><br>【適応機種】<br>マキタ(8500N)<br>日立(PH-40F)<br>リョービ(CH-420A),MK ブルポイント(普及品) 17&times;450mm：大工道具・金物の専門通販アルデ,大工道具建築道具三木金物金物の産地三木市鉋常三郎鋸チップソー砥石刃の黒幕MK ブルポイント(普及品) 17&times;450mm,MK ブルポイント(普及品) 17&times;450mm[rn]
30-19022,http://tshop.r10s.jp/arde/cabinet/item05/2202019_1.jpg?fitin=700:700,764.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,MK ブルポイント(普及品) 17×365mm,,品質を落とさず、価格を安く抑えました。<br><br>【適応機種】<br>マキタ(8500N)<br>日立(PH-40F)<br>リョービ(CH-420A),MK ブルポイント(普及品) 17&times;365mm：大工道具・金物の専門通販アルデ,大工道具建築道具三木金物金物の産地三木市鉋常三郎鋸チップソー砥石刃の黒幕MK ブルポイント(普及品) 17&times;365mm,MK ブルポイント(普及品) 17&times;365mm[rn]
30-19023,http://tshop.r10s.jp/arde/cabinet/item05/2202024_1.jpg?fitin=700:700,1753.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ラクダ ハイスブルポイント 17mm×280mm,,"刃先にハイス材を使用しており、切れ味が長く接続し連続作業に適しています。<br>また、グラインダーで研いでも焼戻りしません。<br><br>【適応機種】<br>マキタ電動ハンマー(8500N, NP, NTP)(HM0801, 0810, 0811他)<br>
マキタハンマードリル(8038N, 8700B, 8700N, 8800N)(HR3511, 3520, 3811)<br>日立電動ハンマー(PH-40C, 40E, 40F, 45)(H-41, 41E, 41SA, 45)<br>日立ハンマードリル(PR-25B, 38E, 50)(DH-35, 38SA, 38YC他)<br>リョービコンクリートハンマー(CH-410, 410A, 420, 425, 430)<br>リョービハンマードリル(ED-250A, 350, 380, 381A, 382)",ラクダ ハイスブルポイント 17mm&times;280mm：大工道具・金物の専門通販アルデ,大工道具建築道具三木金物金物の産地三木市鉋常三郎鋸チップソー砥石刃の黒幕ラクダ ハイスブルポイント 17mm&times;280mm,ラクダ ハイスブルポイント 17mm&times;280mm[rn]
30-19024,http://tshop.r10s.jp/arde/cabinet/item05/2202025_1.jpg?fitin=700:700,2177.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ラクダ ハイスブルポイント 17mm×365mm,,"刃先にハイス材を使用しており、切れ味が長く接続し連続作業に適しています。<br>また、グラインダーで研いでも焼戻りしません。<br><br>【適応機種】<br>マキタ電動ハンマー(8500N, NP, NTP)(HM0801, 0810, 0811他)<br>
マキタハンマードリル(8038N, 8700B, 8700N, 8800N)(HR3511, 3520, 3811)<br>日立電動ハンマー(PH-40C, 40E, 40F, 45)(H-41, 41E, 41SA, 45)<br>日立ハンマードリル(PR-25B, 38E, 50)(DH-35, 38SA, 38YC他)<br>リョービコンクリートハンマー(CH-410, 410A, 420, 425, 430)<br>リョービハンマードリル(ED-250A, 350, 380, 381A, 382)",ラクダ ハイスブルポイント 17mm&times;365mm：大工道具・金物の専門通販アルデ,大工道具建築道具三木金物金物の産地三木市鉋常三郎鋸チップソー砥石刃の黒幕ラクダ ハイスブルポイント 17mm&times;365mm,ラクダ ハイスブルポイント 17mm&times;365mm[rn]
30-19025,http://tshop.r10s.jp/arde/cabinet/item05/2202026_1.jpg?fitin=700:700,2298.4000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ラクダ ハイスブルポイント 17mm×450mm,,"刃先にハイス材を使用しており、切れ味が長く接続し連続作業に適しています。<br>また、グラインダーで研いでも焼戻りしません。<br><br>【適応機種】<br>マキタ電動ハンマー(8500N, NP, NTP)(HM0801, 0810, 0811他)<br>
マキタハンマードリル(8038N, 8700B, 8700N, 8800N)(HR3511, 3520, 3811)<br>日立電動ハンマー(PH-40C, 40E, 40F, 45)(H-41, 41E, 41SA, 45)<br>日立ハンマードリル(PR-25B, 38E, 50)(DH-35, 38SA, 38YC他)<br>リョービコンクリートハンマー(CH-410, 410A, 420, 425, 430)<br>リョービハンマードリル(ED-250A, 350, 380, 381A, 382)",ラクダ ハイスブルポイント 17mm&times;450mm：大工道具・金物の専門通販アルデ,大工道具建築道具三木金物金物の産地三木市鉋常三郎鋸チップソー砥石刃の黒幕ラクダ ハイスブルポイント 17mm&times;450mm,ラクダ ハイスブルポイント 17mm&times;450mm[rn]
30-19026,http://tshop.r10s.jp/arde/cabinet/item05/2202027_1.jpg?fitin=700:700,2600.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ラクダ ハイスブルポイント 21mm×320mm,,"刃先にハイス材を使用しており、切れ味が長く接続し連続作業に適しています。<br>また、グラインダーで研いでも焼戻りしません。<br><br>【適応機種】<br>マキタ(8900S, HM1201)<br>日立(PH-55A, H-50, H-55SB, H-50SA)<br>リョービ(CH-481, CH-480, CH-481N, CH-485)",ラクダ ハイスブルポイント 21mm&times;320mm：大工道具・金物の専門通販アルデ,大工道具建築道具三木金物金物の産地三木市鉋常三郎鋸チップソー砥石刃の黒幕ラクダ ハイスブルポイント 21mm&times;320mm,ラクダ ハイスブルポイント 21mm&times;320mm[rn]
30-19027,http://tshop.r10s.jp/arde/cabinet/item05/2202028_1.jpg?fitin=700:700,2963.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ラクダ ハイスブルポイント 21mm×450mm,,"刃先にハイス材を使用しており、切れ味が長く接続し連続作業に適しています。<br>また、グラインダーで研いでも焼戻りしません。<br><br>【適応機種】<br>マキタ(8900S, HM1201)<br>日立(PH-55A, H-50, H-55SB, H-50SA)<br>リョービ(CH-481, CH-480, CH-481N, CH-485)",ラクダ ハイスブルポイント 21mm&times;450mm：大工道具・金物の専門通販アルデ,大工道具建築道具三木金物金物の産地三木市鉋常三郎鋸チップソー砥石刃の黒幕ラクダ ハイスブルポイント 21mm&times;450mm,ラクダ ハイスブルポイント 21mm&times;450mm[rn]
